Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,68795,62466,58099,69159
"Revenue 68795 62466 58099 69159  Other Revenue, Total - - - -","Revenue 68795 62466 58099 69159  Other Revenue, Total - - - -","Revenue 68795 62466 58099 69159  Other Revenue, Total - - - -","Revenue 68795 62466 58099 69159  Other Revenue, Total - - - -","Revenue 68795 62466 58099 69159  Other Revenue, Total - - - -"
Revenue,68795,62466,58099,69159
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",57168,51574,45747,53966
Gross Profit,11627,10892,12352,15193
Total Operating Expenses,67255,59960,55328,63284
"Selling/General/Admin. Expenses, Total 10087 8386 8058 8244  Research & Development - 1250 571 775  Depreciation / Amortization 1847 1833 - -  Interest Expense (Income) - Net Operating - -18 - -  Unusual Expense (Income) - 714 951 298  Other Operating Expenses, Total -1839 -3065 1 1","Selling/General/Admin. Expenses, Total 10087 8386 8058 8244  Research & Development - 1250 571 775  Depreciation / Amortization 1847 1833 - -  Interest Expense (Income) - Net Operating - -18 - -  Unusual Expense (Income) - 714 951 298  Other Operating Expenses, Total -1839 -3065 1 1","Selling/General/Admin. Expenses, Total 10087 8386 8058 8244  Research & Development - 1250 571 775  Depreciation / Amortization 1847 1833 - -  Interest Expense (Income) - Net Operating - -18 - -  Unusual Expense (Income) - 714 951 298  Other Operating Expenses, Total -1839 -3065 1 1","Selling/General/Admin. Expenses, Total 10087 8386 8058 8244  Research & Development - 1250 571 775  Depreciation / Amortization 1847 1833 - -  Interest Expense (Income) - Net Operating - -18 - -  Unusual Expense (Income) - 714 951 298  Other Operating Expenses, Total -1839 -3065 1 1","Selling/General/Admin. Expenses, Total 10087 8386 8058 8244  Research & Development - 1250 571 775  Depreciation / Amortization 1847 1833 - -  Interest Expense (Income) - Net Operating - -18 - -  Unusual Expense (Income) - 714 951 298  Other Operating Expenses, Total -1839 -3065 1 1"
"Selling/General/Admin. Expenses, Total",10087,8386,8058,8244
Research & Development,-,1250,571,775
Depreciation / Amortization,1847,1833,-,-
Interest Expense (Income) - Net Operating,-,-18,-,-
Unusual Expense (Income),-,714,951,298
"Other Operating Expenses, Total",-1839,-3065,1,1
Operating Income,1540,2506,2771,5875
"Interest Income (Expense), Net Non-Operating",-,-43,4,356
Gain (Loss) on Sale of Assets,266,16,27,3
"Other, Net",-690,738,43,8
Net Income Before Taxes,1964,1752,2845,6242
Provision for Income Taxes,669,848,1492,2143
Net Income After Taxes,1295,904,1353,4099
Minority Interest,-,671,-36,-76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1295,896,1317,4023
Total Extraordinary Items,-,-,-,-
Net Income,1295,896,1317,4023
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,1295,896,1316,4022
Dilution Adjustment,-0.519,-0.237,-,-
Diluted Net Income,1295.52,896.24,1316,4022
Diluted Weighted Average Shares,59.78,59.79,59.74,60.25
Diluted EPS Excluding Extraordinary Items,21.67,14.99,22.03,66.75
DPS - Common Stock Primary Issue,30,25,20,30
Diluted Normalized EPS,17.89,25.28,29.39,69.97
