Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,25564,20354,16859,16854
"Revenue 25564 20354 16859 16854  Other Revenue, Total - - - -","Revenue 25564 20354 16859 16854  Other Revenue, Total - - - -","Revenue 25564 20354 16859 16854  Other Revenue, Total - - - -","Revenue 25564 20354 16859 16854  Other Revenue, Total - - - -","Revenue 25564 20354 16859 16854  Other Revenue, Total - - - -"
Revenue,25564,20354,16859,16854
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19892,15906,13073,13206
Gross Profit,5672,4448,3786,3648
Total Operating Expenses,21807,17741,14822,15014
"Selling/General/Admin. Expenses, Total 1624 1443 1320 1341  Research & Development 260 264 248 224  Depreciation / Amortization 1812 31 32 25  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 96 148 217  Other Operating Expenses, Total -1780 1 1 1","Selling/General/Admin. Expenses, Total 1624 1443 1320 1341  Research & Development 260 264 248 224  Depreciation / Amortization 1812 31 32 25  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 96 148 217  Other Operating Expenses, Total -1780 1 1 1","Selling/General/Admin. Expenses, Total 1624 1443 1320 1341  Research & Development 260 264 248 224  Depreciation / Amortization 1812 31 32 25  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 96 148 217  Other Operating Expenses, Total -1780 1 1 1","Selling/General/Admin. Expenses, Total 1624 1443 1320 1341  Research & Development 260 264 248 224  Depreciation / Amortization 1812 31 32 25  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 96 148 217  Other Operating Expenses, Total -1780 1 1 1","Selling/General/Admin. Expenses, Total 1624 1443 1320 1341  Research & Development 260 264 248 224  Depreciation / Amortization 1812 31 32 25  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 96 148 217  Other Operating Expenses, Total -1780 1 1 1"
"Selling/General/Admin. Expenses, Total",1624,1443,1320,1341
Research & Development,260,264,248,224
Depreciation / Amortization,1812,31,32,25
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,96,148,217
"Other Operating Expenses, Total",-1780,1,1,1
Operating Income,3757,2613,2037,1840
"Interest Income (Expense), Net Non-Operating",-,-20,-49,-30
Gain (Loss) on Sale of Assets,3,-,-,-
"Other, Net",156,-1,1,2
Net Income Before Taxes,3598,2592,1989,1812
Provision for Income Taxes,1036,818,645,621
Net Income After Taxes,2562,1774,1344,1191
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2562,1774,1344,1191
Total Extraordinary Items,-,-,-,-
Net Income,2562,1774,1344,1191
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,2562,1773,1343,1191
Dilution Adjustment,-,-,-,-
Diluted Net Income,2562,1773,1343,1191
Diluted Weighted Average Shares,5.1,5.1,5.1,5.1
Diluted EPS Excluding Extraordinary Items,502.55,347.78,263.38,233.58
DPS - Common Stock Primary Issue,185,120,90,75
Diluted Normalized EPS,448.21,360.67,283,261.55
