Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11914,11030,9332,9526.53
"Revenue - 11030 9332 9526.53  Other Revenue, Total - - - -","Revenue - 11030 9332 9526.53  Other Revenue, Total - - - -","Revenue - 11030 9332 9526.53  Other Revenue, Total - - - -","Revenue - 11030 9332 9526.53  Other Revenue, Total - - - -","Revenue - 11030 9332 9526.53  Other Revenue, Total - - - -"
Revenue,-,11030,9332,9526.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9483,8620,7358,7537.62
Gross Profit,2431,2410,1974,1988.9
Total Operating Expenses,11266,10276,8821,9067.07
"Selling/General/Admin. Expenses, Total 1782 1646 1453 1542.56  Research & Development - 51 59 60.76  Depreciation / Amortization 412 415 424 1.82  Interest Expense (Income) - Net Operating -6 -6 -7 -  Unusual Expense (Income) - 31.54 -218.22 -75.7  Other Operating Expenses, Total -452 -450 -466 -","Selling/General/Admin. Expenses, Total 1782 1646 1453 1542.56  Research & Development - 51 59 60.76  Depreciation / Amortization 412 415 424 1.82  Interest Expense (Income) - Net Operating -6 -6 -7 -  Unusual Expense (Income) - 31.54 -218.22 -75.7  Other Operating Expenses, Total -452 -450 -466 -","Selling/General/Admin. Expenses, Total 1782 1646 1453 1542.56  Research & Development - 51 59 60.76  Depreciation / Amortization 412 415 424 1.82  Interest Expense (Income) - Net Operating -6 -6 -7 -  Unusual Expense (Income) - 31.54 -218.22 -75.7  Other Operating Expenses, Total -452 -450 -466 -","Selling/General/Admin. Expenses, Total 1782 1646 1453 1542.56  Research & Development - 51 59 60.76  Depreciation / Amortization 412 415 424 1.82  Interest Expense (Income) - Net Operating -6 -6 -7 -  Unusual Expense (Income) - 31.54 -218.22 -75.7  Other Operating Expenses, Total -452 -450 -466 -","Selling/General/Admin. Expenses, Total 1782 1646 1453 1542.56  Research & Development - 51 59 60.76  Depreciation / Amortization 412 415 424 1.82  Interest Expense (Income) - Net Operating -6 -6 -7 -  Unusual Expense (Income) - 31.54 -218.22 -75.7  Other Operating Expenses, Total -452 -450 -466 -"
"Selling/General/Admin. Expenses, Total",1782,1646,1453,1542.56
Research & Development,-,51,59,60.76
Depreciation / Amortization,412,415,424,1.82
Interest Expense (Income) - Net Operating,-6,-6,-7,-
Unusual Expense (Income),-,31.54,-218.22,-75.7
"Other Operating Expenses, Total",-452,-450,-466,-
Operating Income,648,754,511,459.46
"Interest Income (Expense), Net Non-Operating",-,12.44,-2.31,-3.7
Gain (Loss) on Sale of Assets,2,137,0.9,0.71
"Other, Net",-31,-173,-33,23.19
Net Income Before Taxes,677,790,544,479.66
Provision for Income Taxes,199,194,186,122.9
Net Income After Taxes,-,596,358,356.76
Minority Interest,486,446,410,-11.67
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,548,327,345.09
Total Extraordinary Items,-,-,-,-
Net Income,434,548,327,345.09
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-,548,327,345.09
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,548,327,345.09
Diluted Weighted Average Shares,-,137.38,137.8,138.11
Diluted EPS Excluding Extraordinary Items,-,3.99,2.37,2.5
DPS - Common Stock Primary Issue,-,1,1,1
Diluted Normalized EPS,2.79,3.22,2.25,2.17
