Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,15440,12578,11144,9300.4
"Revenue 15440 12578 11144 9300.4  Other Revenue, Total - - - -","Revenue 15440 12578 11144 9300.4  Other Revenue, Total - - - -","Revenue 15440 12578 11144 9300.4  Other Revenue, Total - - - -","Revenue 15440 12578 11144 9300.4  Other Revenue, Total - - - -","Revenue 15440 12578 11144 9300.4  Other Revenue, Total - - - -"
Revenue,15440,12578,11144,9300.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11179,8973,7852,6404.32
Gross Profit,4261,3605,3292,2896.08
Total Operating Expenses,14928,11919,10365,8362.55
"Selling/General/Admin. Expenses, Total 3749 2946 2513 2135.72  Research & Development - 67 86 35.02  Depreciation / Amortization 367 368 392 -  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - 0.04 3.75 -212.51  Other Operating Expenses, Total -366 -433 -476 -","Selling/General/Admin. Expenses, Total 3749 2946 2513 2135.72  Research & Development - 67 86 35.02  Depreciation / Amortization 367 368 392 -  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - 0.04 3.75 -212.51  Other Operating Expenses, Total -366 -433 -476 -","Selling/General/Admin. Expenses, Total 3749 2946 2513 2135.72  Research & Development - 67 86 35.02  Depreciation / Amortization 367 368 392 -  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - 0.04 3.75 -212.51  Other Operating Expenses, Total -366 -433 -476 -","Selling/General/Admin. Expenses, Total 3749 2946 2513 2135.72  Research & Development - 67 86 35.02  Depreciation / Amortization 367 368 392 -  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - 0.04 3.75 -212.51  Other Operating Expenses, Total -366 -433 -476 -","Selling/General/Admin. Expenses, Total 3749 2946 2513 2135.72  Research & Development - 67 86 35.02  Depreciation / Amortization 367 368 392 -  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - 0.04 3.75 -212.51  Other Operating Expenses, Total -366 -433 -476 -"
"Selling/General/Admin. Expenses, Total",3749,2946,2513,2135.72
Research & Development,-,67,86,35.02
Depreciation / Amortization,367,368,392,-
Interest Expense (Income) - Net Operating,-1,-2,-2,-
Unusual Expense (Income),-,0.04,3.75,-212.51
"Other Operating Expenses, Total",-366,-433,-476,-
Operating Income,512,659,779,937.85
"Interest Income (Expense), Net Non-Operating",-,-1.82,2797.39,368.57
Gain (Loss) on Sale of Assets,95,-,2806,-
"Other, Net",-287,-1,-5608,13.95
Net Income Before Taxes,704,660,3581,1320.38
Provision for Income Taxes,260,312,1054,399.88
Net Income After Taxes,444,348,2527,920.5
Minority Interest,1347,1057,788,-39.55
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,347,306,2459,880.95
Total Extraordinary Items,-,-,-,-
Net Income,347,306,2459,880.95
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,347,306,2459,880.95
Dilution Adjustment,-0.36,-0.717,-0.535,-
Diluted Net Income,347.36,306.72,2459.54,880.95
Diluted Weighted Average Shares,12.88,12.87,12.87,12.8
Diluted EPS Excluding Extraordinary Items,26.97,23.83,191.17,68.8
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,22.02,28.79,32.51,59.58
