Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,395783,376563,391901,428939
"Revenue 395783 364440 391901 428939  Other Revenue, Total - 12123 - -","Revenue 395783 364440 391901 428939  Other Revenue, Total - 12123 - -","Revenue 395783 364440 391901 428939  Other Revenue, Total - 12123 - -","Revenue 395783 364440 391901 428939  Other Revenue, Total - 12123 - -","Revenue 395783 364440 391901 428939  Other Revenue, Total - 12123 - -"
Revenue,395783,364440,391901,428939
"Other Revenue, Total",-,12123,-,-
"Cost of Revenue, Total",337893,319201,335269,368845
Gross Profit,57890,57362,56632,60094
Total Operating Expenses,363716,343460,359124,393212
"Selling/General/Admin. Expenses, Total 25823 24259 22540 23017  Research & Development - 267 - -  Depreciation / Amortization 6018 5791 1093 1054  Interest Expense (Income) - Net Operating -424 -387 - -  Unusual Expense (Income) - 488 221 295  Other Operating Expenses, Total -5594 -5671 1 1","Selling/General/Admin. Expenses, Total 25823 24259 22540 23017  Research & Development - 267 - -  Depreciation / Amortization 6018 5791 1093 1054  Interest Expense (Income) - Net Operating -424 -387 - -  Unusual Expense (Income) - 488 221 295  Other Operating Expenses, Total -5594 -5671 1 1","Selling/General/Admin. Expenses, Total 25823 24259 22540 23017  Research & Development - 267 - -  Depreciation / Amortization 6018 5791 1093 1054  Interest Expense (Income) - Net Operating -424 -387 - -  Unusual Expense (Income) - 488 221 295  Other Operating Expenses, Total -5594 -5671 1 1","Selling/General/Admin. Expenses, Total 25823 24259 22540 23017  Research & Development - 267 - -  Depreciation / Amortization 6018 5791 1093 1054  Interest Expense (Income) - Net Operating -424 -387 - -  Unusual Expense (Income) - 488 221 295  Other Operating Expenses, Total -5594 -5671 1 1","Selling/General/Admin. Expenses, Total 25823 24259 22540 23017  Research & Development - 267 - -  Depreciation / Amortization 6018 5791 1093 1054  Interest Expense (Income) - Net Operating -424 -387 - -  Unusual Expense (Income) - 488 221 295  Other Operating Expenses, Total -5594 -5671 1 1"
"Selling/General/Admin. Expenses, Total",25823,24259,22540,23017
Research & Development,-,267,-,-
Depreciation / Amortization,6018,5791,1093,1054
Interest Expense (Income) - Net Operating,-424,-387,-,-
Unusual Expense (Income),-,488,221,295
"Other Operating Expenses, Total",-5594,-5671,1,1
Operating Income,32067,33103,32777,35727
"Interest Income (Expense), Net Non-Operating",-,3607,3379,2386
Gain (Loss) on Sale of Assets,3658,4,-129,-166
"Other, Net",-10383,-3733,757,476
Net Income Before Taxes,38792,36832,36784,38423
Provision for Income Taxes,12355,10493,11596,12100
Net Income After Taxes,26437,26339,25188,26323
Minority Interest,2175,2059,-145,-76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,26349,26216,25043,26247
Total Extraordinary Items,-,-,-,-
Net Income,26349,26216,25043,26247
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,26349,26216,25042,26245
Dilution Adjustment,-,-,-,-
Diluted Net Income,26349,26216,25042,26245
Diluted Weighted Average Shares,70.85,70.84,70.84,70.93
Diluted EPS Excluding Extraordinary Items,371.92,370.05,353.48,370
DPS - Common Stock Primary Issue,110,100,100,100
Diluted Normalized EPS,312.87,323.15,356.86,374.45
