Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,313318,299392,278951,268520
"Revenue - 299392 278951 268520  Other Revenue, Total - - - -","Revenue - 299392 278951 268520  Other Revenue, Total - - - -","Revenue - 299392 278951 268520  Other Revenue, Total - - - -","Revenue - 299392 278951 268520  Other Revenue, Total - - - -","Revenue - 299392 278951 268520  Other Revenue, Total - - - -"
Revenue,-,299392,278951,268520
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",259674,246969,229577,222147
Gross Profit,-,52423,49374,46373
Total Operating Expenses,306173,292802,270844,263240
"Selling/General/Admin. Expenses, Total 46499 26396 23439 35788  Research & Development - 3411 2776 2991  Depreciation / Amortization 6866 6726 6570 -  Interest Expense (Income) - Net Operating -266 -295 -314 -  Unusual Expense (Income) - 663 2584 2313  Other Operating Expenses, Total 10554 9595 8796 1","Selling/General/Admin. Expenses, Total 46499 26396 23439 35788  Research & Development - 3411 2776 2991  Depreciation / Amortization 6866 6726 6570 -  Interest Expense (Income) - Net Operating -266 -295 -314 -  Unusual Expense (Income) - 663 2584 2313  Other Operating Expenses, Total 10554 9595 8796 1","Selling/General/Admin. Expenses, Total 46499 26396 23439 35788  Research & Development - 3411 2776 2991  Depreciation / Amortization 6866 6726 6570 -  Interest Expense (Income) - Net Operating -266 -295 -314 -  Unusual Expense (Income) - 663 2584 2313  Other Operating Expenses, Total 10554 9595 8796 1","Selling/General/Admin. Expenses, Total 46499 26396 23439 35788  Research & Development - 3411 2776 2991  Depreciation / Amortization 6866 6726 6570 -  Interest Expense (Income) - Net Operating -266 -295 -314 -  Unusual Expense (Income) - 663 2584 2313  Other Operating Expenses, Total 10554 9595 8796 1","Selling/General/Admin. Expenses, Total 46499 26396 23439 35788  Research & Development - 3411 2776 2991  Depreciation / Amortization 6866 6726 6570 -  Interest Expense (Income) - Net Operating -266 -295 -314 -  Unusual Expense (Income) - 663 2584 2313  Other Operating Expenses, Total 10554 9595 8796 1"
"Selling/General/Admin. Expenses, Total",46499,26396,23439,35788
Research & Development,-,3411,2776,2991
Depreciation / Amortization,6866,6726,6570,-
Interest Expense (Income) - Net Operating,-266,-295,-314,-
Unusual Expense (Income),-,663,2584,2313
"Other Operating Expenses, Total",10554,9595,8796,1
Operating Income,7145,6590,8107,5280
"Interest Income (Expense), Net Non-Operating",-,-295,-314,-364
Gain (Loss) on Sale of Assets,1162,-101,136,6695
"Other, Net",-1859,475,1488,274
Net Income Before Taxes,7842,6216,6483,11885
Provision for Income Taxes,-,2511,2945,5186
Net Income After Taxes,-,3705,3538,6699
Minority Interest,-,-,-,-1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,3705,3538,6698
Total Extraordinary Items,-,-,-,-
Net Income,-,3705,3538,6698
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-,3705,3538,6697
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,3705,3538,6697
Diluted Weighted Average Shares,-,29.99,29.99,29.99
Diluted EPS Excluding Extraordinary Items,-,123.55,117.98,223.33
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,160.67,143.25,180.7,193.69
