Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,105668,90104,81938,95140
"Revenue 105668 90104 81938 95140  Other Revenue, Total - - - -","Revenue 105668 90104 81938 95140  Other Revenue, Total - - - -","Revenue 105668 90104 81938 95140  Other Revenue, Total - - - -","Revenue 105668 90104 81938 95140  Other Revenue, Total - - - -","Revenue 105668 90104 81938 95140  Other Revenue, Total - - - -"
Revenue,105668,90104,81938,95140
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",91057,76235,68126,77540
Gross Profit,14611,13869,13812,17600
Total Operating Expenses,103073,89130,83131,93758
"Selling/General/Admin. Expenses, Total 11644 10992 13749 15167  Research & Development 210 383 286 272  Depreciation / Amortization 5823 141 193 169  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - 1378 777 609  Other Operating Expenses, Total -5413 1 - 1","Selling/General/Admin. Expenses, Total 11644 10992 13749 15167  Research & Development 210 383 286 272  Depreciation / Amortization 5823 141 193 169  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - 1378 777 609  Other Operating Expenses, Total -5413 1 - 1","Selling/General/Admin. Expenses, Total 11644 10992 13749 15167  Research & Development 210 383 286 272  Depreciation / Amortization 5823 141 193 169  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - 1378 777 609  Other Operating Expenses, Total -5413 1 - 1","Selling/General/Admin. Expenses, Total 11644 10992 13749 15167  Research & Development 210 383 286 272  Depreciation / Amortization 5823 141 193 169  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - 1378 777 609  Other Operating Expenses, Total -5413 1 - 1","Selling/General/Admin. Expenses, Total 11644 10992 13749 15167  Research & Development 210 383 286 272  Depreciation / Amortization 5823 141 193 169  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - 1378 777 609  Other Operating Expenses, Total -5413 1 - 1"
"Selling/General/Admin. Expenses, Total",11644,10992,13749,15167
Research & Development,210,383,286,272
Depreciation / Amortization,5823,141,193,169
Interest Expense (Income) - Net Operating,-248,-,-,-
Unusual Expense (Income),-,1378,777,609
"Other Operating Expenses, Total",-5413,1,-,1
Operating Income,2595,974,-1193,1382
"Interest Income (Expense), Net Non-Operating",-,701,161,-9
Gain (Loss) on Sale of Assets,4,40,16,64
"Other, Net",-528,3,-77,-8
Net Income Before Taxes,3119,1718,-1093,1429
Provision for Income Taxes,85,461,-40,512
Net Income After Taxes,3034,1257,-1053,917
Minority Interest,18,35,-,1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3050,1268,-1053,918
Total Extraordinary Items,-,-,-,-
Net Income,3050,1268,-1053,918
Total Adjustments to Net Income,-,-,1,1
Income Available to Common Excluding Extraordinary Items,3050,1268,-1052,919
Dilution Adjustment,-,-,-,-
Diluted Net Income,3050,1268,-1052,919
Diluted Weighted Average Shares,13.32,13.35,13.35,13.35
Diluted EPS Excluding Extraordinary Items,228.99,94.98,-78.8,68.83
DPS - Common Stock Primary Issue,50,40,-,50
Diluted Normalized EPS,159.15,168.3,-41.75,95.03
