Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,32036,32347,25926.35,32502.21
"Revenue 32036 32347 25926.35 32502.21  Other Revenue, Total - - - -","Revenue 32036 32347 25926.35 32502.21  Other Revenue, Total - - - -","Revenue 32036 32347 25926.35 32502.21  Other Revenue, Total - - - -","Revenue 32036 32347 25926.35 32502.21  Other Revenue, Total - - - -","Revenue 32036 32347 25926.35 32502.21  Other Revenue, Total - - - -"
Revenue,32036,32347,25926.35,32502.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24637,23676,20189.06,24015.33
Gross Profit,7399,8671,5737.3,8486.88
Total Operating Expenses,31462,30268,27211.76,31736.4
"Selling/General/Admin. Expenses, Total 6825 6542 4850.78 5582.82  Research & Development - - 1565.59 1756.43  Depreciation / Amortization 986 - 225.54 242.82  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 49 380.8 139  Other Operating Expenses, Total -980 1 - -","Selling/General/Admin. Expenses, Total 6825 6542 4850.78 5582.82  Research & Development - - 1565.59 1756.43  Depreciation / Amortization 986 - 225.54 242.82  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 49 380.8 139  Other Operating Expenses, Total -980 1 - -","Selling/General/Admin. Expenses, Total 6825 6542 4850.78 5582.82  Research & Development - - 1565.59 1756.43  Depreciation / Amortization 986 - 225.54 242.82  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 49 380.8 139  Other Operating Expenses, Total -980 1 - -","Selling/General/Admin. Expenses, Total 6825 6542 4850.78 5582.82  Research & Development - - 1565.59 1756.43  Depreciation / Amortization 986 - 225.54 242.82  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 49 380.8 139  Other Operating Expenses, Total -980 1 - -","Selling/General/Admin. Expenses, Total 6825 6542 4850.78 5582.82  Research & Development - - 1565.59 1756.43  Depreciation / Amortization 986 - 225.54 242.82  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 49 380.8 139  Other Operating Expenses, Total -980 1 - -"
"Selling/General/Admin. Expenses, Total",6825,6542,4850.78,5582.82
Research & Development,-,-,1565.59,1756.43
Depreciation / Amortization,986,-,225.54,242.82
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,49,380.8,139
"Other Operating Expenses, Total",-980,1,-,-
Operating Income,574,2079,-1285.41,765.81
"Interest Income (Expense), Net Non-Operating",-,503,447.2,170.61
Gain (Loss) on Sale of Assets,8,227,37.5,-8.48
"Other, Net",-702,200,198.56,25.02
Net Income Before Taxes,1268,3009,-602.16,952.97
Provision for Income Taxes,697,501,397.29,505.43
Net Income After Taxes,571,2508,-999.45,447.54
Minority Interest,2387,-327,-157.03,-222.7
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,365,2181,-1156.48,224.84
Total Extraordinary Items,-,-,-,-
Net Income,365,2181,-1156.48,224.84
Total Adjustments to Net Income,-,-1,-0,-0
Income Available to Common Excluding Extraordinary Items,365,2180,-1156.48,224.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,365,2180,-1156.48,224.84
Diluted Weighted Average Shares,6.02,6.21,6.26,6.41
Diluted EPS Excluding Extraordinary Items,60.62,351.24,-184.72,35.09
DPS - Common Stock Primary Issue,40,65,21,40
Diluted Normalized EPS,117.33,327.33,-149.08,45.9
