Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,75072,64955,50378,50020
"Revenue 75072 64955 50378 50020  Other Revenue, Total - - - -","Revenue 75072 64955 50378 50020  Other Revenue, Total - - - -","Revenue 75072 64955 50378 50020  Other Revenue, Total - - - -","Revenue 75072 64955 50378 50020  Other Revenue, Total - - - -","Revenue 75072 64955 50378 50020  Other Revenue, Total - - - -"
Revenue,75072,64955,50378,50020
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",49380,46530,37036,36845
Gross Profit,25692,18425,13342,13175
Total Operating Expenses,64849,59233,48525,48948
"Selling/General/Admin. Expenses, Total 12807 10544 9071 9921  Research & Development 2087 1735 1542 1385  Depreciation / Amortization 4068 3525 412 403  Interest Expense (Income) - Net Operating -86 -45 - -  Unusual Expense (Income) - 479 464 393  Other Operating Expenses, Total -3407 -3056 - 1","Selling/General/Admin. Expenses, Total 12807 10544 9071 9921  Research & Development 2087 1735 1542 1385  Depreciation / Amortization 4068 3525 412 403  Interest Expense (Income) - Net Operating -86 -45 - -  Unusual Expense (Income) - 479 464 393  Other Operating Expenses, Total -3407 -3056 - 1","Selling/General/Admin. Expenses, Total 12807 10544 9071 9921  Research & Development 2087 1735 1542 1385  Depreciation / Amortization 4068 3525 412 403  Interest Expense (Income) - Net Operating -86 -45 - -  Unusual Expense (Income) - 479 464 393  Other Operating Expenses, Total -3407 -3056 - 1","Selling/General/Admin. Expenses, Total 12807 10544 9071 9921  Research & Development 2087 1735 1542 1385  Depreciation / Amortization 4068 3525 412 403  Interest Expense (Income) - Net Operating -86 -45 - -  Unusual Expense (Income) - 479 464 393  Other Operating Expenses, Total -3407 -3056 - 1","Selling/General/Admin. Expenses, Total 12807 10544 9071 9921  Research & Development 2087 1735 1542 1385  Depreciation / Amortization 4068 3525 412 403  Interest Expense (Income) - Net Operating -86 -45 - -  Unusual Expense (Income) - 479 464 393  Other Operating Expenses, Total -3407 -3056 - 1"
"Selling/General/Admin. Expenses, Total",12807,10544,9071,9921
Research & Development,2087,1735,1542,1385
Depreciation / Amortization,4068,3525,412,403
Interest Expense (Income) - Net Operating,-86,-45,-,-
Unusual Expense (Income),-,479,464,393
"Other Operating Expenses, Total",-3407,-3056,-,1
Operating Income,10223,5722,1853,1072
"Interest Income (Expense), Net Non-Operating",-,741,248,63
Gain (Loss) on Sale of Assets,259,361,258,203
"Other, Net",157,-1173,431,97
Net Income Before Taxes,9807,6534,2790,1435
Provision for Income Taxes,2440,1766,762,358
Net Income After Taxes,7367,4768,2028,1077
Minority Interest,-,3,6,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7367,4771,2034,1077
Total Extraordinary Items,-,-,-,-
Net Income,7367,4771,2034,1077
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,7367,4771,2034,1077
Dilution Adjustment,-,-,-,-
Diluted Net Income,7367,4771,2034,1077
Diluted Weighted Average Shares,37.07,36.97,36.9,36.81
Diluted EPS Excluding Extraordinary Items,198.74,129.06,55.13,29.26
DPS - Common Stock Primary Issue,-,36,13.5,18
Diluted Normalized EPS,173.01,112.55,59.19,33.13
