Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,49810,43175,41270,44279
"Revenue 49810 43175 41270 44279  Other Revenue, Total - - - -","Revenue 49810 43175 41270 44279  Other Revenue, Total - - - -","Revenue 49810 43175 41270 44279  Other Revenue, Total - - - -","Revenue 49810 43175 41270 44279  Other Revenue, Total - - - -","Revenue 49810 43175 41270 44279  Other Revenue, Total - - - -"
Revenue,49810,43175,41270,44279
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",44089,37830,-,36510
Gross Profit,5721,5345,-,7769
Total Operating Expenses,44034,37820,40874,36528
"Selling/General/Admin. Expenses, Total - 34814 32762 35099  Research & Development 9 12 - -  Depreciation / Amortization 2844 3016 2783 1411  Interest Expense (Income) - Net Operating -293 -428 -34 4  Unusual Expense (Income) - -48 5471 3  Other Operating Expenses, Total -2615 -2610 -108 11","Selling/General/Admin. Expenses, Total - 34814 32762 35099  Research & Development 9 12 - -  Depreciation / Amortization 2844 3016 2783 1411  Interest Expense (Income) - Net Operating -293 -428 -34 4  Unusual Expense (Income) - -48 5471 3  Other Operating Expenses, Total -2615 -2610 -108 11","Selling/General/Admin. Expenses, Total - 34814 32762 35099  Research & Development 9 12 - -  Depreciation / Amortization 2844 3016 2783 1411  Interest Expense (Income) - Net Operating -293 -428 -34 4  Unusual Expense (Income) - -48 5471 3  Other Operating Expenses, Total -2615 -2610 -108 11","Selling/General/Admin. Expenses, Total - 34814 32762 35099  Research & Development 9 12 - -  Depreciation / Amortization 2844 3016 2783 1411  Interest Expense (Income) - Net Operating -293 -428 -34 4  Unusual Expense (Income) - -48 5471 3  Other Operating Expenses, Total -2615 -2610 -108 11","Selling/General/Admin. Expenses, Total - 34814 32762 35099  Research & Development 9 12 - -  Depreciation / Amortization 2844 3016 2783 1411  Interest Expense (Income) - Net Operating -293 -428 -34 4  Unusual Expense (Income) - -48 5471 3  Other Operating Expenses, Total -2615 -2610 -108 11"
"Selling/General/Admin. Expenses, Total",-,34814,32762,35099
Research & Development,9,12,-,-
Depreciation / Amortization,2844,3016,2783,1411
Interest Expense (Income) - Net Operating,-293,-428,-34,4
Unusual Expense (Income),-,-48,5471,3
"Other Operating Expenses, Total",-2615,-2610,-108,11
Operating Income,5776,5355,396,7751
"Interest Income (Expense), Net Non-Operating",-,-455,-459,-590
Gain (Loss) on Sale of Assets,-38,-293,-,-
"Other, Net",211,761,71,124
Net Income Before Taxes,5603,4887,8,7285
Provision for Income Taxes,1709,1394,1694,2022
Net Income After Taxes,3894,3493,-1686,5263
Minority Interest,4123,3697,-445,-559
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3147,2822,-2131,4704
Total Extraordinary Items,-,-,-,-
Net Income,3147,2822,-2131,4704
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,3147,2822,-2131,4702
Dilution Adjustment,-,0.09,-,-
Diluted Net Income,3147,2821.91,-2131,4702
Diluted Weighted Average Shares,39.82,40.54,40.26,40.92
Diluted EPS Excluding Extraordinary Items,79.03,69.61,-52.94,114.92
DPS - Common Stock Primary Issue,17,13,11,9
Diluted Normalized EPS,69.78,63.31,35.4,114.97
