Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,25170,21248,16758.15,16540.92
"Revenue 25170 21248.54 16758.15 16540.92  Other Revenue, Total - - - -","Revenue 25170 21248.54 16758.15 16540.92  Other Revenue, Total - - - -","Revenue 25170 21248.54 16758.15 16540.92  Other Revenue, Total - - - -","Revenue 25170 21248.54 16758.15 16540.92  Other Revenue, Total - - - -","Revenue 25170 21248.54 16758.15 16540.92  Other Revenue, Total - - - -"
Revenue,25170,21248.54,16758.15,16540.92
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18830,15555.08,12258.88,12191.13
Gross Profit,6340,5693.47,4499.27,4349.79
Total Operating Expenses,23725,20081.42,16224.94,15765.18
"Selling/General/Admin. Expenses, Total 4895 4293.59 3583.57 3527.71  Research & Development 358 225.46 165.5 -  Depreciation / Amortization 197 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 7.29 217 46.33  Other Operating Expenses, Total -546 - - -","Selling/General/Admin. Expenses, Total 4895 4293.59 3583.57 3527.71  Research & Development 358 225.46 165.5 -  Depreciation / Amortization 197 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 7.29 217 46.33  Other Operating Expenses, Total -546 - - -","Selling/General/Admin. Expenses, Total 4895 4293.59 3583.57 3527.71  Research & Development 358 225.46 165.5 -  Depreciation / Amortization 197 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 7.29 217 46.33  Other Operating Expenses, Total -546 - - -","Selling/General/Admin. Expenses, Total 4895 4293.59 3583.57 3527.71  Research & Development 358 225.46 165.5 -  Depreciation / Amortization 197 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 7.29 217 46.33  Other Operating Expenses, Total -546 - - -","Selling/General/Admin. Expenses, Total 4895 4293.59 3583.57 3527.71  Research & Development 358 225.46 165.5 -  Depreciation / Amortization 197 - - -  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 7.29 217 46.33  Other Operating Expenses, Total -546 - - -"
"Selling/General/Admin. Expenses, Total",4895,4293.59,3583.57,3527.71
Research & Development,358,225.46,165.5,-
Depreciation / Amortization,197,-,-,-
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,7.29,217,46.33
"Other Operating Expenses, Total",-546,-,-,-
Operating Income,1445,1167.12,533.21,775.75
"Interest Income (Expense), Net Non-Operating",-,0.1,6.47,0.05
Gain (Loss) on Sale of Assets,-310,10.14,0.5,6.52
"Other, Net",581,34.35,48.15,23.38
Net Income Before Taxes,1174,1211.71,588.33,805.7
Provision for Income Taxes,357,498.11,294.77,308.02
Net Income After Taxes,817,713.61,293.56,497.67
Minority Interest,558,-43.8,-6.65,-37.8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,643,669.8,286.9,459.87
Total Extraordinary Items,-,-,-,-
Net Income,643,669.8,286.9,459.87
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,643,669.8,286.9,459.87
Dilution Adjustment,-,-,-,-
Diluted Net Income,643,669.8,286.9,459.87
Diluted Weighted Average Shares,10.05,8.8,8.23,8.29
Diluted EPS Excluding Extraordinary Items,63.96,76.07,34.86,55.47
DPS - Common Stock Primary Issue,31,31,31,30
Diluted Normalized EPS,78.87,93.47,60.69,71.15
