Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,19757,17389,16457,15552
"Revenue 19757 17389 16457 15552  Other Revenue, Total - - - -","Revenue 19757 17389 16457 15552  Other Revenue, Total - - - -","Revenue 19757 17389 16457 15552  Other Revenue, Total - - - -","Revenue 19757 17389 16457 15552  Other Revenue, Total - - - -","Revenue 19757 17389 16457 15552  Other Revenue, Total - - - -"
Revenue,19757,17389,16457,15552
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12126,9565,8911,8903
Gross Profit,7631,7824,7546,6649
Total Operating Expenses,17719,15003,15008,14512
"Selling/General/Admin. Expenses, Total 4727 4584 4803 4800  Research & Development 866 871 875 768  Depreciation / Amortization 453 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -19 417 41  Other Operating Expenses, Total -453 2 2 -","Selling/General/Admin. Expenses, Total 4727 4584 4803 4800  Research & Development 866 871 875 768  Depreciation / Amortization 453 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -19 417 41  Other Operating Expenses, Total -453 2 2 -","Selling/General/Admin. Expenses, Total 4727 4584 4803 4800  Research & Development 866 871 875 768  Depreciation / Amortization 453 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -19 417 41  Other Operating Expenses, Total -453 2 2 -","Selling/General/Admin. Expenses, Total 4727 4584 4803 4800  Research & Development 866 871 875 768  Depreciation / Amortization 453 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -19 417 41  Other Operating Expenses, Total -453 2 2 -","Selling/General/Admin. Expenses, Total 4727 4584 4803 4800  Research & Development 866 871 875 768  Depreciation / Amortization 453 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -19 417 41  Other Operating Expenses, Total -453 2 2 -"
"Selling/General/Admin. Expenses, Total",4727,4584,4803,4800
Research & Development,866,871,875,768
Depreciation / Amortization,453,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-19,417,41
"Other Operating Expenses, Total",-453,2,2,-
Operating Income,2038,2386,1449,1040
"Interest Income (Expense), Net Non-Operating",-,96,73,-54
Gain (Loss) on Sale of Assets,14,10,-,-2
"Other, Net",-292,31,8,25
Net Income Before Taxes,2316,2523,1530,1009
Provision for Income Taxes,731,651,48,349
Net Income After Taxes,1585,1872,1482,660
Minority Interest,16,1,1,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1587,1873,1483,660
Total Extraordinary Items,-,-,-,-
Net Income,1587,1873,1483,660
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,1587,1872,1483,660
Dilution Adjustment,-,-,-,-
Diluted Net Income,1587,1872,1483,660
Diluted Weighted Average Shares,18.51,18.51,18.95,18.96
Diluted EPS Excluding Extraordinary Items,85.71,101.14,78.26,34.81
DPS - Common Stock Primary Issue,-,14,12,10
Diluted Normalized EPS,74.61,99.98,99.57,36.56
