Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,11871.12,11606.95,11700.39,10611.97
"Revenue 11871.12 11606.95 11700.39 10611.97  Other Revenue, Total - - - -","Revenue 11871.12 11606.95 11700.39 10611.97  Other Revenue, Total - - - -","Revenue 11871.12 11606.95 11700.39 10611.97  Other Revenue, Total - - - -","Revenue 11871.12 11606.95 11700.39 10611.97  Other Revenue, Total - - - -","Revenue 11871.12 11606.95 11700.39 10611.97  Other Revenue, Total - - - -"
Revenue,11871.12,11606.95,11700.39,10611.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9069.53,8821.47,8977.46,8197.68
Gross Profit,2801.6,2785.48,2722.93,2414.29
Total Operating Expenses,10881,10574.28,10690.78,9741.88
"Selling/General/Admin. Expenses, Total 1618.05 1587.99 1601.64 1425.55  Research & Development 75.45 62.6 50.51 63.74  Depreciation / Amortization 81.93 53.22 56.88 61.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 36.03 49 4.28 -6.17  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1618.05 1587.99 1601.64 1425.55  Research & Development 75.45 62.6 50.51 63.74  Depreciation / Amortization 81.93 53.22 56.88 61.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 36.03 49 4.28 -6.17  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1618.05 1587.99 1601.64 1425.55  Research & Development 75.45 62.6 50.51 63.74  Depreciation / Amortization 81.93 53.22 56.88 61.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 36.03 49 4.28 -6.17  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1618.05 1587.99 1601.64 1425.55  Research & Development 75.45 62.6 50.51 63.74  Depreciation / Amortization 81.93 53.22 56.88 61.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 36.03 49 4.28 -6.17  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1618.05 1587.99 1601.64 1425.55  Research & Development 75.45 62.6 50.51 63.74  Depreciation / Amortization 81.93 53.22 56.88 61.08  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 36.03 49 4.28 -6.17  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1618.05,1587.99,1601.64,1425.55
Research & Development,75.45,62.6,50.51,63.74
Depreciation / Amortization,81.93,53.22,56.88,61.08
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),36.03,49,4.28,-6.17
"Other Operating Expenses, Total",-,-,-,-
Operating Income,990.12,1032.67,1009.61,870.09
"Interest Income (Expense), Net Non-Operating",-3.94,0.22,0.12,0.17
Gain (Loss) on Sale of Assets,26.51,0.26,7.16,0.56
"Other, Net",3.5,27.88,28.56,26.01
Net Income Before Taxes,1016.19,1061.03,1045.45,896.83
Provision for Income Taxes,265.91,344.17,339.15,291.46
Net Income After Taxes,750.28,716.86,706.31,605.37
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,750.28,716.86,706.31,605.37
Total Extraordinary Items,-,-,-,-
Net Income,750.28,716.86,706.31,605.37
Total Adjustments to Net Income,-0,-,-0,-
Income Available to Common Excluding Extraordinary Items,750.28,716.86,706.3,605.37
Dilution Adjustment,-,-,-,-
Diluted Net Income,750.28,716.86,706.3,605.37
Diluted Weighted Average Shares,5.31,5.56,5.56,5.56
Diluted EPS Excluding Extraordinary Items,141.3,128.96,127.06,108.9
DPS - Common Stock Primary Issue,12,12,12,12
Diluted Normalized EPS,142.63,134.88,126.71,108.09
