Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15017,11129,8207.38,8086.48
"Revenue 15017 11129 8207.38 8086.48  Other Revenue, Total - - - -","Revenue 15017 11129 8207.38 8086.48  Other Revenue, Total - - - -","Revenue 15017 11129 8207.38 8086.48  Other Revenue, Total - - - -","Revenue 15017 11129 8207.38 8086.48  Other Revenue, Total - - - -","Revenue 15017 11129 8207.38 8086.48  Other Revenue, Total - - - -"
Revenue,15017,11129,8207.38,8086.48
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11728,8281,6415.96,6017.77
Gross Profit,3289,2848,1791.42,2068.71
Total Operating Expenses,13334,9657,7516.22,7028.22
"Selling/General/Admin. Expenses, Total 1606 1106 1061.56 1031.22  Research & Development - 31 57.52 34.88  Depreciation / Amortization 44 40 - -  Interest Expense (Income) - Net Operating -73 -52 - -  Unusual Expense (Income) - -11.93 -18.82 -55.66  Other Operating Expenses, Total 29 251 - -","Selling/General/Admin. Expenses, Total 1606 1106 1061.56 1031.22  Research & Development - 31 57.52 34.88  Depreciation / Amortization 44 40 - -  Interest Expense (Income) - Net Operating -73 -52 - -  Unusual Expense (Income) - -11.93 -18.82 -55.66  Other Operating Expenses, Total 29 251 - -","Selling/General/Admin. Expenses, Total 1606 1106 1061.56 1031.22  Research & Development - 31 57.52 34.88  Depreciation / Amortization 44 40 - -  Interest Expense (Income) - Net Operating -73 -52 - -  Unusual Expense (Income) - -11.93 -18.82 -55.66  Other Operating Expenses, Total 29 251 - -","Selling/General/Admin. Expenses, Total 1606 1106 1061.56 1031.22  Research & Development - 31 57.52 34.88  Depreciation / Amortization 44 40 - -  Interest Expense (Income) - Net Operating -73 -52 - -  Unusual Expense (Income) - -11.93 -18.82 -55.66  Other Operating Expenses, Total 29 251 - -","Selling/General/Admin. Expenses, Total 1606 1106 1061.56 1031.22  Research & Development - 31 57.52 34.88  Depreciation / Amortization 44 40 - -  Interest Expense (Income) - Net Operating -73 -52 - -  Unusual Expense (Income) - -11.93 -18.82 -55.66  Other Operating Expenses, Total 29 251 - -"
"Selling/General/Admin. Expenses, Total",1606,1106,1061.56,1031.22
Research & Development,-,31,57.52,34.88
Depreciation / Amortization,44,40,-,-
Interest Expense (Income) - Net Operating,-73,-52,-,-
Unusual Expense (Income),-,-11.93,-18.82,-55.66
"Other Operating Expenses, Total",29,251,-,-
Operating Income,1683,1472,691.16,1058.26
"Interest Income (Expense), Net Non-Operating",-,-51.74,-32.51,-33.15
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",75,42,-0.6,-0.37
Net Income Before Taxes,1608,1430,658.05,1024.74
Provision for Income Taxes,558,493,228.59,349.52
Net Income After Taxes,1050,937,429.45,675.23
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1050,937,429.45,675.23
Total Extraordinary Items,-,-,-,-
Net Income,1050,937,429.45,675.23
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1050,937,429.45,675.23
Dilution Adjustment,-0.273,-0.187,-,-
Diluted Net Income,1050.27,937.19,429.45,675.23
Diluted Weighted Average Shares,2.85,2.85,2.83,2.53
Diluted EPS Excluding Extraordinary Items,368.73,328.85,151.6,266.65
DPS - Common Stock Primary Issue,68,55,40,45
Diluted Normalized EPS,351.74,310.98,147.27,252.17
