Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7966,7653,5912.6,6915.35
"Revenue 7966 7653 5912.6 6915.35  Other Revenue, Total - - - -","Revenue 7966 7653 5912.6 6915.35  Other Revenue, Total - - - -","Revenue 7966 7653 5912.6 6915.35  Other Revenue, Total - - - -","Revenue 7966 7653 5912.6 6915.35  Other Revenue, Total - - - -","Revenue 7966 7653 5912.6 6915.35  Other Revenue, Total - - - -"
Revenue,7966,7653,5912.6,6915.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4407,4370,3484.18,3876.12
Gross Profit,3560,3283,2428.43,3039.22
Total Operating Expenses,7155,6810,5744.37,6195.4
"Selling/General/Admin. Expenses, Total 2749 2440 2134.89 2210.98  Research & Development - 73 125.09 107.44  Depreciation / Amortization 734 698 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.88 0.2 0.85  Other Operating Expenses, Total -812 -771 - -","Selling/General/Admin. Expenses, Total 2749 2440 2134.89 2210.98  Research & Development - 73 125.09 107.44  Depreciation / Amortization 734 698 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.88 0.2 0.85  Other Operating Expenses, Total -812 -771 - -","Selling/General/Admin. Expenses, Total 2749 2440 2134.89 2210.98  Research & Development - 73 125.09 107.44  Depreciation / Amortization 734 698 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.88 0.2 0.85  Other Operating Expenses, Total -812 -771 - -","Selling/General/Admin. Expenses, Total 2749 2440 2134.89 2210.98  Research & Development - 73 125.09 107.44  Depreciation / Amortization 734 698 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.88 0.2 0.85  Other Operating Expenses, Total -812 -771 - -","Selling/General/Admin. Expenses, Total 2749 2440 2134.89 2210.98  Research & Development - 73 125.09 107.44  Depreciation / Amortization 734 698 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.88 0.2 0.85  Other Operating Expenses, Total -812 -771 - -"
"Selling/General/Admin. Expenses, Total",2749,2440,2134.89,2210.98
Research & Development,-,73,125.09,107.44
Depreciation / Amortization,734,698,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,33.88,0.2,0.85
"Other Operating Expenses, Total",-812,-771,-,-
Operating Income,810,843,168.24,719.94
"Interest Income (Expense), Net Non-Operating",-,-2.15,-8.7,-4.95
Gain (Loss) on Sale of Assets,-248,-33,-,-
"Other, Net",305,65,10.83,7.85
Net Income Before Taxes,535,811,170.36,722.83
Provision for Income Taxes,136,261,63.02,197
Net Income After Taxes,399,550,107.34,525.83
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,399,550,107.34,525.83
Total Extraordinary Items,-,-,-,-
Net Income,399,550,107.34,525.83
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,399,550,107.34,525.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,399,550,107.34,525.83
Diluted Weighted Average Shares,4.84,4.84,4.84,4.91
Diluted EPS Excluding Extraordinary Items,82.37,113.54,22.16,107.14
DPS - Common Stock Primary Issue,-,35,11,25
Diluted Normalized EPS,101.01,108.9,22.19,107.26
