Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28853,26929,20994.61,23318.8
"Revenue 28853 26929 20994.61 23318.8  Other Revenue, Total - - - -","Revenue 28853 26929 20994.61 23318.8  Other Revenue, Total - - - -","Revenue 28853 26929 20994.61 23318.8  Other Revenue, Total - - - -","Revenue 28853 26929 20994.61 23318.8  Other Revenue, Total - - - -","Revenue 28853 26929 20994.61 23318.8  Other Revenue, Total - - - -"
Revenue,28853,26929,20994.61,23318.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22556,21339.71,16709.33,18401.08
Gross Profit,6297,5589.29,4285.28,4917.72
Total Operating Expenses,27905,26253.37,20621.56,22675.96
"Selling/General/Admin. Expenses, Total 5349 4926.04 4053.56 4109.95  Research & Development - - - -  Depreciation / Amortization 194 - 158.94 125.76  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - -12.38 -300.26 39.18  Other Operating Expenses, Total 70 - - -","Selling/General/Admin. Expenses, Total 5349 4926.04 4053.56 4109.95  Research & Development - - - -  Depreciation / Amortization 194 - 158.94 125.76  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - -12.38 -300.26 39.18  Other Operating Expenses, Total 70 - - -","Selling/General/Admin. Expenses, Total 5349 4926.04 4053.56 4109.95  Research & Development - - - -  Depreciation / Amortization 194 - 158.94 125.76  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - -12.38 -300.26 39.18  Other Operating Expenses, Total 70 - - -","Selling/General/Admin. Expenses, Total 5349 4926.04 4053.56 4109.95  Research & Development - - - -  Depreciation / Amortization 194 - 158.94 125.76  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - -12.38 -300.26 39.18  Other Operating Expenses, Total 70 - - -","Selling/General/Admin. Expenses, Total 5349 4926.04 4053.56 4109.95  Research & Development - - - -  Depreciation / Amortization 194 - 158.94 125.76  Interest Expense (Income) - Net Operating -40 - - -  Unusual Expense (Income) - -12.38 -300.26 39.18  Other Operating Expenses, Total 70 - - -"
"Selling/General/Admin. Expenses, Total",5349,4926.04,4053.56,4109.95
Research & Development,-,-,-,-
Depreciation / Amortization,194,-,158.94,125.76
Interest Expense (Income) - Net Operating,-40,-,-,-
Unusual Expense (Income),-,-12.38,-300.26,39.18
"Other Operating Expenses, Total",70,-,-,-
Operating Income,948,675.63,373.05,642.83
"Interest Income (Expense), Net Non-Operating",-,23.08,-39.11,-45.98
Gain (Loss) on Sale of Assets,4,655.03,-8.99,-12.52
"Other, Net",-156,106.22,101.47,10.5
Net Income Before Taxes,1100,1459.97,426.41,594.84
Provision for Income Taxes,364,567.38,138.37,245.66
Net Income After Taxes,736,892.59,288.04,349.18
Minority Interest,20,25,7.08,6.98
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,742,888.86,295.12,356.16
Total Extraordinary Items,-,-,-,-
Net Income,742,888.86,295.12,356.16
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,742,888.86,295.12,356.16
Dilution Adjustment,-,-,-,-
Diluted Net Income,742,888.86,295.12,356.16
Diluted Weighted Average Shares,6.87,6.87,6.87,6.87
Diluted EPS Excluding Extraordinary Items,108.03,129.41,42.97,51.85
DPS - Common Stock Primary Issue,33,21,13,21
Diluted Normalized EPS,96.78,78.55,18.43,56.27
