Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,668,720,514.43,314.22
"Revenue 668 720 514.43 314.22  Other Revenue, Total - - - -","Revenue 668 720 514.43 314.22  Other Revenue, Total - - - -","Revenue 668 720 514.43 314.22  Other Revenue, Total - - - -","Revenue 668 720 514.43 314.22  Other Revenue, Total - - - -","Revenue 668 720 514.43 314.22  Other Revenue, Total - - - -"
Revenue,668,720,514.43,314.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",195,150,142.55,86.54
Gross Profit,473,570,371.88,227.68
Total Operating Expenses,748,680,510.8,562.63
"Selling/General/Admin. Expenses, Total 553 387 275.72 325.89  Research & Development - 143 87.59 6.75  Depreciation / Amortization 23 21 - 2.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.34 4.93 141.26  Other Operating Expenses, Total -23 -21 - -","Selling/General/Admin. Expenses, Total 553 387 275.72 325.89  Research & Development - 143 87.59 6.75  Depreciation / Amortization 23 21 - 2.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.34 4.93 141.26  Other Operating Expenses, Total -23 -21 - -","Selling/General/Admin. Expenses, Total 553 387 275.72 325.89  Research & Development - 143 87.59 6.75  Depreciation / Amortization 23 21 - 2.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.34 4.93 141.26  Other Operating Expenses, Total -23 -21 - -","Selling/General/Admin. Expenses, Total 553 387 275.72 325.89  Research & Development - 143 87.59 6.75  Depreciation / Amortization 23 21 - 2.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.34 4.93 141.26  Other Operating Expenses, Total -23 -21 - -","Selling/General/Admin. Expenses, Total 553 387 275.72 325.89  Research & Development - 143 87.59 6.75  Depreciation / Amortization 23 21 - 2.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.34 4.93 141.26  Other Operating Expenses, Total -23 -21 - -"
"Selling/General/Admin. Expenses, Total",553,387,275.72,325.89
Research & Development,-,143,87.59,6.75
Depreciation / Amortization,23,21,-,2.18
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.34,4.93,141.26
"Other Operating Expenses, Total",-23,-21,-,-
Operating Income,-80,40,3.63,-248.41
"Interest Income (Expense), Net Non-Operating",-,-0.01,-0.21,-0.12
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,19,0.56,-0.29
Net Income Before Taxes,-80,21,3.98,-248.82
Provision for Income Taxes,45,-23,0.29,0.29
Net Income After Taxes,-125,44,3.69,-249.11
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-125,44,3.69,-249.11
Total Extraordinary Items,-,-,-,-
Net Income,-125,44,3.69,-249.11
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-125,44,3.69,-249.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,-125,44,3.69,-249.11
Diluted Weighted Average Shares,4.42,4.27,4.3,4.3
Diluted EPS Excluding Extraordinary Items,-28.26,10.3,0.86,-57.99
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-11.3,3.07,1.92,-36.61
