Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,58394,51731,41956,38408
"Revenue 58394 51731 41956 38408  Other Revenue, Total - - - -","Revenue 58394 51731 41956 38408  Other Revenue, Total - - - -","Revenue 58394 51731 41956 38408  Other Revenue, Total - - - -","Revenue 58394 51731 41956 38408  Other Revenue, Total - - - -","Revenue 58394 51731 41956 38408  Other Revenue, Total - - - -"
Revenue,58394,51731,41956,38408
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31206,27343,22951,21588
Gross Profit,27188,24388,19005,16820
Total Operating Expenses,45150,39792,34784,32826
"Selling/General/Admin. Expenses, Total 13944 12328 6386 6362  Research & Development - - 4116 3691  Depreciation / Amortization 1730 - 864 758  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 120 467 425  Other Operating Expenses, Total -5785 1 - 2","Selling/General/Admin. Expenses, Total 13944 12328 6386 6362  Research & Development - - 4116 3691  Depreciation / Amortization 1730 - 864 758  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 120 467 425  Other Operating Expenses, Total -5785 1 - 2","Selling/General/Admin. Expenses, Total 13944 12328 6386 6362  Research & Development - - 4116 3691  Depreciation / Amortization 1730 - 864 758  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 120 467 425  Other Operating Expenses, Total -5785 1 - 2","Selling/General/Admin. Expenses, Total 13944 12328 6386 6362  Research & Development - - 4116 3691  Depreciation / Amortization 1730 - 864 758  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 120 467 425  Other Operating Expenses, Total -5785 1 - 2","Selling/General/Admin. Expenses, Total 13944 12328 6386 6362  Research & Development - - 4116 3691  Depreciation / Amortization 1730 - 864 758  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 120 467 425  Other Operating Expenses, Total -5785 1 - 2"
"Selling/General/Admin. Expenses, Total",13944,12328,6386,6362
Research & Development,-,-,4116,3691
Depreciation / Amortization,1730,-,864,758
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,120,467,425
"Other Operating Expenses, Total",-5785,1,-,2
Operating Income,13244,11939,7172,5582
"Interest Income (Expense), Net Non-Operating",-,257,-22,121
Gain (Loss) on Sale of Assets,-42,82,30,30
"Other, Net",-220,104,62,31
Net Income Before Taxes,13506,12382,7242,5764
Provision for Income Taxes,2912,3225,1634,1493
Net Income After Taxes,10594,9157,5608,4271
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10594,9157,5608,4271
Total Extraordinary Items,-,-,-,-
Net Income,10594,9157,5608,4271
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,10594,9156,5607,4270
Dilution Adjustment,-,-,-,-
Diluted Net Income,10594,9156,5607,4270
Diluted Weighted Average Shares,74.25,74.17,74.16,74.06
Diluted EPS Excluding Extraordinary Items,142.67,123.45,75.6,57.66
DPS - Common Stock Primary Issue,-,61.67,38.33,29
Diluted Normalized EPS,114.78,104.66,64.71,51.97
