Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,178333,156286,214987,232242
"Revenue 178333 156286 214987 232242  Other Revenue, Total - - - -","Revenue 178333 156286 214987 232242  Other Revenue, Total - - - -","Revenue 178333 156286 214987 232242  Other Revenue, Total - - - -","Revenue 178333 156286 214987 232242  Other Revenue, Total - - - -","Revenue 178333 156286 214987 232242  Other Revenue, Total - - - -"
Revenue,178333,156286,214987,232242
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",153257,130519,196415,213620
Gross Profit,25076,25767,18572,18622
Total Operating Expenses,170109,145265,209320,227107
"Selling/General/Admin. Expenses, Total 16682 13201 11211 11695  Research & Development - 255 283 289  Depreciation / Amortization 3977 3494 1455 1461  Interest Expense (Income) - Net Operating -840 -519 - -  Unusual Expense (Income) - 126 -46 41  Other Operating Expenses, Total -3485 -1685 2 1","Selling/General/Admin. Expenses, Total 16682 13201 11211 11695  Research & Development - 255 283 289  Depreciation / Amortization 3977 3494 1455 1461  Interest Expense (Income) - Net Operating -840 -519 - -  Unusual Expense (Income) - 126 -46 41  Other Operating Expenses, Total -3485 -1685 2 1","Selling/General/Admin. Expenses, Total 16682 13201 11211 11695  Research & Development - 255 283 289  Depreciation / Amortization 3977 3494 1455 1461  Interest Expense (Income) - Net Operating -840 -519 - -  Unusual Expense (Income) - 126 -46 41  Other Operating Expenses, Total -3485 -1685 2 1","Selling/General/Admin. Expenses, Total 16682 13201 11211 11695  Research & Development - 255 283 289  Depreciation / Amortization 3977 3494 1455 1461  Interest Expense (Income) - Net Operating -840 -519 - -  Unusual Expense (Income) - 126 -46 41  Other Operating Expenses, Total -3485 -1685 2 1","Selling/General/Admin. Expenses, Total 16682 13201 11211 11695  Research & Development - 255 283 289  Depreciation / Amortization 3977 3494 1455 1461  Interest Expense (Income) - Net Operating -840 -519 - -  Unusual Expense (Income) - 126 -46 41  Other Operating Expenses, Total -3485 -1685 2 1"
"Selling/General/Admin. Expenses, Total",16682,13201,11211,11695
Research & Development,-,255,283,289
Depreciation / Amortization,3977,3494,1455,1461
Interest Expense (Income) - Net Operating,-840,-519,-,-
Unusual Expense (Income),-,126,-46,41
"Other Operating Expenses, Total",-3485,-1685,2,1
Operating Income,8224,11021,5667,5135
"Interest Income (Expense), Net Non-Operating",-,161,-246,-129
Gain (Loss) on Sale of Assets,165,233,-778,399
"Other, Net",-412,-375,346,408
Net Income Before Taxes,8471,11163,4989,5813
Provision for Income Taxes,2933,3568,2091,2223
Net Income After Taxes,5538,7595,2898,3590
Minority Interest,523,462,-37,27
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5488,7507,2861,3617
Total Extraordinary Items,-,-,-,-
Net Income,5488,7507,2861,3617
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5488,7507,2860,3617
Dilution Adjustment,-,-,-,-
Diluted Net Income,5488,7507,2860,3617
Diluted Weighted Average Shares,30.09,26.57,25.18,25.26
Diluted EPS Excluding Extraordinary Items,182.37,282.5,113.57,143.21
DPS - Common Stock Primary Issue,54,52,42,42
Diluted Normalized EPS,164.53,255.57,155.51,159.2
