Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,21788,19752,18595.35,19145.18
"Revenue 21788 19752.99 18595.35 19145.18  Other Revenue, Total - - - -","Revenue 21788 19752.99 18595.35 19145.18  Other Revenue, Total - - - -","Revenue 21788 19752.99 18595.35 19145.18  Other Revenue, Total - - - -","Revenue 21788 19752.99 18595.35 19145.18  Other Revenue, Total - - - -","Revenue 21788 19752.99 18595.35 19145.18  Other Revenue, Total - - - -"
Revenue,21788,19752.99,18595.35,19145.18
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17588,15441.34,14450.53,15059.28
Gross Profit,4200,4311.65,4144.83,4085.9
Total Operating Expenses,20662,18471.35,17399.13,18201.25
"Selling/General/Admin. Expenses, Total 3074 3023.17 2877.46 3035.02  Research & Development - - - -  Depreciation / Amortization 741 - 55.27 53.5  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 6.83 15.88 53.45  Other Operating Expenses, Total -712 - - -","Selling/General/Admin. Expenses, Total 3074 3023.17 2877.46 3035.02  Research & Development - - - -  Depreciation / Amortization 741 - 55.27 53.5  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 6.83 15.88 53.45  Other Operating Expenses, Total -712 - - -","Selling/General/Admin. Expenses, Total 3074 3023.17 2877.46 3035.02  Research & Development - - - -  Depreciation / Amortization 741 - 55.27 53.5  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 6.83 15.88 53.45  Other Operating Expenses, Total -712 - - -","Selling/General/Admin. Expenses, Total 3074 3023.17 2877.46 3035.02  Research & Development - - - -  Depreciation / Amortization 741 - 55.27 53.5  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 6.83 15.88 53.45  Other Operating Expenses, Total -712 - - -","Selling/General/Admin. Expenses, Total 3074 3023.17 2877.46 3035.02  Research & Development - - - -  Depreciation / Amortization 741 - 55.27 53.5  Interest Expense (Income) - Net Operating -29 - - -  Unusual Expense (Income) - 6.83 15.88 53.45  Other Operating Expenses, Total -712 - - -"
"Selling/General/Admin. Expenses, Total",3074,3023.17,2877.46,3035.02
Research & Development,-,-,-,-
Depreciation / Amortization,741,-,55.27,53.5
Interest Expense (Income) - Net Operating,-29,-,-,-
Unusual Expense (Income),-,6.83,15.88,53.45
"Other Operating Expenses, Total",-712,-,-,-
Operating Income,1126,1281.64,1196.22,943.94
"Interest Income (Expense), Net Non-Operating",-,11.51,-10.65,-31.98
Gain (Loss) on Sale of Assets,-8,1.77,1.15,60.62
"Other, Net",-79,220.14,209.73,246.33
Net Income Before Taxes,1213,1515.06,1396.45,1218.9
Provision for Income Taxes,307,454.03,447.26,386.66
Net Income After Taxes,906,1061.03,949.19,832.25
Minority Interest,52,-4.34,-2.73,-4.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,902,1056.69,946.46,827.97
Total Extraordinary Items,-,-,-,-
Net Income,902,1056.69,946.46,827.97
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,902,1056.68,946.46,827.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,902,1056.68,946.46,827.97
Diluted Weighted Average Shares,3.86,3.86,3.86,3.86
Diluted EPS Excluding Extraordinary Items,233.47,273.73,245.26,214.5
DPS - Common Stock Primary Issue,-,60,58,56
Diluted Normalized EPS,224.48,277.83,251.03,215.62
