Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31016,47081,51380,50759
"Revenue 31016 47081 51380 50759  Other Revenue, Total - - - -","Revenue 31016 47081 51380 50759  Other Revenue, Total - - - -","Revenue 31016 47081 51380 50759  Other Revenue, Total - - - -","Revenue 31016 47081 51380 50759  Other Revenue, Total - - - -","Revenue 31016 47081 51380 50759  Other Revenue, Total - - - -"
Revenue,31016,47081,51380,50759
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20500,33731,35081,35293
Gross Profit,10516,13350,16299,15466
Total Operating Expenses,28824,41885,43440,44068
"Selling/General/Admin. Expenses, Total 8258 7872 8023 8116  Research & Development - 320 302 -  Depreciation / Amortization 2112 1984 1979 253  Interest Expense (Income) - Net Operating -400 -397 -471 -679  Unusual Expense (Income) - - 117 403  Other Operating Expenses, Total -1646 -1625 -1474 1085","Selling/General/Admin. Expenses, Total 8258 7872 8023 8116  Research & Development - 320 302 -  Depreciation / Amortization 2112 1984 1979 253  Interest Expense (Income) - Net Operating -400 -397 -471 -679  Unusual Expense (Income) - - 117 403  Other Operating Expenses, Total -1646 -1625 -1474 1085","Selling/General/Admin. Expenses, Total 8258 7872 8023 8116  Research & Development - 320 302 -  Depreciation / Amortization 2112 1984 1979 253  Interest Expense (Income) - Net Operating -400 -397 -471 -679  Unusual Expense (Income) - - 117 403  Other Operating Expenses, Total -1646 -1625 -1474 1085","Selling/General/Admin. Expenses, Total 8258 7872 8023 8116  Research & Development - 320 302 -  Depreciation / Amortization 2112 1984 1979 253  Interest Expense (Income) - Net Operating -400 -397 -471 -679  Unusual Expense (Income) - - 117 403  Other Operating Expenses, Total -1646 -1625 -1474 1085","Selling/General/Admin. Expenses, Total 8258 7872 8023 8116  Research & Development - 320 302 -  Depreciation / Amortization 2112 1984 1979 253  Interest Expense (Income) - Net Operating -400 -397 -471 -679  Unusual Expense (Income) - - 117 403  Other Operating Expenses, Total -1646 -1625 -1474 1085"
"Selling/General/Admin. Expenses, Total",8258,7872,8023,8116
Research & Development,-,320,302,-
Depreciation / Amortization,2112,1984,1979,253
Interest Expense (Income) - Net Operating,-400,-397,-471,-679
Unusual Expense (Income),-,-,117,403
"Other Operating Expenses, Total",-1646,-1625,-1474,1085
Operating Income,2192,5196,7940,6691
"Interest Income (Expense), Net Non-Operating",-,-411,-472,25
Gain (Loss) on Sale of Assets,-,-56,-107,-
"Other, Net",399,689,921,45
Net Income Before Taxes,1793,4563,7126,6646
Provision for Income Taxes,612,1573,2385,2301
Net Income After Taxes,1181,2990,4741,4345
Minority Interest,-,-1,-2,1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1181,2989,4744,4346
Total Extraordinary Items,-,-,-,-
Net Income,1181,2989,4744,4346
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1181,2989,4744,4346
Dilution Adjustment,-0.157,-0.634,-0.054,-
Diluted Net Income,1181.16,2989.63,4744.05,4346
Diluted Weighted Average Shares,39.88,39.92,39.87,39.88
Diluted EPS Excluding Extraordinary Items,29.62,74.9,119,108.97
DPS - Common Stock Primary Issue,20,30,42,-
Diluted Normalized EPS,28.1,75.03,113.63,115.57
