Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,2454,2029.18,1641.31,1399.29
"Revenue 2454 2029.18 1641.31 1399.29  Other Revenue, Total - - - -","Revenue 2454 2029.18 1641.31 1399.29  Other Revenue, Total - - - -","Revenue 2454 2029.18 1641.31 1399.29  Other Revenue, Total - - - -","Revenue 2454 2029.18 1641.31 1399.29  Other Revenue, Total - - - -","Revenue 2454 2029.18 1641.31 1399.29  Other Revenue, Total - - - -"
Revenue,2454,2029.18,1641.31,1399.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",369,446.38,342.89,423.36
Gross Profit,2085,1582.8,1298.42,975.93
Total Operating Expenses,1627,1459.58,1231.77,1157.87
"Selling/General/Admin. Expenses, Total 1258 974.47 855.72 694.27  Research & Development 45 32.38 22.55 17.83  Depreciation / Amortization 65 6.34 8.02 12.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 2.6 9.43  Other Operating Expenses, Total -110 - - -","Selling/General/Admin. Expenses, Total 1258 974.47 855.72 694.27  Research & Development 45 32.38 22.55 17.83  Depreciation / Amortization 65 6.34 8.02 12.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 2.6 9.43  Other Operating Expenses, Total -110 - - -","Selling/General/Admin. Expenses, Total 1258 974.47 855.72 694.27  Research & Development 45 32.38 22.55 17.83  Depreciation / Amortization 65 6.34 8.02 12.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 2.6 9.43  Other Operating Expenses, Total -110 - - -","Selling/General/Admin. Expenses, Total 1258 974.47 855.72 694.27  Research & Development 45 32.38 22.55 17.83  Depreciation / Amortization 65 6.34 8.02 12.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 2.6 9.43  Other Operating Expenses, Total -110 - - -","Selling/General/Admin. Expenses, Total 1258 974.47 855.72 694.27  Research & Development 45 32.38 22.55 17.83  Depreciation / Amortization 65 6.34 8.02 12.97  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 2.6 9.43  Other Operating Expenses, Total -110 - - -"
"Selling/General/Admin. Expenses, Total",1258,974.47,855.72,694.27
Research & Development,45,32.38,22.55,17.83
Depreciation / Amortization,65,6.34,8.02,12.97
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,2.6,9.43
"Other Operating Expenses, Total",-110,-,-,-
Operating Income,827,569.6,409.54,241.42
"Interest Income (Expense), Net Non-Operating",-,-0.06,-0.25,-3.17
Gain (Loss) on Sale of Assets,-9,-,-,-0.01
"Other, Net",19,-9.68,-9.93,-0.27
Net Income Before Taxes,817,559.87,399.36,237.98
Provision for Income Taxes,278,139.66,81.31,16.85
Net Income After Taxes,539,420.21,318.04,221.13
Minority Interest,1,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,539,420.21,318.04,221.13
Total Extraordinary Items,-,-,-,-
Net Income,539,420.21,318.04,221.13
Total Adjustments to Net Income,-,-0,-0,-37.5
Income Available to Common Excluding Extraordinary Items,539,420.21,318.04,183.62
Dilution Adjustment,-0.536,0.02,-,-
Diluted Net Income,539.54,420.23,318.04,183.62
Diluted Weighted Average Shares,5.35,5.33,5.01,5.01
Diluted EPS Excluding Extraordinary Items,100.85,78.81,63.46,36.64
DPS - Common Stock Primary Issue,20,10,-,-
Diluted Normalized EPS,96.5,78.81,63.88,38.39
