Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,21556,18405,16158.13,16250.97
"Revenue 21556.09 18405.47 16158.13 16250.97  Other Revenue, Total - - - -","Revenue 21556.09 18405.47 16158.13 16250.97  Other Revenue, Total - - - -","Revenue 21556.09 18405.47 16158.13 16250.97  Other Revenue, Total - - - -","Revenue 21556.09 18405.47 16158.13 16250.97  Other Revenue, Total - - - -","Revenue 21556.09 18405.47 16158.13 16250.97  Other Revenue, Total - - - -"
Revenue,21556.09,18405.47,16158.13,16250.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16740.36,14287.43,12691.39,12577.3
Gross Profit,4815.72,4118.04,3466.74,3673.68
Total Operating Expenses,19054.58,16327.19,14591,14533.48
"Selling/General/Admin. Expenses, Total 2314.22 2039.76 1898.9 1932.25  Research & Development - - 0.71 18.38  Depreciation / Amortization 96 - - -  Interest Expense (Income) - Net Operating -7.91 - - -  Unusual Expense (Income) - - - 5.55  Other Operating Expenses, Total -92 - - -","Selling/General/Admin. Expenses, Total 2314.22 2039.76 1898.9 1932.25  Research & Development - - 0.71 18.38  Depreciation / Amortization 96 - - -  Interest Expense (Income) - Net Operating -7.91 - - -  Unusual Expense (Income) - - - 5.55  Other Operating Expenses, Total -92 - - -","Selling/General/Admin. Expenses, Total 2314.22 2039.76 1898.9 1932.25  Research & Development - - 0.71 18.38  Depreciation / Amortization 96 - - -  Interest Expense (Income) - Net Operating -7.91 - - -  Unusual Expense (Income) - - - 5.55  Other Operating Expenses, Total -92 - - -","Selling/General/Admin. Expenses, Total 2314.22 2039.76 1898.9 1932.25  Research & Development - - 0.71 18.38  Depreciation / Amortization 96 - - -  Interest Expense (Income) - Net Operating -7.91 - - -  Unusual Expense (Income) - - - 5.55  Other Operating Expenses, Total -92 - - -","Selling/General/Admin. Expenses, Total 2314.22 2039.76 1898.9 1932.25  Research & Development - - 0.71 18.38  Depreciation / Amortization 96 - - -  Interest Expense (Income) - Net Operating -7.91 - - -  Unusual Expense (Income) - - - 5.55  Other Operating Expenses, Total -92 - - -"
"Selling/General/Admin. Expenses, Total",2314.22,2039.76,1898.9,1932.25
Research & Development,-,-,0.71,18.38
Depreciation / Amortization,96,-,-,-
Interest Expense (Income) - Net Operating,-7.91,-,-,-
Unusual Expense (Income),-,-,-,5.55
"Other Operating Expenses, Total",-92,-,-,-
Operating Income,2501.5,2078.28,1567.13,1717.49
"Interest Income (Expense), Net Non-Operating",-,-7.48,-8.43,-6.17
Gain (Loss) on Sale of Assets,2.34,-,-,-
"Other, Net",346.27,42.74,31,20.43
Net Income Before Taxes,2152.9,2113.54,1589.7,1731.75
Provision for Income Taxes,548.78,619.47,498.39,492.64
Net Income After Taxes,1604.12,1494.07,1091.31,1239.11
Minority Interest,12.36,9,-2.08,-1.54
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1601.56,1492.13,1089.23,1237.57
Total Extraordinary Items,-,-,-,-
Net Income,1601.56,1492.13,1089.23,1237.57
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1601.56,1492.13,1089.23,1237.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,1601.56,1492.13,1089.23,1237.57
Diluted Weighted Average Shares,8.36,8.36,8.36,8.36
Diluted EPS Excluding Extraordinary Items,191.62,178.53,130.32,148.07
DPS - Common Stock Primary Issue,70,60,50,50
Diluted Normalized EPS,187.82,180.49,130.32,148.54
