Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,33911,32815.3,20508.33,11929.29
"Revenue 33911 32815.3 20508.33 11929.29  Other Revenue, Total - - - -","Revenue 33911 32815.3 20508.33 11929.29  Other Revenue, Total - - - -","Revenue 33911 32815.3 20508.33 11929.29  Other Revenue, Total - - - -","Revenue 33911 32815.3 20508.33 11929.29  Other Revenue, Total - - - -","Revenue 33911 32815.3 20508.33 11929.29  Other Revenue, Total - - - -"
Revenue,33911,32815.3,20508.33,11929.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7283,6382.85,4024.46,2215.39
Gross Profit,26628,26432.44,16483.87,9713.91
Total Operating Expenses,31497,28135.29,18854.91,11687.5
"Selling/General/Admin. Expenses, Total 24214 21749.81 14709.22 9399.05  Research & Development 432 - 88.02 39.18  Depreciation / Amortization 85 - 31.94 29.69  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 0.07 0.43 0.76  Other Operating Expenses, Total -503 2.56 0.83 3.43","Selling/General/Admin. Expenses, Total 24214 21749.81 14709.22 9399.05  Research & Development 432 - 88.02 39.18  Depreciation / Amortization 85 - 31.94 29.69  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 0.07 0.43 0.76  Other Operating Expenses, Total -503 2.56 0.83 3.43","Selling/General/Admin. Expenses, Total 24214 21749.81 14709.22 9399.05  Research & Development 432 - 88.02 39.18  Depreciation / Amortization 85 - 31.94 29.69  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 0.07 0.43 0.76  Other Operating Expenses, Total -503 2.56 0.83 3.43","Selling/General/Admin. Expenses, Total 24214 21749.81 14709.22 9399.05  Research & Development 432 - 88.02 39.18  Depreciation / Amortization 85 - 31.94 29.69  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 0.07 0.43 0.76  Other Operating Expenses, Total -503 2.56 0.83 3.43","Selling/General/Admin. Expenses, Total 24214 21749.81 14709.22 9399.05  Research & Development 432 - 88.02 39.18  Depreciation / Amortization 85 - 31.94 29.69  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 0.07 0.43 0.76  Other Operating Expenses, Total -503 2.56 0.83 3.43"
"Selling/General/Admin. Expenses, Total",24214,21749.81,14709.22,9399.05
Research & Development,432,-,88.02,39.18
Depreciation / Amortization,85,-,31.94,29.69
Interest Expense (Income) - Net Operating,-14,-,-,-
Unusual Expense (Income),-,0.07,0.43,0.76
"Other Operating Expenses, Total",-503,2.56,0.83,3.43
Operating Income,2414,4680,1653.42,241.79
"Interest Income (Expense), Net Non-Operating",-,-14.56,-16.13,-7.09
Gain (Loss) on Sale of Assets,-,-,1.03,-
"Other, Net",-157,-12.38,-2.12,0.4
Net Income Before Taxes,2571,4653.06,1636.19,235.1
Provision for Income Taxes,1147,1859.44,492.74,60.76
Net Income After Taxes,1424,2793.63,1143.45,174.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1424,2793.63,1143.45,174.34
Total Extraordinary Items,-,-,-,-
Net Income,1424,2793.63,1143.45,174.34
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1424,2793.63,1143.45,174.34
Dilution Adjustment,-0.435,-,-,-
Diluted Net Income,1424.44,2793.63,1143.45,174.34
Diluted Weighted Average Shares,8.73,8.56,8,8
Diluted EPS Excluding Extraordinary Items,163.11,326.38,142.93,21.79
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,184,326.38,142.88,21.86
