Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,79229,66089,62391,58984
"Revenue 79229 66089 62391 58984  Other Revenue, Total - - - -","Revenue 79229 66089 62391 58984  Other Revenue, Total - - - -","Revenue 79229 66089 62391 58984  Other Revenue, Total - - - -","Revenue 79229 66089 62391 58984  Other Revenue, Total - - - -","Revenue 79229 66089 62391 58984  Other Revenue, Total - - - -"
Revenue,79229,66089,62391,58984
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,59047,47214,46098
Gross Profit,-,7042,15177,12886
Total Operating Expenses,-,66281,54876,54216
"Selling/General/Admin. Expenses, Total - 6878 7184 6898  Research & Development 245 280 411 438  Depreciation / Amortization 2096 2568 2519 66  Interest Expense (Income) - Net Operating - -52 -57 -  Unusual Expense (Income) - 4603 304 715  Other Operating Expenses, Total -1944 -2440 -2395 1","Selling/General/Admin. Expenses, Total - 6878 7184 6898  Research & Development 245 280 411 438  Depreciation / Amortization 2096 2568 2519 66  Interest Expense (Income) - Net Operating - -52 -57 -  Unusual Expense (Income) - 4603 304 715  Other Operating Expenses, Total -1944 -2440 -2395 1","Selling/General/Admin. Expenses, Total - 6878 7184 6898  Research & Development 245 280 411 438  Depreciation / Amortization 2096 2568 2519 66  Interest Expense (Income) - Net Operating - -52 -57 -  Unusual Expense (Income) - 4603 304 715  Other Operating Expenses, Total -1944 -2440 -2395 1","Selling/General/Admin. Expenses, Total - 6878 7184 6898  Research & Development 245 280 411 438  Depreciation / Amortization 2096 2568 2519 66  Interest Expense (Income) - Net Operating - -52 -57 -  Unusual Expense (Income) - 4603 304 715  Other Operating Expenses, Total -1944 -2440 -2395 1","Selling/General/Admin. Expenses, Total - 6878 7184 6898  Research & Development 245 280 411 438  Depreciation / Amortization 2096 2568 2519 66  Interest Expense (Income) - Net Operating - -52 -57 -  Unusual Expense (Income) - 4603 304 715  Other Operating Expenses, Total -1944 -2440 -2395 1"
"Selling/General/Admin. Expenses, Total",-,6878,7184,6898
Research & Development,245,280,411,438
Depreciation / Amortization,2096,2568,2519,66
Interest Expense (Income) - Net Operating,-,-52,-57,-
Unusual Expense (Income),-,4603,304,715
"Other Operating Expenses, Total",-1944,-2440,-2395,1
Operating Income,4356,-192,7515,4768
"Interest Income (Expense), Net Non-Operating",-,-689,100,620
Gain (Loss) on Sale of Assets,171,8,4,-
"Other, Net",-1036,5040,279,-60
Net Income Before Taxes,5221,-5240,7232,5328
Provision for Income Taxes,1569,-520,2252,1330
Net Income After Taxes,3652,-4720,4980,3998
Minority Interest,-,65,60,-4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3657,-4724,4980,3994
Total Extraordinary Items,-,-,-,-
Net Income,-,-4724,4980,3994
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-,-4724,4980,3993
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,-4724,4980,3993
Diluted Weighted Average Shares,-,9.12,9.33,9.33
Diluted EPS Excluding Extraordinary Items,-,-518.04,533.98,428.12
DPS - Common Stock Primary Issue,-,20,70,60
Diluted Normalized EPS,342.92,-44.65,504.22,485.64
