Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,744402,756226,645942,695621
"Revenue 744402 756226 645942 695621  Other Revenue, Total - - - -","Revenue 744402 756226 645942 695621  Other Revenue, Total - - - -","Revenue 744402 756226 645942 695621  Other Revenue, Total - - - -","Revenue 744402 756226 645942 695621  Other Revenue, Total - - - -","Revenue 744402 756226 645942 695621  Other Revenue, Total - - - -"
Revenue,744402,756226,645942,695621
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",177776,174831,161310,167548
Gross Profit,566626,581395,484632,528073
Total Operating Expenses,702595,702476,594431,570119
"Selling/General/Admin. Expenses, Total 358291 366430 281630 248554  Research & Development 169689 171738 150319 125938  Depreciation / Amortization 39981 - 19800 18209  Interest Expense (Income) - Net Operating -2266 - 1453 -2279  Unusual Expense (Income) - - -132 13007  Other Operating Expenses, Total -31331 -10523 1172 -858","Selling/General/Admin. Expenses, Total 358291 366430 281630 248554  Research & Development 169689 171738 150319 125938  Depreciation / Amortization 39981 - 19800 18209  Interest Expense (Income) - Net Operating -2266 - 1453 -2279  Unusual Expense (Income) - - -132 13007  Other Operating Expenses, Total -31331 -10523 1172 -858","Selling/General/Admin. Expenses, Total 358291 366430 281630 248554  Research & Development 169689 171738 150319 125938  Depreciation / Amortization 39981 - 19800 18209  Interest Expense (Income) - Net Operating -2266 - 1453 -2279  Unusual Expense (Income) - - -132 13007  Other Operating Expenses, Total -31331 -10523 1172 -858","Selling/General/Admin. Expenses, Total 358291 366430 281630 248554  Research & Development 169689 171738 150319 125938  Depreciation / Amortization 39981 - 19800 18209  Interest Expense (Income) - Net Operating -2266 - 1453 -2279  Unusual Expense (Income) - - -132 13007  Other Operating Expenses, Total -31331 -10523 1172 -858","Selling/General/Admin. Expenses, Total 358291 366430 281630 248554  Research & Development 169689 171738 150319 125938  Depreciation / Amortization 39981 - 19800 18209  Interest Expense (Income) - Net Operating -2266 - 1453 -2279  Unusual Expense (Income) - - -132 13007  Other Operating Expenses, Total -31331 -10523 1172 -858"
"Selling/General/Admin. Expenses, Total",358291,366430,281630,248554
Research & Development,169689,171738,150319,125938
Depreciation / Amortization,39981,-,19800,18209
Interest Expense (Income) - Net Operating,-2266,-,1453,-2279
Unusual Expense (Income),-,-,-132,13007
"Other Operating Expenses, Total",-31331,-10523,1172,-858
Operating Income,41807,53750,51511,125502
"Interest Income (Expense), Net Non-Operating",-,709,785,2561
Gain (Loss) on Sale of Assets,3803,-,-,-
"Other, Net",-7008,-1,2,-
Net Income Before Taxes,45012,54458,52296,128063
Provision for Income Taxes,-11824,8741,9990,5596
Net Income After Taxes,56836,45717,42306,122467
Minority Interest,22612,2237,-364,-700
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,55432,47954,41942,121767
Total Extraordinary Items,-,-,-,-
Net Income,55432,47954,41942,121767
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,55432,47954,41942,121767
Dilution Adjustment,-1.77,-1.43,-,-
Diluted Net Income,55433.77,47955.43,41942,121767
Diluted Weighted Average Shares,286.76,286.73,286.62,286.65
Diluted EPS Excluding Extraordinary Items,193.31,167.27,146.34,424.8
DPS - Common Stock Primary Issue,160,160,160,160
Diluted Normalized EPS,81.44,97.32,146.34,468.19
