Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,43074,28549,17053,38189
"Revenue 43074 28549 17053 38189  Other Revenue, Total - - - -","Revenue 43074 28549 17053 38189  Other Revenue, Total - - - -","Revenue 43074 28549 17053 38189  Other Revenue, Total - - - -","Revenue 43074 28549 17053 38189  Other Revenue, Total - - - -","Revenue 43074 28549 17053 38189  Other Revenue, Total - - - -"
Revenue,43074,28549,17053,38189
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",34099,26229,16339,32350
Gross Profit,8975,2320,714,5839
Total Operating Expenses,38338,30546,20648,37072
"Selling/General/Admin. Expenses, Total 4234 2985 3078 3583  Research & Development - 780 757 767  Depreciation / Amortization 2478 2563 354 337  Interest Expense (Income) - Net Operating -192 -176 - -  Unusual Expense (Income) - 88 120 34  Other Operating Expenses, Total -2281 -1835 - 1","Selling/General/Admin. Expenses, Total 4234 2985 3078 3583  Research & Development - 780 757 767  Depreciation / Amortization 2478 2563 354 337  Interest Expense (Income) - Net Operating -192 -176 - -  Unusual Expense (Income) - 88 120 34  Other Operating Expenses, Total -2281 -1835 - 1","Selling/General/Admin. Expenses, Total 4234 2985 3078 3583  Research & Development - 780 757 767  Depreciation / Amortization 2478 2563 354 337  Interest Expense (Income) - Net Operating -192 -176 - -  Unusual Expense (Income) - 88 120 34  Other Operating Expenses, Total -2281 -1835 - 1","Selling/General/Admin. Expenses, Total 4234 2985 3078 3583  Research & Development - 780 757 767  Depreciation / Amortization 2478 2563 354 337  Interest Expense (Income) - Net Operating -192 -176 - -  Unusual Expense (Income) - 88 120 34  Other Operating Expenses, Total -2281 -1835 - 1","Selling/General/Admin. Expenses, Total 4234 2985 3078 3583  Research & Development - 780 757 767  Depreciation / Amortization 2478 2563 354 337  Interest Expense (Income) - Net Operating -192 -176 - -  Unusual Expense (Income) - 88 120 34  Other Operating Expenses, Total -2281 -1835 - 1"
"Selling/General/Admin. Expenses, Total",4234,2985,3078,3583
Research & Development,-,780,757,767
Depreciation / Amortization,2478,2563,354,337
Interest Expense (Income) - Net Operating,-192,-176,-,-
Unusual Expense (Income),-,88,120,34
"Other Operating Expenses, Total",-2281,-1835,-,1
Operating Income,4736,-1997,-3595,1117
"Interest Income (Expense), Net Non-Operating",-,305,438,-69
Gain (Loss) on Sale of Assets,93,122,226,313
"Other, Net",192,-311,-32,-73
Net Income Before Taxes,4451,-1808,-2963,1288
Provision for Income Taxes,63,1304,2119,552
Net Income After Taxes,4388,-3112,-5082,736
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4388,-3112,-5082,736
Total Extraordinary Items,-,-,-,-
Net Income,4388,-3112,-5082,736
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,4388,-3112,-5083,736
Dilution Adjustment,-,-,-,-
Diluted Net Income,4388,-3112,-5083,736
Diluted Weighted Average Shares,36.8,36.8,36.8,36.8
Diluted EPS Excluding Extraordinary Items,119.24,-84.57,-138.13,20
DPS - Common Stock Primary Issue,35,-,-,5
Diluted Normalized EPS,79.69,-31.29,-140,15.67
