Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,17810,13460,12057.49,12010.58
"Revenue 17810 13460.79 12057.49 12010.58  Other Revenue, Total - - - -","Revenue 17810 13460.79 12057.49 12010.58  Other Revenue, Total - - - -","Revenue 17810 13460.79 12057.49 12010.58  Other Revenue, Total - - - -","Revenue 17810 13460.79 12057.49 12010.58  Other Revenue, Total - - - -","Revenue 17810 13460.79 12057.49 12010.58  Other Revenue, Total - - - -"
Revenue,17810,13460.79,12057.49,12010.58
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10263,7703.12,6429.77,6418.41
Gross Profit,7547,5757.67,5627.72,5592.16
Total Operating Expenses,16440,12962.91,10742.73,10537.18
"Selling/General/Admin. Expenses, Total 6087 4349.31 4259.88 3954.1  Research & Development - - - -  Depreciation / Amortization 301 - - -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 910.48 53.08 164.66  Other Operating Expenses, Total -187 - - -","Selling/General/Admin. Expenses, Total 6087 4349.31 4259.88 3954.1  Research & Development - - - -  Depreciation / Amortization 301 - - -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 910.48 53.08 164.66  Other Operating Expenses, Total -187 - - -","Selling/General/Admin. Expenses, Total 6087 4349.31 4259.88 3954.1  Research & Development - - - -  Depreciation / Amortization 301 - - -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 910.48 53.08 164.66  Other Operating Expenses, Total -187 - - -","Selling/General/Admin. Expenses, Total 6087 4349.31 4259.88 3954.1  Research & Development - - - -  Depreciation / Amortization 301 - - -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 910.48 53.08 164.66  Other Operating Expenses, Total -187 - - -","Selling/General/Admin. Expenses, Total 6087 4349.31 4259.88 3954.1  Research & Development - - - -  Depreciation / Amortization 301 - - -  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 910.48 53.08 164.66  Other Operating Expenses, Total -187 - - -"
"Selling/General/Admin. Expenses, Total",6087,4349.31,4259.88,3954.1
Research & Development,-,-,-,-
Depreciation / Amortization,301,-,-,-
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,910.48,53.08,164.66
"Other Operating Expenses, Total",-187,-,-,-
Operating Income,1370,497.88,1314.76,1473.39
"Interest Income (Expense), Net Non-Operating",-,286.25,349.8,372.03
Gain (Loss) on Sale of Assets,191,0.04,3.19,0.02
"Other, Net",233,-46.77,-15.67,-42.2
Net Income Before Taxes,946,737.4,1652.09,1803.25
Provision for Income Taxes,451,652.2,625.58,171.65
Net Income After Taxes,495,85.2,1026.5,1631.6
Minority Interest,930,-28.44,-29.12,8.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,437,56.75,997.38,1639.72
Total Extraordinary Items,-,-,-,-
Net Income,437,56.75,997.38,1639.72
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,437,56.75,997.38,1639.72
Dilution Adjustment,6.69,-,-,-
Diluted Net Income,430.31,56.75,997.38,1639.72
Diluted Weighted Average Shares,33.76,31.03,31.43,31.93
Diluted EPS Excluding Extraordinary Items,12.75,1.83,31.73,51.35
DPS - Common Stock Primary Issue,18,17,16,15
Diluted Normalized EPS,20.26,21.87,33.97,57.69
