Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,175120,167594,154053,172910
"Revenue 175120 167594 154053 172910  Other Revenue, Total - - - -","Revenue 175120 167594 154053 172910  Other Revenue, Total - - - -","Revenue 175120 167594 154053 172910  Other Revenue, Total - - - -","Revenue 175120 167594 154053 172910  Other Revenue, Total - - - -","Revenue 175120 167594 154053 172910  Other Revenue, Total - - - -"
Revenue,175120,167594,154053,172910
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",150867,144834,133540,150149
Gross Profit,24253,22760,20513,22761
Total Operating Expenses,161659,154587,142733,159442
"Selling/General/Admin. Expenses, Total 10792 9753 9193 8811  Research & Development - 481 385 368  Depreciation / Amortization 1133 1051 978 -  Interest Expense (Income) - Net Operating -24 -31 -27 -  Unusual Expense (Income) - 34 27 113  Other Operating Expenses, Total -1706 -1501 -1336 1","Selling/General/Admin. Expenses, Total 10792 9753 9193 8811  Research & Development - 481 385 368  Depreciation / Amortization 1133 1051 978 -  Interest Expense (Income) - Net Operating -24 -31 -27 -  Unusual Expense (Income) - 34 27 113  Other Operating Expenses, Total -1706 -1501 -1336 1","Selling/General/Admin. Expenses, Total 10792 9753 9193 8811  Research & Development - 481 385 368  Depreciation / Amortization 1133 1051 978 -  Interest Expense (Income) - Net Operating -24 -31 -27 -  Unusual Expense (Income) - 34 27 113  Other Operating Expenses, Total -1706 -1501 -1336 1","Selling/General/Admin. Expenses, Total 10792 9753 9193 8811  Research & Development - 481 385 368  Depreciation / Amortization 1133 1051 978 -  Interest Expense (Income) - Net Operating -24 -31 -27 -  Unusual Expense (Income) - 34 27 113  Other Operating Expenses, Total -1706 -1501 -1336 1","Selling/General/Admin. Expenses, Total 10792 9753 9193 8811  Research & Development - 481 385 368  Depreciation / Amortization 1133 1051 978 -  Interest Expense (Income) - Net Operating -24 -31 -27 -  Unusual Expense (Income) - 34 27 113  Other Operating Expenses, Total -1706 -1501 -1336 1"
"Selling/General/Admin. Expenses, Total",10792,9753,9193,8811
Research & Development,-,481,385,368
Depreciation / Amortization,1133,1051,978,-
Interest Expense (Income) - Net Operating,-24,-31,-27,-
Unusual Expense (Income),-,34,27,113
"Other Operating Expenses, Total",-1706,-1501,-1336,1
Operating Income,13461,13007,11320,13468
"Interest Income (Expense), Net Non-Operating",-,613,422,462
Gain (Loss) on Sale of Assets,291,137,-14,721
"Other, Net",-1523,-1149,-602,215
Net Income Before Taxes,14693,14019,11936,14866
Provision for Income Taxes,4628,4453,3687,4735
Net Income After Taxes,10065,9566,8249,10131
Minority Interest,4690,3936,3429,-357
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9384,9140,8048,9774
Total Extraordinary Items,-,-,-,-
Net Income,9384,9140,8048,9774
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,9384,9140,8048,9772
Dilution Adjustment,-,-,-,-
Diluted Net Income,9384,9140,8048,9772
Diluted Weighted Average Shares,35.4,35.51,35.58,35.58
Diluted EPS Excluding Extraordinary Items,265.05,257.41,226.21,274.66
DPS - Common Stock Primary Issue,94,86,74,70
Diluted Normalized EPS,235.01,232.8,204.5,266.36
