Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17798,18853,20885.33,19965.19
"Revenue 17798 18853 20885.33 19965.19  Other Revenue, Total - - - -","Revenue 17798 18853 20885.33 19965.19  Other Revenue, Total - - - -","Revenue 17798 18853 20885.33 19965.19  Other Revenue, Total - - - -","Revenue 17798 18853 20885.33 19965.19  Other Revenue, Total - - - -","Revenue 17798 18853 20885.33 19965.19  Other Revenue, Total - - - -"
Revenue,17798,18853,20885.33,19965.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12363,13215,14510.92,13834.76
Gross Profit,5435,5638,6374.41,6130.43
Total Operating Expenses,18057,18848,20613.81,20360.01
"Selling/General/Admin. Expenses, Total 5430 5312 5423.62 5634.14  Research & Development - - - -  Depreciation / Amortization 271 341 314.22 344.44  Interest Expense (Income) - Net Operating -15 -11 - -  Unusual Expense (Income) - 331.03 365.04 546.66  Other Operating Expenses, Total 8 -9 - -","Selling/General/Admin. Expenses, Total 5430 5312 5423.62 5634.14  Research & Development - - - -  Depreciation / Amortization 271 341 314.22 344.44  Interest Expense (Income) - Net Operating -15 -11 - -  Unusual Expense (Income) - 331.03 365.04 546.66  Other Operating Expenses, Total 8 -9 - -","Selling/General/Admin. Expenses, Total 5430 5312 5423.62 5634.14  Research & Development - - - -  Depreciation / Amortization 271 341 314.22 344.44  Interest Expense (Income) - Net Operating -15 -11 - -  Unusual Expense (Income) - 331.03 365.04 546.66  Other Operating Expenses, Total 8 -9 - -","Selling/General/Admin. Expenses, Total 5430 5312 5423.62 5634.14  Research & Development - - - -  Depreciation / Amortization 271 341 314.22 344.44  Interest Expense (Income) - Net Operating -15 -11 - -  Unusual Expense (Income) - 331.03 365.04 546.66  Other Operating Expenses, Total 8 -9 - -","Selling/General/Admin. Expenses, Total 5430 5312 5423.62 5634.14  Research & Development - - - -  Depreciation / Amortization 271 341 314.22 344.44  Interest Expense (Income) - Net Operating -15 -11 - -  Unusual Expense (Income) - 331.03 365.04 546.66  Other Operating Expenses, Total 8 -9 - -"
"Selling/General/Admin. Expenses, Total",5430,5312,5423.62,5634.14
Research & Development,-,-,-,-
Depreciation / Amortization,271,341,314.22,344.44
Interest Expense (Income) - Net Operating,-15,-11,-,-
Unusual Expense (Income),-,331.03,365.04,546.66
"Other Operating Expenses, Total",8,-9,-,-
Operating Income,-259,5,271.52,-394.82
"Interest Income (Expense), Net Non-Operating",-,-5.58,-7.96,1.18
Gain (Loss) on Sale of Assets,16,11,22.42,4.36
"Other, Net",211,284,41.23,61.18
Net Income Before Taxes,-486,-290,327.22,-328.1
Provision for Income Taxes,10,-14,137.93,976.97
Net Income After Taxes,-496,-276,189.29,-1305.07
Minority Interest,-,1.06,-1.98,0.79
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-496,-275,187.31,-1304.28
Total Extraordinary Items,-,-,-,-
Net Income,-496,-275,187.31,-1304.28
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-496,-275,187.31,-1304.28
Dilution Adjustment,-,-,-,-
Diluted Net Income,-496,-275,187.31,-1304.28
Diluted Weighted Average Shares,7.28,7.28,7.28,7.28
Diluted EPS Excluding Extraordinary Items,-68.1,-37.76,25.72,-179.09
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-19.74,2.71,52.93,-130.69
