Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,123838,115343,69130,75447
"Revenue 123838 115343 69130 75447  Other Revenue, Total - - - -","Revenue 123838 115343 69130 75447  Other Revenue, Total - - - -","Revenue 123838 115343 69130 75447  Other Revenue, Total - - - -","Revenue 123838 115343 69130 75447  Other Revenue, Total - - - -","Revenue 123838 115343 69130 75447  Other Revenue, Total - - - -"
Revenue,123838,115343,69130,75447
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",110601,99791,59633,66853
Gross Profit,13237,15552,9497,8594
Total Operating Expenses,115558,104571,69104,70781
"Selling/General/Admin. Expenses, Total 4957 4780 4104 4264  Research & Development - 164 - -  Depreciation / Amortization 2147 2433 - -  Interest Expense (Income) - Net Operating -21 -19 - -  Unusual Expense (Income) - 4491 5366 -337  Other Operating Expenses, Total -2279 -2578 1 1","Selling/General/Admin. Expenses, Total 4957 4780 4104 4264  Research & Development - 164 - -  Depreciation / Amortization 2147 2433 - -  Interest Expense (Income) - Net Operating -21 -19 - -  Unusual Expense (Income) - 4491 5366 -337  Other Operating Expenses, Total -2279 -2578 1 1","Selling/General/Admin. Expenses, Total 4957 4780 4104 4264  Research & Development - 164 - -  Depreciation / Amortization 2147 2433 - -  Interest Expense (Income) - Net Operating -21 -19 - -  Unusual Expense (Income) - 4491 5366 -337  Other Operating Expenses, Total -2279 -2578 1 1","Selling/General/Admin. Expenses, Total 4957 4780 4104 4264  Research & Development - 164 - -  Depreciation / Amortization 2147 2433 - -  Interest Expense (Income) - Net Operating -21 -19 - -  Unusual Expense (Income) - 4491 5366 -337  Other Operating Expenses, Total -2279 -2578 1 1","Selling/General/Admin. Expenses, Total 4957 4780 4104 4264  Research & Development - 164 - -  Depreciation / Amortization 2147 2433 - -  Interest Expense (Income) - Net Operating -21 -19 - -  Unusual Expense (Income) - 4491 5366 -337  Other Operating Expenses, Total -2279 -2578 1 1"
"Selling/General/Admin. Expenses, Total",4957,4780,4104,4264
Research & Development,-,164,-,-
Depreciation / Amortization,2147,2433,-,-
Interest Expense (Income) - Net Operating,-21,-19,-,-
Unusual Expense (Income),-,4491,5366,-337
"Other Operating Expenses, Total",-2279,-2578,1,1
Operating Income,8280,10772,26,4666
"Interest Income (Expense), Net Non-Operating",-,14,167,1103
Gain (Loss) on Sale of Assets,-,-,1,1
"Other, Net",-379,4214,369,203
Net Income Before Taxes,8659,6558,563,5973
Provision for Income Taxes,2723,1641,164,1849
Net Income After Taxes,5936,4917,399,4124
Minority Interest,5760,5369,-224,-647
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5318,4313,175,3477
Total Extraordinary Items,-,-,-,-
Net Income,5318,4313,175,3477
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,5318,4313,174,3476
Dilution Adjustment,-,-,-,-
Diluted Net Income,5318,4313,174,3476
Diluted Weighted Average Shares,8.25,8.34,8.23,8.19
Diluted EPS Excluding Extraordinary Items,644.32,517.08,21.14,424.42
DPS - Common Stock Primary Issue,-,60,60,60
Diluted Normalized EPS,579.99,755.49,485.51,395.93
