Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,27569,25276,20499.89,22353.56
"Revenue 27569 25276 20499.89 22353.56  Other Revenue, Total - - - -","Revenue 27569 25276 20499.89 22353.56  Other Revenue, Total - - - -","Revenue 27569 25276 20499.89 22353.56  Other Revenue, Total - - - -","Revenue 27569 25276 20499.89 22353.56  Other Revenue, Total - - - -","Revenue 27569 25276 20499.89 22353.56  Other Revenue, Total - - - -"
Revenue,27569,25276,20499.89,22353.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20254,18564,15349.62,16550.43
Gross Profit,7315,6712,5150.26,5803.13
Total Operating Expenses,22716,20995,17147.7,18484.92
"Selling/General/Admin. Expenses, Total 2134 2189 1760.76 1902.32  Research & Development 567 522 - -  Depreciation / Amortization 398 245 37.32 32.17  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -637 -525 - -","Selling/General/Admin. Expenses, Total 2134 2189 1760.76 1902.32  Research & Development 567 522 - -  Depreciation / Amortization 398 245 37.32 32.17  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -637 -525 - -","Selling/General/Admin. Expenses, Total 2134 2189 1760.76 1902.32  Research & Development 567 522 - -  Depreciation / Amortization 398 245 37.32 32.17  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -637 -525 - -","Selling/General/Admin. Expenses, Total 2134 2189 1760.76 1902.32  Research & Development 567 522 - -  Depreciation / Amortization 398 245 37.32 32.17  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -637 -525 - -","Selling/General/Admin. Expenses, Total 2134 2189 1760.76 1902.32  Research & Development 567 522 - -  Depreciation / Amortization 398 245 37.32 32.17  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -637 -525 - -"
"Selling/General/Admin. Expenses, Total",2134,2189,1760.76,1902.32
Research & Development,567,522,-,-
Depreciation / Amortization,398,245,37.32,32.17
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-637,-525,-,-
Operating Income,4853,4281,3352.19,3868.64
"Interest Income (Expense), Net Non-Operating",-,36.48,34.17,41.01
Gain (Loss) on Sale of Assets,-,-2,-13.32,-
"Other, Net",-56,-51,19.4,-3.7
Net Income Before Taxes,4909,4334,3392.43,3905.95
Provision for Income Taxes,1510,1336,1044.97,1203.21
Net Income After Taxes,3399,2998,2347.46,2702.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3399,2998,2347.46,2702.74
Total Extraordinary Items,-,-,-,-
Net Income,3399,2998,2347.46,2702.74
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3399,2998,2347.46,2702.74
Dilution Adjustment,-,-,-,-
Diluted Net Income,3399,2998,2347.46,2702.74
Diluted Weighted Average Shares,5.41,5.43,5.44,5.44
Diluted EPS Excluding Extraordinary Items,628.51,551.71,431.68,496.74
DPS - Common Stock Primary Issue,100,95,85,90
Diluted Normalized EPS,567.33,498.71,434.88,496.74
