Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,12337,8003,7136.82,6055.7
"Revenue 12337 8003.32 7136.82 6055.7  Other Revenue, Total - - - -","Revenue 12337 8003.32 7136.82 6055.7  Other Revenue, Total - - - -","Revenue 12337 8003.32 7136.82 6055.7  Other Revenue, Total - - - -","Revenue 12337 8003.32 7136.82 6055.7  Other Revenue, Total - - - -","Revenue 12337 8003.32 7136.82 6055.7  Other Revenue, Total - - - -"
Revenue,12337,8003.32,7136.82,6055.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6938,4845.61,4375.73,3875.1
Gross Profit,5399,3157.71,2761.09,2180.6
Total Operating Expenses,9601,6902.16,6262.36,5486.45
"Selling/General/Admin. Expenses, Total 2010 1387.26 1292.35 1112.56  Research & Development 590 620.84 556.84 460.32  Depreciation / Amortization 272 47.12 37.44 38.47  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 1.34 - -  Other Operating Expenses, Total -168 - - -","Selling/General/Admin. Expenses, Total 2010 1387.26 1292.35 1112.56  Research & Development 590 620.84 556.84 460.32  Depreciation / Amortization 272 47.12 37.44 38.47  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 1.34 - -  Other Operating Expenses, Total -168 - - -","Selling/General/Admin. Expenses, Total 2010 1387.26 1292.35 1112.56  Research & Development 590 620.84 556.84 460.32  Depreciation / Amortization 272 47.12 37.44 38.47  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 1.34 - -  Other Operating Expenses, Total -168 - - -","Selling/General/Admin. Expenses, Total 2010 1387.26 1292.35 1112.56  Research & Development 590 620.84 556.84 460.32  Depreciation / Amortization 272 47.12 37.44 38.47  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 1.34 - -  Other Operating Expenses, Total -168 - - -","Selling/General/Admin. Expenses, Total 2010 1387.26 1292.35 1112.56  Research & Development 590 620.84 556.84 460.32  Depreciation / Amortization 272 47.12 37.44 38.47  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 1.34 - -  Other Operating Expenses, Total -168 - - -"
"Selling/General/Admin. Expenses, Total",2010,1387.26,1292.35,1112.56
Research & Development,590,620.84,556.84,460.32
Depreciation / Amortization,272,47.12,37.44,38.47
Interest Expense (Income) - Net Operating,-41,-,-,-
Unusual Expense (Income),-,1.34,-,-
"Other Operating Expenses, Total",-168,-,-,-
Operating Income,2736,1101.16,874.46,569.25
"Interest Income (Expense), Net Non-Operating",-,68.71,-26.7,-88.29
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-314,-10.6,38.92,34.11
Net Income Before Taxes,3050,1159.27,886.68,515.07
Provision for Income Taxes,854,268.61,252.53,160.38
Net Income After Taxes,2196,890.66,634.15,354.69
Minority Interest,8,-15.44,14.83,-2.64
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2174,875.22,648.98,352.05
Total Extraordinary Items,-,-,-,-
Net Income,2174,875.22,648.98,352.05
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,2174,875.22,648.98,352.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,2174,875.22,648.98,352.05
Diluted Weighted Average Shares,8.58,8.58,8.58,8.58
Diluted EPS Excluding Extraordinary Items,253.46,101.96,75.6,41.01
DPS - Common Stock Primary Issue,14,12,10,8
Diluted Normalized EPS,219.68,102.08,75.6,41.01
