Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1952,1779,1618.28,1602.03
"Revenue 1952 1779 1618.28 1602.03  Other Revenue, Total - - - -","Revenue 1952 1779 1618.28 1602.03  Other Revenue, Total - - - -","Revenue 1952 1779 1618.28 1602.03  Other Revenue, Total - - - -","Revenue 1952 1779 1618.28 1602.03  Other Revenue, Total - - - -","Revenue 1952 1779 1618.28 1602.03  Other Revenue, Total - - - -"
Revenue,1952,1779,1618.28,1602.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",785,553,289.8,317.91
Gross Profit,1167,1226,1328.47,1284.12
Total Operating Expenses,1749,1675,1290.05,1271.57
"Selling/General/Admin. Expenses, Total 964 974 851.46 842.79  Research & Development - 138 138.82 100.2  Depreciation / Amortization 40 42 9.47 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.49 10.68  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 964 974 851.46 842.79  Research & Development - 138 138.82 100.2  Depreciation / Amortization 40 42 9.47 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.49 10.68  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 964 974 851.46 842.79  Research & Development - 138 138.82 100.2  Depreciation / Amortization 40 42 9.47 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.49 10.68  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 964 974 851.46 842.79  Research & Development - 138 138.82 100.2  Depreciation / Amortization 40 42 9.47 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.49 10.68  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 964 974 851.46 842.79  Research & Development - 138 138.82 100.2  Depreciation / Amortization 40 42 9.47 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.49 10.68  Other Operating Expenses, Total -40 -32 - -"
"Selling/General/Admin. Expenses, Total",964,974,851.46,842.79
Research & Development,-,138,138.82,100.2
Depreciation / Amortization,40,42,9.47,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,0.49,10.68
"Other Operating Expenses, Total",-40,-32,-,-
Operating Income,203,104,328.22,330.45
"Interest Income (Expense), Net Non-Operating",-,51.39,0.01,0.29
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-44,-51,1.29,0.3
Net Income Before Taxes,247,155,329.51,331.05
Provision for Income Taxes,60,35,80.27,56.56
Net Income After Taxes,187,120,249.24,274.49
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,187,120,249.24,274.49
Total Extraordinary Items,-,-,-,-
Net Income,187,120,249.24,274.49
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,187,120,249.24,274.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,187,120,249.24,274.49
Diluted Weighted Average Shares,7.93,8.09,8.19,8.19
Diluted EPS Excluding Extraordinary Items,23.57,14.83,30.43,33.52
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,19.46,11.98,30.48,34.6
