Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,6168,5526,4493.02,4283.63
"Revenue 6168 5526.49 4493.02 4283.63  Other Revenue, Total - - - -","Revenue 6168 5526.49 4493.02 4283.63  Other Revenue, Total - - - -","Revenue 6168 5526.49 4493.02 4283.63  Other Revenue, Total - - - -","Revenue 6168 5526.49 4493.02 4283.63  Other Revenue, Total - - - -","Revenue 6168 5526.49 4493.02 4283.63  Other Revenue, Total - - - -"
Revenue,6168,5526.49,4493.02,4283.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3591,3291.61,2783.09,2568.96
Gross Profit,2577,2234.88,1709.93,1714.67
Total Operating Expenses,4974,4578.24,3819.14,3534.71
"Selling/General/Admin. Expenses, Total 1383 1225.2 996.71 966.25  Research & Development - - - -  Depreciation / Amortization 313 - - 5.22  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 61.44 39.34 -0.5  Other Operating Expenses, Total -276 - - -","Selling/General/Admin. Expenses, Total 1383 1225.2 996.71 966.25  Research & Development - - - -  Depreciation / Amortization 313 - - 5.22  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 61.44 39.34 -0.5  Other Operating Expenses, Total -276 - - -","Selling/General/Admin. Expenses, Total 1383 1225.2 996.71 966.25  Research & Development - - - -  Depreciation / Amortization 313 - - 5.22  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 61.44 39.34 -0.5  Other Operating Expenses, Total -276 - - -","Selling/General/Admin. Expenses, Total 1383 1225.2 996.71 966.25  Research & Development - - - -  Depreciation / Amortization 313 - - 5.22  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 61.44 39.34 -0.5  Other Operating Expenses, Total -276 - - -","Selling/General/Admin. Expenses, Total 1383 1225.2 996.71 966.25  Research & Development - - - -  Depreciation / Amortization 313 - - 5.22  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 61.44 39.34 -0.5  Other Operating Expenses, Total -276 - - -"
"Selling/General/Admin. Expenses, Total",1383,1225.2,996.71,966.25
Research & Development,-,-,-,-
Depreciation / Amortization,313,-,-,5.22
Interest Expense (Income) - Net Operating,-37,-,-,-
Unusual Expense (Income),-,61.44,39.34,-0.5
"Other Operating Expenses, Total",-276,-,-,-
Operating Income,1194,948.25,673.88,748.92
"Interest Income (Expense), Net Non-Operating",-,-34.17,-31.54,52.35
Gain (Loss) on Sale of Assets,48,-,-,-
"Other, Net",-171,9.66,61.86,5.41
Net Income Before Taxes,1317,923.75,704.21,806.68
Provision for Income Taxes,437,261.37,244.31,253.56
Net Income After Taxes,880,662.38,459.9,553.12
Minority Interest,4,0.18,0.2,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,880,662.56,460.1,553.12
Total Extraordinary Items,-,-,-,-
Net Income,880,662.56,460.1,553.12
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,880,662.56,460.1,553.12
Dilution Adjustment,-0.685,-,-,-0
Diluted Net Income,880.69,662.56,460.1,553.12
Diluted Weighted Average Shares,26.3,24.15,23.98,11.99
Diluted EPS Excluding Extraordinary Items,33.49,27.44,19.18,46.12
DPS - Common Stock Primary Issue,18,9.75,8.75,16.5
Diluted Normalized EPS,30.04,29.26,20.25,46.09
