Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,148573,95110,81755,81596
"Revenue 148573 95110 81755 81596  Other Revenue, Total - - - -","Revenue 148573 95110 81755 81596  Other Revenue, Total - - - -","Revenue 148573 95110 81755 81596  Other Revenue, Total - - - -","Revenue 148573 95110 81755 81596  Other Revenue, Total - - - -","Revenue 148573 95110 81755 81596  Other Revenue, Total - - - -"
Revenue,148573,95110,81755,81596
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",114141,75837,65946,64705
Gross Profit,34432,19273,15809,16891
Total Operating Expenses,138818,91846,78628,75905
"Selling/General/Admin. Expenses, Total 21980 14290 11142 11171  Research & Development - - - -  Depreciation / Amortization 3008 1627 - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - 92 1539 28  Other Operating Expenses, Total -151 - 1 1","Selling/General/Admin. Expenses, Total 21980 14290 11142 11171  Research & Development - - - -  Depreciation / Amortization 3008 1627 - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - 92 1539 28  Other Operating Expenses, Total -151 - 1 1","Selling/General/Admin. Expenses, Total 21980 14290 11142 11171  Research & Development - - - -  Depreciation / Amortization 3008 1627 - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - 92 1539 28  Other Operating Expenses, Total -151 - 1 1","Selling/General/Admin. Expenses, Total 21980 14290 11142 11171  Research & Development - - - -  Depreciation / Amortization 3008 1627 - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - 92 1539 28  Other Operating Expenses, Total -151 - 1 1","Selling/General/Admin. Expenses, Total 21980 14290 11142 11171  Research & Development - - - -  Depreciation / Amortization 3008 1627 - -  Interest Expense (Income) - Net Operating -160 - - -  Unusual Expense (Income) - 92 1539 28  Other Operating Expenses, Total -151 - 1 1"
"Selling/General/Admin. Expenses, Total",21980,14290,11142,11171
Research & Development,-,-,-,-
Depreciation / Amortization,3008,1627,-,-
Interest Expense (Income) - Net Operating,-160,-,-,-
Unusual Expense (Income),-,92,1539,28
"Other Operating Expenses, Total",-151,-,1,1
Operating Income,9755,3264,3127,5691
"Interest Income (Expense), Net Non-Operating",-,194,-117,-125
Gain (Loss) on Sale of Assets,236,26,-6,-
"Other, Net",-719,1557,263,36
Net Income Before Taxes,10238,5041,3267,5602
Provision for Income Taxes,3192,2405,1809,1802
Net Income After Taxes,7046,2636,1458,3800
Minority Interest,35,-24,-122,-94
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6975,2612,1336,3706
Total Extraordinary Items,-,-,-,-
Net Income,6975,2612,1336,3706
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,6975,2611,1335,3706
Dilution Adjustment,0.167,-,-,-
Diluted Net Income,6974.83,2611,1335,3706
Diluted Weighted Average Shares,89.39,54.99,42.84,42.51
Diluted EPS Excluding Extraordinary Items,78.03,47.48,31.16,87.19
DPS - Common Stock Primary Issue,45,42,40,35
Diluted Normalized EPS,76.41,77.7,64.67,105.42
