Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4570,4380,3083,2022.05
"Revenue 4570 4380 3083 2022.05  Other Revenue, Total - - - -","Revenue 4570 4380 3083 2022.05  Other Revenue, Total - - - -","Revenue 4570 4380 3083 2022.05  Other Revenue, Total - - - -","Revenue 4570 4380 3083 2022.05  Other Revenue, Total - - - -","Revenue 4570 4380 3083 2022.05  Other Revenue, Total - - - -"
Revenue,4570,4380,3083,2022.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2557,2148,1531,1055.31
Gross Profit,2013,2232,1552,966.73
Total Operating Expenses,4227,3602,2565,1852.81
"Selling/General/Admin. Expenses, Total 1670 1450 1030 766.24  Research & Development - 44 2 5.89  Depreciation / Amortization 61 45 33 19.99  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24.64 39.7 5.37  Other Operating Expenses, Total -61 -85 -31 -","Selling/General/Admin. Expenses, Total 1670 1450 1030 766.24  Research & Development - 44 2 5.89  Depreciation / Amortization 61 45 33 19.99  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24.64 39.7 5.37  Other Operating Expenses, Total -61 -85 -31 -","Selling/General/Admin. Expenses, Total 1670 1450 1030 766.24  Research & Development - 44 2 5.89  Depreciation / Amortization 61 45 33 19.99  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24.64 39.7 5.37  Other Operating Expenses, Total -61 -85 -31 -","Selling/General/Admin. Expenses, Total 1670 1450 1030 766.24  Research & Development - 44 2 5.89  Depreciation / Amortization 61 45 33 19.99  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24.64 39.7 5.37  Other Operating Expenses, Total -61 -85 -31 -","Selling/General/Admin. Expenses, Total 1670 1450 1030 766.24  Research & Development - 44 2 5.89  Depreciation / Amortization 61 45 33 19.99  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24.64 39.7 5.37  Other Operating Expenses, Total -61 -85 -31 -"
"Selling/General/Admin. Expenses, Total",1670,1450,1030,766.24
Research & Development,-,44,2,5.89
Depreciation / Amortization,61,45,33,19.99
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,24.64,39.7,5.37
"Other Operating Expenses, Total",-61,-85,-31,-
Operating Income,343,778,518,169.24
"Interest Income (Expense), Net Non-Operating",-,0.77,-0.56,-1.62
Gain (Loss) on Sale of Assets,-56,-20,-,-
"Other, Net",206,39,36,0.2
Net Income Before Taxes,193,759,482,167.82
Provision for Income Taxes,169,286,179,75.48
Net Income After Taxes,24,473,303,92.34
Minority Interest,18,42,17,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,62,448,293,92.34
Total Extraordinary Items,-,-,-,-
Net Income,62,448,293,92.34
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,62,448,293,92.34
Dilution Adjustment,-0.793,-,-0.348,-
Diluted Net Income,62.79,448,293.35,92.34
Diluted Weighted Average Shares,2.49,2.37,2.19,1.97
Diluted EPS Excluding Extraordinary Items,25.13,189.28,133.83,46.77
DPS - Common Stock Primary Issue,39,38,-,-
Diluted Normalized EPS,101.41,196.2,143.99,50.06
