Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,53738,48698,44311.24,45389.79
"Revenue 53738 48698.55 44311.24 45389.79  Other Revenue, Total - - - -","Revenue 53738 48698.55 44311.24 45389.79  Other Revenue, Total - - - -","Revenue 53738 48698.55 44311.24 45389.79  Other Revenue, Total - - - -","Revenue 53738 48698.55 44311.24 45389.79  Other Revenue, Total - - - -","Revenue 53738 48698.55 44311.24 45389.79  Other Revenue, Total - - - -"
Revenue,53738,48698.55,44311.24,45389.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27083,26144.67,26245.59,26884.99
Gross Profit,26655,22553.88,18065.65,18504.8
Total Operating Expenses,41509,39810.19,39076.87,39099.4
"Selling/General/Admin. Expenses, Total 12958 12546.13 11794.19 11161.17  Research & Development 980 601.34 571.39 425.88  Depreciation / Amortization 1201 494.56 465.02 394.13  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 23.49 0.68 233.23  Other Operating Expenses, Total -713 - - -","Selling/General/Admin. Expenses, Total 12958 12546.13 11794.19 11161.17  Research & Development 980 601.34 571.39 425.88  Depreciation / Amortization 1201 494.56 465.02 394.13  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 23.49 0.68 233.23  Other Operating Expenses, Total -713 - - -","Selling/General/Admin. Expenses, Total 12958 12546.13 11794.19 11161.17  Research & Development 980 601.34 571.39 425.88  Depreciation / Amortization 1201 494.56 465.02 394.13  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 23.49 0.68 233.23  Other Operating Expenses, Total -713 - - -","Selling/General/Admin. Expenses, Total 12958 12546.13 11794.19 11161.17  Research & Development 980 601.34 571.39 425.88  Depreciation / Amortization 1201 494.56 465.02 394.13  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 23.49 0.68 233.23  Other Operating Expenses, Total -713 - - -","Selling/General/Admin. Expenses, Total 12958 12546.13 11794.19 11161.17  Research & Development 980 601.34 571.39 425.88  Depreciation / Amortization 1201 494.56 465.02 394.13  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 23.49 0.68 233.23  Other Operating Expenses, Total -713 - - -"
"Selling/General/Admin. Expenses, Total",12958,12546.13,11794.19,11161.17
Research & Development,980,601.34,571.39,425.88
Depreciation / Amortization,1201,494.56,465.02,394.13
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,23.49,0.68,233.23
"Other Operating Expenses, Total",-713,-,-,-
Operating Income,12229,8888.35,5234.37,6290.38
"Interest Income (Expense), Net Non-Operating",-,260.79,281.61,179.6
Gain (Loss) on Sale of Assets,689,6.38,-,-
"Other, Net",-1725,29.61,14.68,7.74
Net Income Before Taxes,13265,9185.13,5530.65,6477.73
Provision for Income Taxes,4029,2788.2,1682.31,1903.26
Net Income After Taxes,9236,6396.93,3848.34,4574.47
Minority Interest,-,-27.09,-53.32,-16.83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9236,6369.84,3795.02,4557.64
Total Extraordinary Items,-,-,-,-
Net Income,9236,6369.84,3795.02,4557.64
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,9236,6369.84,3795.02,4557.64
Dilution Adjustment,-,-,-,-
Diluted Net Income,9236,6369.84,3795.02,4557.64
Diluted Weighted Average Shares,88.55,88.51,88.78,44.71
Diluted EPS Excluding Extraordinary Items,104.31,71.97,42.74,101.94
DPS - Common Stock Primary Issue,37,25.5,20,36
Diluted Normalized EPS,88.77,73.55,43.2,105.85
