Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,131238,110955,101774,101066
"Revenue 131238 110955 101774 101066  Other Revenue, Total - - - -","Revenue 131238 110955 101774 101066  Other Revenue, Total - - - -","Revenue 131238 110955 101774 101066  Other Revenue, Total - - - -","Revenue 131238 110955 101774 101066  Other Revenue, Total - - - -","Revenue 131238 110955 101774 101066  Other Revenue, Total - - - -"
Revenue,131238,110955,101774,101066
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",97973,78297,73151,69991
Gross Profit,33265,32658,28623,31075
Total Operating Expenses,122606,98610,97930,95521
"Selling/General/Admin. Expenses, Total 24633 21100 16707 17948  Research & Development - - 6389 6646  Depreciation / Amortization 5334 - 352 292  Interest Expense (Income) - Net Operating -481 - - -  Unusual Expense (Income) - -788 1329 643  Other Operating Expenses, Total -4853 1 2 1","Selling/General/Admin. Expenses, Total 24633 21100 16707 17948  Research & Development - - 6389 6646  Depreciation / Amortization 5334 - 352 292  Interest Expense (Income) - Net Operating -481 - - -  Unusual Expense (Income) - -788 1329 643  Other Operating Expenses, Total -4853 1 2 1","Selling/General/Admin. Expenses, Total 24633 21100 16707 17948  Research & Development - - 6389 6646  Depreciation / Amortization 5334 - 352 292  Interest Expense (Income) - Net Operating -481 - - -  Unusual Expense (Income) - -788 1329 643  Other Operating Expenses, Total -4853 1 2 1","Selling/General/Admin. Expenses, Total 24633 21100 16707 17948  Research & Development - - 6389 6646  Depreciation / Amortization 5334 - 352 292  Interest Expense (Income) - Net Operating -481 - - -  Unusual Expense (Income) - -788 1329 643  Other Operating Expenses, Total -4853 1 2 1","Selling/General/Admin. Expenses, Total 24633 21100 16707 17948  Research & Development - - 6389 6646  Depreciation / Amortization 5334 - 352 292  Interest Expense (Income) - Net Operating -481 - - -  Unusual Expense (Income) - -788 1329 643  Other Operating Expenses, Total -4853 1 2 1"
"Selling/General/Admin. Expenses, Total",24633,21100,16707,17948
Research & Development,-,-,6389,6646
Depreciation / Amortization,5334,-,352,292
Interest Expense (Income) - Net Operating,-481,-,-,-
Unusual Expense (Income),-,-788,1329,643
"Other Operating Expenses, Total",-4853,1,2,1
Operating Income,8632,12345,3844,5545
"Interest Income (Expense), Net Non-Operating",-,1787,386,-542
Gain (Loss) on Sale of Assets,-673,-866,-522,-515
"Other, Net",-193,-175,230,-393
Net Income Before Taxes,9498,13091,3938,4095
Provision for Income Taxes,2551,1401,564,1736
Net Income After Taxes,6947,11690,3374,2359
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6947,11690,3374,2359
Total Extraordinary Items,-,-,-,-
Net Income,6947,11690,3374,2359
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,6947,11690,3373,2359
Dilution Adjustment,-,-,-,-
Diluted Net Income,6947,11690,3373,2359
Diluted Weighted Average Shares,39.53,39.95,39.96,39.96
Diluted EPS Excluding Extraordinary Items,175.73,292.58,84.41,59.03
DPS - Common Stock Primary Issue,-,36,18,12
Diluted Normalized EPS,161.8,294.32,124.1,75.72
