Period Ending:,202230/09,202130/09,202130/04,202030/04
Total Revenue,8216,3759,8333.58,7913.6
"Revenue 8216 3759.45 8333.58 7913.6  Other Revenue, Total - - - -","Revenue 8216 3759.45 8333.58 7913.6  Other Revenue, Total - - - -","Revenue 8216 3759.45 8333.58 7913.6  Other Revenue, Total - - - -","Revenue 8216 3759.45 8333.58 7913.6  Other Revenue, Total - - - -","Revenue 8216 3759.45 8333.58 7913.6  Other Revenue, Total - - - -"
Revenue,8216,3759.45,8333.58,7913.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4365,1924.47,4141.08,3627.61
Gross Profit,3851,1834.98,4192.5,4285.99
Total Operating Expenses,7599,3568.6,8975.32,7753.4
"Selling/General/Admin. Expenses, Total 3234 1561 3851.81 4101.58  Research & Development - - - -  Depreciation / Amortization 164 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 83.13 982.43 24.21  Other Operating Expenses, Total -160 - - -","Selling/General/Admin. Expenses, Total 3234 1561 3851.81 4101.58  Research & Development - - - -  Depreciation / Amortization 164 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 83.13 982.43 24.21  Other Operating Expenses, Total -160 - - -","Selling/General/Admin. Expenses, Total 3234 1561 3851.81 4101.58  Research & Development - - - -  Depreciation / Amortization 164 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 83.13 982.43 24.21  Other Operating Expenses, Total -160 - - -","Selling/General/Admin. Expenses, Total 3234 1561 3851.81 4101.58  Research & Development - - - -  Depreciation / Amortization 164 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 83.13 982.43 24.21  Other Operating Expenses, Total -160 - - -","Selling/General/Admin. Expenses, Total 3234 1561 3851.81 4101.58  Research & Development - - - -  Depreciation / Amortization 164 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 83.13 982.43 24.21  Other Operating Expenses, Total -160 - - -"
"Selling/General/Admin. Expenses, Total",3234,1561,3851.81,4101.58
Research & Development,-,-,-,-
Depreciation / Amortization,164,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,83.13,982.43,24.21
"Other Operating Expenses, Total",-160,-,-,-
Operating Income,617,190.85,-641.74,160.2
"Interest Income (Expense), Net Non-Operating",-,-4.66,-8.46,-7.61
Gain (Loss) on Sale of Assets,-8,36.28,-5.03,-
"Other, Net",415,18.96,43.94,-2.37
Net Income Before Taxes,210,241.42,-611.28,150.22
Provision for Income Taxes,57,37.78,33.49,129.91
Net Income After Taxes,153,203.64,-644.78,20.31
Minority Interest,46,-4.67,-8.31,-3.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,146,198.97,-653.09,17.25
Total Extraordinary Items,-,-,-,-
Net Income,146,198.97,-653.09,17.25
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,146,198.97,-653.09,17.25
Dilution Adjustment,-0.517,-,-,-
Diluted Net Income,146.52,198.97,-653.09,17.25
Diluted Weighted Average Shares,37.19,34.1,22.96,23.7
Diluted EPS Excluding Extraordinary Items,3.94,5.83,-28.45,0.73
DPS - Common Stock Primary Issue,-,-,-,3.8
Diluted Normalized EPS,9.74,8.29,4.55,6.28
