Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,40687,37190,29275.49,31999.31
"Revenue 40687 37190.75 29275.49 31999.31  Other Revenue, Total - - - -","Revenue 40687 37190.75 29275.49 31999.31  Other Revenue, Total - - - -","Revenue 40687 37190.75 29275.49 31999.31  Other Revenue, Total - - - -","Revenue 40687 37190.75 29275.49 31999.31  Other Revenue, Total - - - -","Revenue 40687 37190.75 29275.49 31999.31  Other Revenue, Total - - - -"
Revenue,40687,37190.75,29275.49,31999.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29510,26902.26,22687.82,24615.36
Gross Profit,11177,10288.5,6587.66,7383.95
Total Operating Expenses,36255,32675.18,28150.18,31380.97
"Selling/General/Admin. Expenses, Total 6107 5518.07 4894.2 5520.49  Research & Development 459 386.83 363.84 813.45  Depreciation / Amortization 1506 223.02 157.48 158.46  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -354.99 46.84 273.21  Other Operating Expenses, Total -1307 - - -","Selling/General/Admin. Expenses, Total 6107 5518.07 4894.2 5520.49  Research & Development 459 386.83 363.84 813.45  Depreciation / Amortization 1506 223.02 157.48 158.46  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -354.99 46.84 273.21  Other Operating Expenses, Total -1307 - - -","Selling/General/Admin. Expenses, Total 6107 5518.07 4894.2 5520.49  Research & Development 459 386.83 363.84 813.45  Depreciation / Amortization 1506 223.02 157.48 158.46  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -354.99 46.84 273.21  Other Operating Expenses, Total -1307 - - -","Selling/General/Admin. Expenses, Total 6107 5518.07 4894.2 5520.49  Research & Development 459 386.83 363.84 813.45  Depreciation / Amortization 1506 223.02 157.48 158.46  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -354.99 46.84 273.21  Other Operating Expenses, Total -1307 - - -","Selling/General/Admin. Expenses, Total 6107 5518.07 4894.2 5520.49  Research & Development 459 386.83 363.84 813.45  Depreciation / Amortization 1506 223.02 157.48 158.46  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -354.99 46.84 273.21  Other Operating Expenses, Total -1307 - - -"
"Selling/General/Admin. Expenses, Total",6107,5518.07,4894.2,5520.49
Research & Development,459,386.83,363.84,813.45
Depreciation / Amortization,1506,223.02,157.48,158.46
Interest Expense (Income) - Net Operating,-20,-,-,-
Unusual Expense (Income),-,-354.99,46.84,273.21
"Other Operating Expenses, Total",-1307,-,-,-
Operating Income,4432,4515.57,1125.31,618.34
"Interest Income (Expense), Net Non-Operating",-,475.18,97.63,-102.66
Gain (Loss) on Sale of Assets,124,-,-,-
"Other, Net",-676,170.76,302.69,62.3
Net Income Before Taxes,4984,5161.51,1525.62,577.98
Provision for Income Taxes,1037,1098.58,342.78,187.12
Net Income After Taxes,3947,4062.93,1182.84,390.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3947,4062.93,1182.84,390.86
Total Extraordinary Items,-,-,-,-
Net Income,3947,4062.93,1182.84,390.86
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3947,4062.93,1182.84,390.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,3947,4062.93,1182.84,390.86
Diluted Weighted Average Shares,21.81,22.5,23.4,23.4
Diluted EPS Excluding Extraordinary Items,181,180.58,50.56,16.71
DPS - Common Stock Primary Issue,40,24,12,14
Diluted Normalized EPS,148.06,168.16,52.11,24.6
