Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35242,30925,27292.77,27795.3
"Revenue 35242 30925 27292.77 27795.3  Other Revenue, Total - - - -","Revenue 35242 30925 27292.77 27795.3  Other Revenue, Total - - - -","Revenue 35242 30925 27292.77 27795.3  Other Revenue, Total - - - -","Revenue 35242 30925 27292.77 27795.3  Other Revenue, Total - - - -","Revenue 35242 30925 27292.77 27795.3  Other Revenue, Total - - - -"
Revenue,35242,30925,27292.77,27795.3
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27763,24502,21894.71,22518.02
Gross Profit,7479,6423,5398.06,5277.28
Total Operating Expenses,31783,27958,25014.21,25588.32
"Selling/General/Admin. Expenses, Total 4020 3456 2995.7 3002.56  Research & Development - 55 43.81 67.73  Depreciation / Amortization 63 - - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 80 -  Other Operating Expenses, Total -60 -135 - -","Selling/General/Admin. Expenses, Total 4020 3456 2995.7 3002.56  Research & Development - 55 43.81 67.73  Depreciation / Amortization 63 - - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 80 -  Other Operating Expenses, Total -60 -135 - -","Selling/General/Admin. Expenses, Total 4020 3456 2995.7 3002.56  Research & Development - 55 43.81 67.73  Depreciation / Amortization 63 - - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 80 -  Other Operating Expenses, Total -60 -135 - -","Selling/General/Admin. Expenses, Total 4020 3456 2995.7 3002.56  Research & Development - 55 43.81 67.73  Depreciation / Amortization 63 - - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 80 -  Other Operating Expenses, Total -60 -135 - -","Selling/General/Admin. Expenses, Total 4020 3456 2995.7 3002.56  Research & Development - 55 43.81 67.73  Depreciation / Amortization 63 - - -  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - - 80 -  Other Operating Expenses, Total -60 -135 - -"
"Selling/General/Admin. Expenses, Total",4020,3456,2995.7,3002.56
Research & Development,-,55,43.81,67.73
Depreciation / Amortization,63,-,-,-
Interest Expense (Income) - Net Operating,-3,-3,-,-
Unusual Expense (Income),-,-,80,-
"Other Operating Expenses, Total",-60,-135,-,-
Operating Income,3459,2967.1,2278.56,2206.99
"Interest Income (Expense), Net Non-Operating",-,85.04,86.45,48.48
Gain (Loss) on Sale of Assets,69,-,-,-
"Other, Net",-324,-121,199.23,10.1
Net Income Before Taxes,3714,3081,2564.24,2265.56
Provision for Income Taxes,1224,1013,852.45,764.66
Net Income After Taxes,2490,2069,1711.79,1500.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2490,2069,1711.79,1500.9
Total Extraordinary Items,-,-,-,-
Net Income,2490,2069,1711.79,1500.9
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2490,2069,1711.79,1500.9
Dilution Adjustment,-,-,-,-
Diluted Net Income,2490,2069,1711.79,1500.9
Diluted Weighted Average Shares,23.87,24.11,24.1,24.1
Diluted EPS Excluding Extraordinary Items,104.33,85.82,71.03,62.29
DPS - Common Stock Primary Issue,30,30,24,24
Diluted Normalized EPS,95.45,85.82,73.25,62.29
