Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12452,17381,12606.48,17270.52
"Revenue 12452 17381 12606.48 17270.52  Other Revenue, Total - - - -","Revenue 12452 17381 12606.48 17270.52  Other Revenue, Total - - - -","Revenue 12452 17381 12606.48 17270.52  Other Revenue, Total - - - -","Revenue 12452 17381 12606.48 17270.52  Other Revenue, Total - - - -","Revenue 12452 17381 12606.48 17270.52  Other Revenue, Total - - - -"
Revenue,12452,17381,12606.48,17270.52
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8966,13779,9480.59,12172.48
Gross Profit,-,3602,3125.89,5098.05
Total Operating Expenses,12322,17330.87,13017.42,18573.62
"Selling/General/Admin. Expenses, Total 3356 3538.39 3478.3 4961.5  Research & Development - - - -  Depreciation / Amortization 39 - - -  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - 13.04 58.52 1439.64  Other Operating Expenses, Total 77 78 - -","Selling/General/Admin. Expenses, Total 3356 3538.39 3478.3 4961.5  Research & Development - - - -  Depreciation / Amortization 39 - - -  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - 13.04 58.52 1439.64  Other Operating Expenses, Total 77 78 - -","Selling/General/Admin. Expenses, Total 3356 3538.39 3478.3 4961.5  Research & Development - - - -  Depreciation / Amortization 39 - - -  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - 13.04 58.52 1439.64  Other Operating Expenses, Total 77 78 - -","Selling/General/Admin. Expenses, Total 3356 3538.39 3478.3 4961.5  Research & Development - - - -  Depreciation / Amortization 39 - - -  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - 13.04 58.52 1439.64  Other Operating Expenses, Total 77 78 - -","Selling/General/Admin. Expenses, Total 3356 3538.39 3478.3 4961.5  Research & Development - - - -  Depreciation / Amortization 39 - - -  Interest Expense (Income) - Net Operating -116 - - -  Unusual Expense (Income) - 13.04 58.52 1439.64  Other Operating Expenses, Total 77 78 - -"
"Selling/General/Admin. Expenses, Total",3356,3538.39,3478.3,4961.5
Research & Development,-,-,-,-
Depreciation / Amortization,39,-,-,-
Interest Expense (Income) - Net Operating,-116,-,-,-
Unusual Expense (Income),-,13.04,58.52,1439.64
"Other Operating Expenses, Total",77,78,-,-
Operating Income,130,64,-410.94,-1303.1
"Interest Income (Expense), Net Non-Operating",-,-113.4,-122.45,-313.33
Gain (Loss) on Sale of Assets,-,13,-,124.79
"Other, Net",196,163,-237.73,-214.73
Net Income Before Taxes,-66,-111.08,-771.11,-1706.37
Provision for Income Taxes,182,159.55,-31.91,275.16
Net Income After Taxes,-248,-270.63,-739.21,-1981.53
Minority Interest,623,596,22.39,137.28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,-292,-716.82,-1844.25
Total Extraordinary Items,-,-,-,-
Net Income,-275,-292,-716.82,-1844.25
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-275,-292,-716.82,-1844.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,-275,-292,-716.82,-1844.25
Diluted Weighted Average Shares,116.97,116.97,116.97,116.97
Diluted EPS Excluding Extraordinary Items,-2.35,-2.5,-6.13,-15.77
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-0.402,-0.709,-5.51,-8.17
