Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,214793,209261,202548,225378
"Revenue 214793 209261 202548 225378  Other Revenue, Total - - - -","Revenue 214793 209261 202548 225378  Other Revenue, Total - - - -","Revenue 214793 209261 202548 225378  Other Revenue, Total - - - -","Revenue 214793 209261 202548 225378  Other Revenue, Total - - - -","Revenue 214793 209261 202548 225378  Other Revenue, Total - - - -"
Revenue,214793,209261,202548,225378
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",181721,177646,168521,187683
Gross Profit,33072,31615,34027,37695
Total Operating Expenses,203236,199832,191155,210492
"Selling/General/Admin. Expenses, Total 19475 19626 18492 19110  Research & Development - - 1122 1105  Depreciation / Amortization 2000 2560 2722 2494  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - -1 297 98  Other Operating Expenses, Total 192 1 1 2","Selling/General/Admin. Expenses, Total 19475 19626 18492 19110  Research & Development - - 1122 1105  Depreciation / Amortization 2000 2560 2722 2494  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - -1 297 98  Other Operating Expenses, Total 192 1 1 2","Selling/General/Admin. Expenses, Total 19475 19626 18492 19110  Research & Development - - 1122 1105  Depreciation / Amortization 2000 2560 2722 2494  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - -1 297 98  Other Operating Expenses, Total 192 1 1 2","Selling/General/Admin. Expenses, Total 19475 19626 18492 19110  Research & Development - - 1122 1105  Depreciation / Amortization 2000 2560 2722 2494  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - -1 297 98  Other Operating Expenses, Total 192 1 1 2","Selling/General/Admin. Expenses, Total 19475 19626 18492 19110  Research & Development - - 1122 1105  Depreciation / Amortization 2000 2560 2722 2494  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - -1 297 98  Other Operating Expenses, Total 192 1 1 2"
"Selling/General/Admin. Expenses, Total",19475,19626,18492,19110
Research & Development,-,-,1122,1105
Depreciation / Amortization,2000,2560,2722,2494
Interest Expense (Income) - Net Operating,-152,-,-,-
Unusual Expense (Income),-,-1,297,98
"Other Operating Expenses, Total",192,1,1,2
Operating Income,11557,9429,11393,14886
"Interest Income (Expense), Net Non-Operating",-,2234,461,931
Gain (Loss) on Sale of Assets,2662,5,193,-25
"Other, Net",-3662,333,137,68
Net Income Before Taxes,12557,12001,12184,15860
Provision for Income Taxes,3716,3932,3512,6197
Net Income After Taxes,8841,8069,8672,9663
Minority Interest,6201,-820,-392,-530
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7917,7249,8280,9133
Total Extraordinary Items,-,-,-,-
Net Income,7917,7249,8280,9133
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,7917,7248,8279,9132
Dilution Adjustment,-,-,-,-
Diluted Net Income,7917,7248,8279,9132
Diluted Weighted Average Shares,33.74,34.08,34.07,34.07
Diluted EPS Excluding Extraordinary Items,234.62,212.68,243.01,268.05
DPS - Common Stock Primary Issue,121,100,90,100
Diluted Normalized EPS,213.42,224.71,263.91,286.34
