Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,6393,5372,5197.1,4885.56
"Revenue 6393 5372.13 5197.1 4885.56  Other Revenue, Total - - - -","Revenue 6393 5372.13 5197.1 4885.56  Other Revenue, Total - - - -","Revenue 6393 5372.13 5197.1 4885.56  Other Revenue, Total - - - -","Revenue 6393 5372.13 5197.1 4885.56  Other Revenue, Total - - - -","Revenue 6393 5372.13 5197.1 4885.56  Other Revenue, Total - - - -"
Revenue,6393,5372.13,5197.1,4885.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4883,4041.14,3978.62,3589.16
Gross Profit,1510,1331,1218.48,1296.4
Total Operating Expenses,6452,5166.59,5320.06,4819.7
"Selling/General/Admin. Expenses, Total 1569 1385.18 1342.96 1223.71  Research & Development 95 - - -  Depreciation / Amortization 272 - 76.34 -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - -259.72 -77.36 6.83  Other Operating Expenses, Total -359 - -0.5 -","Selling/General/Admin. Expenses, Total 1569 1385.18 1342.96 1223.71  Research & Development 95 - - -  Depreciation / Amortization 272 - 76.34 -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - -259.72 -77.36 6.83  Other Operating Expenses, Total -359 - -0.5 -","Selling/General/Admin. Expenses, Total 1569 1385.18 1342.96 1223.71  Research & Development 95 - - -  Depreciation / Amortization 272 - 76.34 -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - -259.72 -77.36 6.83  Other Operating Expenses, Total -359 - -0.5 -","Selling/General/Admin. Expenses, Total 1569 1385.18 1342.96 1223.71  Research & Development 95 - - -  Depreciation / Amortization 272 - 76.34 -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - -259.72 -77.36 6.83  Other Operating Expenses, Total -359 - -0.5 -","Selling/General/Admin. Expenses, Total 1569 1385.18 1342.96 1223.71  Research & Development 95 - - -  Depreciation / Amortization 272 - 76.34 -  Interest Expense (Income) - Net Operating -8 - - -  Unusual Expense (Income) - -259.72 -77.36 6.83  Other Operating Expenses, Total -359 - -0.5 -"
"Selling/General/Admin. Expenses, Total",1569,1385.18,1342.96,1223.71
Research & Development,95,-,-,-
Depreciation / Amortization,272,-,76.34,-
Interest Expense (Income) - Net Operating,-8,-,-,-
Unusual Expense (Income),-,-259.72,-77.36,6.83
"Other Operating Expenses, Total",-359,-,-0.5,-
Operating Income,-59,205.54,-122.96,65.86
"Interest Income (Expense), Net Non-Operating",-,-12.87,-26.5,-55.62
Gain (Loss) on Sale of Assets,36,-,0.01,-
"Other, Net",-329,10.17,18.59,14.85
Net Income Before Taxes,234,202.84,-130.87,25.08
Provision for Income Taxes,38,80.91,55.76,15.5
Net Income After Taxes,196,121.93,-186.63,9.59
Minority Interest,44,0.27,-27.79,-13.35
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,202,122.2,-214.42,-3.77
Total Extraordinary Items,-,-,-,-
Net Income,202,122.2,-214.42,-3.77
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,202,122.2,-214.42,-3.77
Dilution Adjustment,-,-,-,-
Diluted Net Income,202,122.2,-214.42,-3.77
Diluted Weighted Average Shares,1.45,1.3,1.27,1.27
Diluted EPS Excluding Extraordinary Items,139.16,93.92,-168.88,-2.97
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,-14.81,-35.83,-148.36,0.73
