Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5950,6099,5307.01,5673.5
"Revenue 5950 6099.54 5307.01 5673.5  Other Revenue, Total - - - -","Revenue 5950 6099.54 5307.01 5673.5  Other Revenue, Total - - - -","Revenue 5950 6099.54 5307.01 5673.5  Other Revenue, Total - - - -","Revenue 5950 6099.54 5307.01 5673.5  Other Revenue, Total - - - -","Revenue 5950 6099.54 5307.01 5673.5  Other Revenue, Total - - - -"
Revenue,5950,6099.54,5307.01,5673.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3902,4099.57,3519.11,3682.9
Gross Profit,2048,1999.97,1787.91,1990.6
Total Operating Expenses,5465,5715.99,5043.26,5504.54
"Selling/General/Admin. Expenses, Total 1492 1540.07 1454.6 1656.46  Research & Development - - - -  Depreciation / Amortization 160 76.35 69.56 96.35  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - - - 68.83  Other Operating Expenses, Total -67 - - -","Selling/General/Admin. Expenses, Total 1492 1540.07 1454.6 1656.46  Research & Development - - - -  Depreciation / Amortization 160 76.35 69.56 96.35  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - - - 68.83  Other Operating Expenses, Total -67 - - -","Selling/General/Admin. Expenses, Total 1492 1540.07 1454.6 1656.46  Research & Development - - - -  Depreciation / Amortization 160 76.35 69.56 96.35  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - - - 68.83  Other Operating Expenses, Total -67 - - -","Selling/General/Admin. Expenses, Total 1492 1540.07 1454.6 1656.46  Research & Development - - - -  Depreciation / Amortization 160 76.35 69.56 96.35  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - - - 68.83  Other Operating Expenses, Total -67 - - -","Selling/General/Admin. Expenses, Total 1492 1540.07 1454.6 1656.46  Research & Development - - - -  Depreciation / Amortization 160 76.35 69.56 96.35  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - - - 68.83  Other Operating Expenses, Total -67 - - -"
"Selling/General/Admin. Expenses, Total",1492,1540.07,1454.6,1656.46
Research & Development,-,-,-,-
Depreciation / Amortization,160,76.35,69.56,96.35
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,-,-,68.83
"Other Operating Expenses, Total",-67,-,-,-
Operating Income,485,383.55,263.75,168.95
"Interest Income (Expense), Net Non-Operating",-,-11.41,-15.51,-13.41
Gain (Loss) on Sale of Assets,-,-,-,19
"Other, Net",-5,19.7,52.3,-33.54
Net Income Before Taxes,490,391.84,300.54,141
Provision for Income Taxes,153,133.58,91.39,72.77
Net Income After Taxes,337,258.26,209.15,68.23
Minority Interest,235,-33.42,-23.11,-21.26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,314,224.83,186.03,46.97
Total Extraordinary Items,-,-,-,-
Net Income,314,224.83,186.03,46.97
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,314,224.83,186.03,46.97
Dilution Adjustment,-,-,-,-
Diluted Net Income,314,224.83,186.03,46.97
Diluted Weighted Average Shares,1.87,1.87,1.87,1.87
Diluted EPS Excluding Extraordinary Items,168.14,120.04,99.68,24.65
DPS - Common Stock Primary Issue,30,30,25,35
Diluted Normalized EPS,152.34,112.94,88.16,51.71
