Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,555955,479082,389712,410957
"Revenue 555955 479082 389712 410957  Other Revenue, Total - - - -","Revenue 555955 479082 389712 410957  Other Revenue, Total - - - -","Revenue 555955 479082 389712 410957  Other Revenue, Total - - - -","Revenue 555955 479082 389712 410957  Other Revenue, Total - - - -","Revenue 555955 479082 389712 410957  Other Revenue, Total - - - -"
Revenue,555955,479082,389712,410957
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",363948,310437,273342,286461
Gross Profit,192007,168645,116370,124496
Total Operating Expenses,492462,426450,363772,386759
"Selling/General/Admin. Expenses, Total 121840 106471 82430 93031  Research & Development 18778 18175 17851 -  Depreciation / Amortization 19673 17556 16196 8422  Interest Expense (Income) - Net Operating -1244 -514 -546 -  Unusual Expense (Income) - -229 -1241 -797  Other Operating Expenses, Total -30533 -25675 -25501 -358","Selling/General/Admin. Expenses, Total 121840 106471 82430 93031  Research & Development 18778 18175 17851 -  Depreciation / Amortization 19673 17556 16196 8422  Interest Expense (Income) - Net Operating -1244 -514 -546 -  Unusual Expense (Income) - -229 -1241 -797  Other Operating Expenses, Total -30533 -25675 -25501 -358","Selling/General/Admin. Expenses, Total 121840 106471 82430 93031  Research & Development 18778 18175 17851 -  Depreciation / Amortization 19673 17556 16196 8422  Interest Expense (Income) - Net Operating -1244 -514 -546 -  Unusual Expense (Income) - -229 -1241 -797  Other Operating Expenses, Total -30533 -25675 -25501 -358","Selling/General/Admin. Expenses, Total 121840 106471 82430 93031  Research & Development 18778 18175 17851 -  Depreciation / Amortization 19673 17556 16196 8422  Interest Expense (Income) - Net Operating -1244 -514 -546 -  Unusual Expense (Income) - -229 -1241 -797  Other Operating Expenses, Total -30533 -25675 -25501 -358","Selling/General/Admin. Expenses, Total 121840 106471 82430 93031  Research & Development 18778 18175 17851 -  Depreciation / Amortization 19673 17556 16196 8422  Interest Expense (Income) - Net Operating -1244 -514 -546 -  Unusual Expense (Income) - -229 -1241 -797  Other Operating Expenses, Total -30533 -25675 -25501 -358"
"Selling/General/Admin. Expenses, Total",121840,106471,82430,93031
Research & Development,18778,18175,17851,-
Depreciation / Amortization,19673,17556,16196,8422
Interest Expense (Income) - Net Operating,-1244,-514,-546,-
Unusual Expense (Income),-,-229,-1241,-797
"Other Operating Expenses, Total",-30533,-25675,-25501,-358
Operating Income,63493,52632,25940,24198
"Interest Income (Expense), Net Non-Operating",-,2647,140,504
Gain (Loss) on Sale of Assets,3468,-134,-25,234
"Other, Net",-11109,-2611,-1206,-60
Net Income Before Taxes,71134,55377,27171,24642
Provision for Income Taxes,18369,16610,7911,8899
Net Income After Taxes,52765,38767,19260,15743
Minority Interest,7576,6866,3294,-170
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,51783,38354,18927,15573
Total Extraordinary Items,-,-,-,-
Net Income,51783,38354,18927,15573
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,51783,38354,18927,15572
Dilution Adjustment,-0.899,0.724,-0.37,-
Diluted Net Income,51783.9,38353.28,18927.37,15572
Diluted Weighted Average Shares,261.67,261.56,261.5,262.2
Diluted EPS Excluding Extraordinary Items,197.9,146.63,72.38,59.39
DPS - Common Stock Primary Issue,64,52,24,52
Diluted Normalized EPS,157.88,132.45,63.98,57.45
