Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7215,10932,10370,10470.69
"Revenue 7215 10932 10370 10470.69  Other Revenue, Total - - - -","Revenue 7215 10932 10370 10470.69  Other Revenue, Total - - - -","Revenue 7215 10932 10370 10470.69  Other Revenue, Total - - - -","Revenue 7215 10932 10370 10470.69  Other Revenue, Total - - - -","Revenue 7215 10932 10370 10470.69  Other Revenue, Total - - - -"
Revenue,7215,10932,10370,10470.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3955,5359,5587,6427.89
Gross Profit,3260,5573,4783,4042.8
Total Operating Expenses,8577,9211,9862,11484.02
"Selling/General/Admin. Expenses, Total 4622 3646 4063 4558.88  Research & Development - 177 154 74.59  Depreciation / Amortization 763 860 814 253.78  Interest Expense (Income) - Net Operating -29 -26 -34 -  Unusual Expense (Income) - 84.86 19.25 168.88  Other Operating Expenses, Total -734 -805 -722 -0","Selling/General/Admin. Expenses, Total 4622 3646 4063 4558.88  Research & Development - 177 154 74.59  Depreciation / Amortization 763 860 814 253.78  Interest Expense (Income) - Net Operating -29 -26 -34 -  Unusual Expense (Income) - 84.86 19.25 168.88  Other Operating Expenses, Total -734 -805 -722 -0","Selling/General/Admin. Expenses, Total 4622 3646 4063 4558.88  Research & Development - 177 154 74.59  Depreciation / Amortization 763 860 814 253.78  Interest Expense (Income) - Net Operating -29 -26 -34 -  Unusual Expense (Income) - 84.86 19.25 168.88  Other Operating Expenses, Total -734 -805 -722 -0","Selling/General/Admin. Expenses, Total 4622 3646 4063 4558.88  Research & Development - 177 154 74.59  Depreciation / Amortization 763 860 814 253.78  Interest Expense (Income) - Net Operating -29 -26 -34 -  Unusual Expense (Income) - 84.86 19.25 168.88  Other Operating Expenses, Total -734 -805 -722 -0","Selling/General/Admin. Expenses, Total 4622 3646 4063 4558.88  Research & Development - 177 154 74.59  Depreciation / Amortization 763 860 814 253.78  Interest Expense (Income) - Net Operating -29 -26 -34 -  Unusual Expense (Income) - 84.86 19.25 168.88  Other Operating Expenses, Total -734 -805 -722 -0"
"Selling/General/Admin. Expenses, Total",4622,3646,4063,4558.88
Research & Development,-,177,154,74.59
Depreciation / Amortization,763,860,814,253.78
Interest Expense (Income) - Net Operating,-29,-26,-34,-
Unusual Expense (Income),-,84.86,19.25,168.88
"Other Operating Expenses, Total",-734,-805,-722,-0
Operating Income,-1362,1721,508,-1013.33
"Interest Income (Expense), Net Non-Operating",-,7.86,-52.28,-54.5
Gain (Loss) on Sale of Assets,-,-,1,-
"Other, Net",346,106,131,-70.54
Net Income Before Taxes,-1708,1615,376,-1138.37
Provision for Income Taxes,-7,307,10,-224.97
Net Income After Taxes,-1701,1308,366,-913.4
Minority Interest,-,-,-7.21,-16.25
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1701,1308,359,-929.65
Total Extraordinary Items,-,-,-,-
Net Income,-1701,1308,359,-929.65
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-1701,1308,359,-929.66
Dilution Adjustment,-,-0.686,-0.212,-
Diluted Net Income,-1701,1308.69,359.21,-929.66
Diluted Weighted Average Shares,39.32,39.53,38.54,38.14
Diluted EPS Excluding Extraordinary Items,-43.27,33.11,9.32,-24.37
DPS - Common Stock Primary Issue,-,7,-,-
Diluted Normalized EPS,-20.52,26.66,5.15,-17.54
