Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,111110,93090,106615,90129
"Revenue 111110 93090 106615 90129  Other Revenue, Total - 1 - -","Revenue 111110 93090 106615 90129  Other Revenue, Total - 1 - -","Revenue 111110 93090 106615 90129  Other Revenue, Total - 1 - -","Revenue 111110 93090 106615 90129  Other Revenue, Total - 1 - -","Revenue 111110 93090 106615 90129  Other Revenue, Total - 1 - -"
Revenue,111110,93090,106615,90129
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",94520,78155,90915,73828
Gross Profit,16590,14935,15700,16301
Total Operating Expenses,103897,86978,101049,82594
"Selling/General/Admin. Expenses, Total 9377 8765 7935 8122  Research & Development - - 401 414  Depreciation / Amortization 950 - - -  Interest Expense (Income) - Net Operating -85 - - -  Unusual Expense (Income) - 57 1796 229  Other Operating Expenses, Total -865 1 2 1","Selling/General/Admin. Expenses, Total 9377 8765 7935 8122  Research & Development - - 401 414  Depreciation / Amortization 950 - - -  Interest Expense (Income) - Net Operating -85 - - -  Unusual Expense (Income) - 57 1796 229  Other Operating Expenses, Total -865 1 2 1","Selling/General/Admin. Expenses, Total 9377 8765 7935 8122  Research & Development - - 401 414  Depreciation / Amortization 950 - - -  Interest Expense (Income) - Net Operating -85 - - -  Unusual Expense (Income) - 57 1796 229  Other Operating Expenses, Total -865 1 2 1","Selling/General/Admin. Expenses, Total 9377 8765 7935 8122  Research & Development - - 401 414  Depreciation / Amortization 950 - - -  Interest Expense (Income) - Net Operating -85 - - -  Unusual Expense (Income) - 57 1796 229  Other Operating Expenses, Total -865 1 2 1","Selling/General/Admin. Expenses, Total 9377 8765 7935 8122  Research & Development - - 401 414  Depreciation / Amortization 950 - - -  Interest Expense (Income) - Net Operating -85 - - -  Unusual Expense (Income) - 57 1796 229  Other Operating Expenses, Total -865 1 2 1"
"Selling/General/Admin. Expenses, Total",9377,8765,7935,8122
Research & Development,-,-,401,414
Depreciation / Amortization,950,-,-,-
Interest Expense (Income) - Net Operating,-85,-,-,-
Unusual Expense (Income),-,57,1796,229
"Other Operating Expenses, Total",-865,1,2,1
Operating Income,7213,6112,5566,7535
"Interest Income (Expense), Net Non-Operating",-,877,-16,18
Gain (Loss) on Sale of Assets,-501,3,5,-17
"Other, Net",1335,27,75,48
Net Income Before Taxes,6379,7019,5630,7584
Provision for Income Taxes,1871,2177,2344,2425
Net Income After Taxes,4508,4842,3286,5159
Minority Interest,-,-,6,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4508,4842,3292,5159
Total Extraordinary Items,-,-,-,-
Net Income,4508,4842,3292,5159
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,4508,4842,3292,5158
Dilution Adjustment,-,-,-,-
Diluted Net Income,4508,4842,3292,5158
Diluted Weighted Average Shares,43,43.16,43.4,43.4
Diluted EPS Excluding Extraordinary Items,104.83,112.18,75.85,118.84
DPS - Common Stock Primary Issue,43,38,34,30
Diluted Normalized EPS,105.48,113.04,99.93,122.7
