Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,16156,14444.33,13495.9,12355.77
"Revenue 16156 14444.33 13495.9 12355.77  Other Revenue, Total - - - -","Revenue 16156 14444.33 13495.9 12355.77  Other Revenue, Total - - - -","Revenue 16156 14444.33 13495.9 12355.77  Other Revenue, Total - - - -","Revenue 16156 14444.33 13495.9 12355.77  Other Revenue, Total - - - -","Revenue 16156 14444.33 13495.9 12355.77  Other Revenue, Total - - - -"
Revenue,16156,14444.33,13495.9,12355.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12074,10869.49,10172.49,9405.86
Gross Profit,4082,3574.84,3323.41,2949.92
Total Operating Expenses,14152,12722.08,12166.25,11328.89
"Selling/General/Admin. Expenses, Total 2078 1852.59 1971.03 1854.76  Research & Development 27 - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 22.73 68.27  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2078 1852.59 1971.03 1854.76  Research & Development 27 - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 22.73 68.27  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2078 1852.59 1971.03 1854.76  Research & Development 27 - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 22.73 68.27  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2078 1852.59 1971.03 1854.76  Research & Development 27 - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 22.73 68.27  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2078 1852.59 1971.03 1854.76  Research & Development 27 - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 22.73 68.27  Other Operating Expenses, Total -58 - - -"
"Selling/General/Admin. Expenses, Total",2078,1852.59,1971.03,1854.76
Research & Development,27,-,-,-
Depreciation / Amortization,31,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,22.73,68.27
"Other Operating Expenses, Total",-58,-,-,-
Operating Income,2004,1722.24,1329.64,1026.88
"Interest Income (Expense), Net Non-Operating",-,0.14,-2.08,-0.75
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,7.8,7.6,12.03
Net Income Before Taxes,2004,1730.18,1335.16,1038.16
Provision for Income Taxes,565,533.69,356.48,300.2
Net Income After Taxes,1439,1196.49,978.68,737.96
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1439,1196.49,978.68,737.96
Total Extraordinary Items,-,-,-,-
Net Income,1439,1196.49,978.68,737.96
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,1439,1196.49,978.68,737.96
Dilution Adjustment,-,-,-,-
Diluted Net Income,1439,1196.49,978.68,737.96
Diluted Weighted Average Shares,15.25,15.25,15.25,15.35
Diluted EPS Excluding Extraordinary Items,94.37,78.47,64.18,48.07
DPS - Common Stock Primary Issue,32,24,20,16
Diluted Normalized EPS,82.14,78.47,65.28,51.23
