Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,45576,45469,49673.73,47545.8
"Revenue 45576 45469 49673.73 47545.8  Other Revenue, Total - - - -","Revenue 45576 45469 49673.73 47545.8  Other Revenue, Total - - - -","Revenue 45576 45469 49673.73 47545.8  Other Revenue, Total - - - -","Revenue 45576 45469 49673.73 47545.8  Other Revenue, Total - - - -","Revenue 45576 45469 49673.73 47545.8  Other Revenue, Total - - - -"
Revenue,45576,45469,49673.73,47545.8
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28621,27664,28357.74,27052
Gross Profit,16955,17805,21315.99,20493.8
Total Operating Expenses,43159,42218,45755.61,44201.81
"Selling/General/Admin. Expenses, Total 14538 14554 17369.99 17107.31  Research & Development - 851 - 724.85  Depreciation / Amortization 1407 1196 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - 1665.03 26.98 30.5  Other Operating Expenses, Total -2176 -2043 0.9 12","Selling/General/Admin. Expenses, Total 14538 14554 17369.99 17107.31  Research & Development - 851 - 724.85  Depreciation / Amortization 1407 1196 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - 1665.03 26.98 30.5  Other Operating Expenses, Total -2176 -2043 0.9 12","Selling/General/Admin. Expenses, Total 14538 14554 17369.99 17107.31  Research & Development - 851 - 724.85  Depreciation / Amortization 1407 1196 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - 1665.03 26.98 30.5  Other Operating Expenses, Total -2176 -2043 0.9 12","Selling/General/Admin. Expenses, Total 14538 14554 17369.99 17107.31  Research & Development - 851 - 724.85  Depreciation / Amortization 1407 1196 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - 1665.03 26.98 30.5  Other Operating Expenses, Total -2176 -2043 0.9 12","Selling/General/Admin. Expenses, Total 14538 14554 17369.99 17107.31  Research & Development - 851 - 724.85  Depreciation / Amortization 1407 1196 - -  Interest Expense (Income) - Net Operating - -4 - -  Unusual Expense (Income) - 1665.03 26.98 30.5  Other Operating Expenses, Total -2176 -2043 0.9 12"
"Selling/General/Admin. Expenses, Total",14538,14554,17369.99,17107.31
Research & Development,-,851,-,724.85
Depreciation / Amortization,1407,1196,-,-
Interest Expense (Income) - Net Operating,-,-4,-,-
Unusual Expense (Income),-,1665.03,26.98,30.5
"Other Operating Expenses, Total",-2176,-2043,0.9,12
Operating Income,2417,3251,3918.12,3343.99
"Interest Income (Expense), Net Non-Operating",-,54.23,46.78,215.79
Gain (Loss) on Sale of Assets,10,-115,-3.89,-24.54
"Other, Net",-299,1667,-275.23,-245.79
Net Income Before Taxes,2706,1699,3685.78,3289.46
Provision for Income Taxes,-,490,1078.17,985.15
Net Income After Taxes,-,1209,2607.62,2304.3
Minority Interest,570,573,-81.64,-43.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,1109,2525.98,2261.24
Total Extraordinary Items,-,-,-,-
Net Income,1828,1109,2525.98,2261.24
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-,1109,2525.98,2261.24
Dilution Adjustment,-,-0.2,-,-
Diluted Net Income,1828,1109.2,2525.98,2261.24
Diluted Weighted Average Shares,-,22.22,22.2,22.18
Diluted EPS Excluding Extraordinary Items,-,49.9,113.79,101.97
DPS - Common Stock Primary Issue,-,38,37,36
Diluted Normalized EPS,74.11,93.37,119.15,108.09
