Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Current Assets,9739,8215,7805.68,6000.29
"Cash and Short Term Investments 3383 2906.32 2781.4 2366.73  Cash - - - -  Cash & Equivalents 3383 2686 2586.13 2212.21  Short Term Investments - 219.59 195.26 154.52  Total Receivables, Net 3016 2488 1803.64 1059.05  Accounts Receivables - Trade, Net 3016 2488 1803.64 1059.05  Total Inventory 2669 2440 2312.84 1868.61  Prepaid Expenses - 267.94 474.74 297.59  Other Current Assets, Total 671 601 433.06 408.3","Cash and Short Term Investments 3383 2906.32 2781.4 2366.73  Cash - - - -  Cash & Equivalents 3383 2686 2586.13 2212.21  Short Term Investments - 219.59 195.26 154.52  Total Receivables, Net 3016 2488 1803.64 1059.05  Accounts Receivables - Trade, Net 3016 2488 1803.64 1059.05  Total Inventory 2669 2440 2312.84 1868.61  Prepaid Expenses - 267.94 474.74 297.59  Other Current Assets, Total 671 601 433.06 408.3","Cash and Short Term Investments 3383 2906.32 2781.4 2366.73  Cash - - - -  Cash & Equivalents 3383 2686 2586.13 2212.21  Short Term Investments - 219.59 195.26 154.52  Total Receivables, Net 3016 2488 1803.64 1059.05  Accounts Receivables - Trade, Net 3016 2488 1803.64 1059.05  Total Inventory 2669 2440 2312.84 1868.61  Prepaid Expenses - 267.94 474.74 297.59  Other Current Assets, Total 671 601 433.06 408.3","Cash and Short Term Investments 3383 2906.32 2781.4 2366.73  Cash - - - -  Cash & Equivalents 3383 2686 2586.13 2212.21  Short Term Investments - 219.59 195.26 154.52  Total Receivables, Net 3016 2488 1803.64 1059.05  Accounts Receivables - Trade, Net 3016 2488 1803.64 1059.05  Total Inventory 2669 2440 2312.84 1868.61  Prepaid Expenses - 267.94 474.74 297.59  Other Current Assets, Total 671 601 433.06 408.3","Cash and Short Term Investments 3383 2906.32 2781.4 2366.73  Cash - - - -  Cash & Equivalents 3383 2686 2586.13 2212.21  Short Term Investments - 219.59 195.26 154.52  Total Receivables, Net 3016 2488 1803.64 1059.05  Accounts Receivables - Trade, Net 3016 2488 1803.64 1059.05  Total Inventory 2669 2440 2312.84 1868.61  Prepaid Expenses - 267.94 474.74 297.59  Other Current Assets, Total 671 601 433.06 408.3"
Cash and Short Term Investments,3383,2906.32,2781.4,2366.73
Cash,-,-,-,-
Cash & Equivalents,3383,2686,2586.13,2212.21
Short Term Investments,-,219.59,195.26,154.52
"Total Receivables, Net",3016,2488,1803.64,1059.05
"Accounts Receivables - Trade, Net",3016,2488,1803.64,1059.05
Total Inventory,2669,2440,2312.84,1868.61
Prepaid Expenses,-,267.94,474.74,297.59
