Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,1613,1640.74,1397.83,1316.04
"Cash and Short Term Investments 1300 1425.54 1077.27 796.57  Cash - - - -  Cash & Equivalents 1300 1425.54 1077.27 796.57  Short Term Investments - - - -  Total Receivables, Net 273 187.61 256.51 486.24  Accounts Receivables - Trade, Net 273 187.61 256.51 340.47  Total Inventory 2 6.68 0.79 14.96  Prepaid Expenses 34 17.56 18.58 16.35  Other Current Assets, Total 4 3.34 44.7 1.92","Cash and Short Term Investments 1300 1425.54 1077.27 796.57  Cash - - - -  Cash & Equivalents 1300 1425.54 1077.27 796.57  Short Term Investments - - - -  Total Receivables, Net 273 187.61 256.51 486.24  Accounts Receivables - Trade, Net 273 187.61 256.51 340.47  Total Inventory 2 6.68 0.79 14.96  Prepaid Expenses 34 17.56 18.58 16.35  Other Current Assets, Total 4 3.34 44.7 1.92","Cash and Short Term Investments 1300 1425.54 1077.27 796.57  Cash - - - -  Cash & Equivalents 1300 1425.54 1077.27 796.57  Short Term Investments - - - -  Total Receivables, Net 273 187.61 256.51 486.24  Accounts Receivables - Trade, Net 273 187.61 256.51 340.47  Total Inventory 2 6.68 0.79 14.96  Prepaid Expenses 34 17.56 18.58 16.35  Other Current Assets, Total 4 3.34 44.7 1.92","Cash and Short Term Investments 1300 1425.54 1077.27 796.57  Cash - - - -  Cash & Equivalents 1300 1425.54 1077.27 796.57  Short Term Investments - - - -  Total Receivables, Net 273 187.61 256.51 486.24  Accounts Receivables - Trade, Net 273 187.61 256.51 340.47  Total Inventory 2 6.68 0.79 14.96  Prepaid Expenses 34 17.56 18.58 16.35  Other Current Assets, Total 4 3.34 44.7 1.92","Cash and Short Term Investments 1300 1425.54 1077.27 796.57  Cash - - - -  Cash & Equivalents 1300 1425.54 1077.27 796.57  Short Term Investments - - - -  Total Receivables, Net 273 187.61 256.51 486.24  Accounts Receivables - Trade, Net 273 187.61 256.51 340.47  Total Inventory 2 6.68 0.79 14.96  Prepaid Expenses 34 17.56 18.58 16.35  Other Current Assets, Total 4 3.34 44.7 1.92"
Cash and Short Term Investments,1300,1425.54,1077.27,796.57
Cash,-,-,-,-
Cash & Equivalents,1300,1425.54,1077.27,796.57
Short Term Investments,-,-,-,-
"Total Receivables, Net",273,187.61,256.51,486.24
"Accounts Receivables - Trade, Net",273,187.61,256.51,340.47
Total Inventory,2,6.68,0.79,14.96
Prepaid Expenses,34,17.56,18.58,16.35
"Other Current Assets, Total",4,3.34,44.7,1.92
Total Assets,2005,1990.61,1718.93,1568.04
"Property/Plant/Equipment, Total - Net 32 28.24 37.48 18.89  Property/Plant/Equipment, Total - Gross - 68.19 113.77 86.38  Accumulated Depreciation, Total - -39.96 -76.29 -67.49  Goodwill, Net - - - -  Intangibles, Net 227 193.86 168.04 121.63  Long Term Investments 83 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 127.78 115.58 111.48  Other Assets, Total -218 - - -","Property/Plant/Equipment, Total - Net 32 28.24 37.48 18.89  Property/Plant/Equipment, Total - Gross - 68.19 113.77 86.38  Accumulated Depreciation, Total - -39.96 -76.29 -67.49  Goodwill, Net - - - -  Intangibles, Net 227 193.86 168.04 121.63  Long Term Investments 83 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 127.78 115.58 111.48  Other Assets, Total -218 - - -","Property/Plant/Equipment, Total - Net 32 28.24 37.48 18.89  Property/Plant/Equipment, Total - Gross - 68.19 113.77 86.38  Accumulated Depreciation, Total - -39.96 -76.29 -67.49  Goodwill, Net - - - -  Intangibles, Net 227 193.86 168.04 121.63  Long Term Investments 83 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 127.78 115.58 111.48  Other Assets, Total -218 - - -","Property/Plant/Equipment, Total - Net 32 28.24 37.48 18.89  Property/Plant/Equipment, Total - Gross - 68.19 113.77 86.38  Accumulated Depreciation, Total - -39.96 -76.29 -67.49  Goodwill, Net - - - -  Intangibles, Net 227 193.86 168.04 121.63  Long Term Investments 83 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 127.78 115.58 111.48  Other Assets, Total -218 - - -","Property/Plant/Equipment, Total - Net 32 28.24 37.48 18.89  Property/Plant/Equipment, Total - Gross - 68.19 113.77 86.38  Accumulated Depreciation, Total - -39.96 -76.29 -67.49  Goodwill, Net - - - -  Intangibles, Net 227 193.86 168.04 121.63  Long Term Investments 83 - - -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 127.78 115.58 111.48  Other Assets, Total -218 - - -"
"Property/Plant/Equipment, Total - Net",32,28.24,37.48,18.89
"Property/Plant/Equipment, Total - Gross",-,68.19,113.77,86.38
"Accumulated Depreciation, Total",-,-39.96,-76.29,-67.49
"Goodwill, Net",-,-,-,-
"Intangibles, Net",227,193.86,168.04,121.63
Long Term Investments,83,-,-,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,127.78,115.58,111.48
"Other Assets, Total",-218,-,-,-
Total Current Liabilities,458,517.37,323.1,255.99
"Accounts Payable 14 9.71 7.92 7.85  Payable/Accrued - - - -  Accrued Expenses - 42.44 21.34 29.98  Notes Payable/Short Term Debt - 100 100 -  Current Port. of LT Debt/Capital Leases 28 34.2 34.2 5.84  Other Current liabilities, Total 416 331.02 159.65 212.32","Accounts Payable 14 9.71 7.92 7.85  Payable/Accrued - - - -  Accrued Expenses - 42.44 21.34 29.98  Notes Payable/Short Term Debt - 100 100 -  Current Port. of LT Debt/Capital Leases 28 34.2 34.2 5.84  Other Current liabilities, Total 416 331.02 159.65 212.32","Accounts Payable 14 9.71 7.92 7.85  Payable/Accrued - - - -  Accrued Expenses - 42.44 21.34 29.98  Notes Payable/Short Term Debt - 100 100 -  Current Port. of LT Debt/Capital Leases 28 34.2 34.2 5.84  Other Current liabilities, Total 416 331.02 159.65 212.32","Accounts Payable 14 9.71 7.92 7.85  Payable/Accrued - - - -  Accrued Expenses - 42.44 21.34 29.98  Notes Payable/Short Term Debt - 100 100 -  Current Port. of LT Debt/Capital Leases 28 34.2 34.2 5.84  Other Current liabilities, Total 416 331.02 159.65 212.32","Accounts Payable 14 9.71 7.92 7.85  Payable/Accrued - - - -  Accrued Expenses - 42.44 21.34 29.98  Notes Payable/Short Term Debt - 100 100 -  Current Port. of LT Debt/Capital Leases 28 34.2 34.2 5.84  Other Current liabilities, Total 416 331.02 159.65 212.32"
Accounts Payable,14,9.71,7.92,7.85
Payable/Accrued,-,-,-,-
Accrued Expenses,-,42.44,21.34,29.98
Notes Payable/Short Term Debt,-,100,100,-
Current Port. of LT Debt/Capital Leases,28,34.2,34.2,5.84
"Other Current liabilities, Total",416,331.02,159.65,212.32
Total Liabilities,463,549.96,389.63,259.3
"Total Long Term Debt - 28.75 62.95 -  Long Term Debt - 28.75 62.95 -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5 3.84 3.57 3.31","Total Long Term Debt - 28.75 62.95 -  Long Term Debt - 28.75 62.95 -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5 3.84 3.57 3.31","Total Long Term Debt - 28.75 62.95 -  Long Term Debt - 28.75 62.95 -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5 3.84 3.57 3.31","Total Long Term Debt - 28.75 62.95 -  Long Term Debt - 28.75 62.95 -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5 3.84 3.57 3.31","Total Long Term Debt - 28.75 62.95 -  Long Term Debt - 28.75 62.95 -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 5 3.84 3.57 3.31"
Total Long Term Debt,-,28.75,62.95,-
Long Term Debt,-,28.75,62.95,-
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",5,3.84,3.57,3.31
Total Equity,1542,1440.66,1329.31,1308.73
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 425 420.76 413.81 405.1  Additional Paid-In Capital 386 381.19 374.24 365.53  Retained Earnings (Accumulated Deficit) 788 638.93 541.42 538.21  Treasury Stock - Common -58 -0.23 -0.16 -0.1  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 425 420.76 413.81 405.1  Additional Paid-In Capital 386 381.19 374.24 365.53  Retained Earnings (Accumulated Deficit) 788 638.93 541.42 538.21  Treasury Stock - Common -58 -0.23 -0.16 -0.1  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 425 420.76 413.81 405.1  Additional Paid-In Capital 386 381.19 374.24 365.53  Retained Earnings (Accumulated Deficit) 788 638.93 541.42 538.21  Treasury Stock - Common -58 -0.23 -0.16 -0.1  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 425 420.76 413.81 405.1  Additional Paid-In Capital 386 381.19 374.24 365.53  Retained Earnings (Accumulated Deficit) 788 638.93 541.42 538.21  Treasury Stock - Common -58 -0.23 -0.16 -0.1  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 425 420.76 413.81 405.1  Additional Paid-In Capital 386 381.19 374.24 365.53  Retained Earnings (Accumulated Deficit) 788 638.93 541.42 538.21  Treasury Stock - Common -58 -0.23 -0.16 -0.1  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",425,420.76,413.81,405.1
Additional Paid-In Capital,386,381.19,374.24,365.53
Retained Earnings (Accumulated Deficit),788,638.93,541.42,538.21
Treasury Stock - Common,-58,-0.23,-0.16,-0.1
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,2005,1990.61,1718.93,1568.04
Total Common Shares Outstanding,6.17,6.17,6.11,6.03
Total Preferred Shares Outstanding,-,-,-,-
