Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,22487,22186,20079.76,18144.31
"Cash and Short Term Investments 11787 12803 11499.22 9972.48  Cash - - - -  Cash & Equivalents 11027 11846 11039.93 9407.85  Short Term Investments 760 957 459.29 564.63  Total Receivables, Net 9168 8371 7870.91 7388.56  Accounts Receivables - Trade, Net 9168 8371 7870.91 7388.56  Total Inventory 256 276 195.72 286.96  Prepaid Expenses 410 404 343.75 374.52  Other Current Assets, Total 866 332 170.16 121.79","Cash and Short Term Investments 11787 12803 11499.22 9972.48  Cash - - - -  Cash & Equivalents 11027 11846 11039.93 9407.85  Short Term Investments 760 957 459.29 564.63  Total Receivables, Net 9168 8371 7870.91 7388.56  Accounts Receivables - Trade, Net 9168 8371 7870.91 7388.56  Total Inventory 256 276 195.72 286.96  Prepaid Expenses 410 404 343.75 374.52  Other Current Assets, Total 866 332 170.16 121.79","Cash and Short Term Investments 11787 12803 11499.22 9972.48  Cash - - - -  Cash & Equivalents 11027 11846 11039.93 9407.85  Short Term Investments 760 957 459.29 564.63  Total Receivables, Net 9168 8371 7870.91 7388.56  Accounts Receivables - Trade, Net 9168 8371 7870.91 7388.56  Total Inventory 256 276 195.72 286.96  Prepaid Expenses 410 404 343.75 374.52  Other Current Assets, Total 866 332 170.16 121.79","Cash and Short Term Investments 11787 12803 11499.22 9972.48  Cash - - - -  Cash & Equivalents 11027 11846 11039.93 9407.85  Short Term Investments 760 957 459.29 564.63  Total Receivables, Net 9168 8371 7870.91 7388.56  Accounts Receivables - Trade, Net 9168 8371 7870.91 7388.56  Total Inventory 256 276 195.72 286.96  Prepaid Expenses 410 404 343.75 374.52  Other Current Assets, Total 866 332 170.16 121.79","Cash and Short Term Investments 11787 12803 11499.22 9972.48  Cash - - - -  Cash & Equivalents 11027 11846 11039.93 9407.85  Short Term Investments 760 957 459.29 564.63  Total Receivables, Net 9168 8371 7870.91 7388.56  Accounts Receivables - Trade, Net 9168 8371 7870.91 7388.56  Total Inventory 256 276 195.72 286.96  Prepaid Expenses 410 404 343.75 374.52  Other Current Assets, Total 866 332 170.16 121.79"
Cash and Short Term Investments,11787,12803,11499.22,9972.48
Cash,-,-,-,-
Cash & Equivalents,11027,11846,11039.93,9407.85
Short Term Investments,760,957,459.29,564.63
"Total Receivables, Net",9168,8371,7870.91,7388.56
"Accounts Receivables - Trade, Net",9168,8371,7870.91,7388.56
Total Inventory,256,276,195.72,286.96
Prepaid Expenses,410,404,343.75,374.52
"Other Current Assets, Total",866,332,170.16,121.79
Total Assets,33635,33136,30342.48,26770.38
