Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,8807,8175.92,7853.27,3292.03
"Cash and Short Term Investments 4217 3545.29 3230.34 1964.53  Cash - - - -  Cash & Equivalents 4217 3545.29 3230.34 1664.53  Short Term Investments - - - 300  Total Receivables, Net 4479 4494.24 4455.89 1277.8  Accounts Receivables - Trade, Net 4367 4395.27 4455.89 1277.8  Total Inventory 58 55.53 77.79 4.31  Prepaid Expenses 48 69.48 46.94 44.99  Other Current Assets, Total 5 11.38 42.32 0.41","Cash and Short Term Investments 4217 3545.29 3230.34 1964.53  Cash - - - -  Cash & Equivalents 4217 3545.29 3230.34 1664.53  Short Term Investments - - - 300  Total Receivables, Net 4479 4494.24 4455.89 1277.8  Accounts Receivables - Trade, Net 4367 4395.27 4455.89 1277.8  Total Inventory 58 55.53 77.79 4.31  Prepaid Expenses 48 69.48 46.94 44.99  Other Current Assets, Total 5 11.38 42.32 0.41","Cash and Short Term Investments 4217 3545.29 3230.34 1964.53  Cash - - - -  Cash & Equivalents 4217 3545.29 3230.34 1664.53  Short Term Investments - - - 300  Total Receivables, Net 4479 4494.24 4455.89 1277.8  Accounts Receivables - Trade, Net 4367 4395.27 4455.89 1277.8  Total Inventory 58 55.53 77.79 4.31  Prepaid Expenses 48 69.48 46.94 44.99  Other Current Assets, Total 5 11.38 42.32 0.41","Cash and Short Term Investments 4217 3545.29 3230.34 1964.53  Cash - - - -  Cash & Equivalents 4217 3545.29 3230.34 1664.53  Short Term Investments - - - 300  Total Receivables, Net 4479 4494.24 4455.89 1277.8  Accounts Receivables - Trade, Net 4367 4395.27 4455.89 1277.8  Total Inventory 58 55.53 77.79 4.31  Prepaid Expenses 48 69.48 46.94 44.99  Other Current Assets, Total 5 11.38 42.32 0.41","Cash and Short Term Investments 4217 3545.29 3230.34 1964.53  Cash - - - -  Cash & Equivalents 4217 3545.29 3230.34 1664.53  Short Term Investments - - - 300  Total Receivables, Net 4479 4494.24 4455.89 1277.8  Accounts Receivables - Trade, Net 4367 4395.27 4455.89 1277.8  Total Inventory 58 55.53 77.79 4.31  Prepaid Expenses 48 69.48 46.94 44.99  Other Current Assets, Total 5 11.38 42.32 0.41"
Cash and Short Term Investments,4217,3545.29,3230.34,1964.53
Cash,-,-,-,-
Cash & Equivalents,4217,3545.29,3230.34,1664.53
Short Term Investments,-,-,-,300
"Total Receivables, Net",4479,4494.24,4455.89,1277.8
"Accounts Receivables - Trade, Net",4367,4395.27,4455.89,1277.8
Total Inventory,58,55.53,77.79,4.31
Prepaid Expenses,48,69.48,46.94,44.99
"Other Current Assets, Total",5,11.38,42.32,0.41
Total Assets,19039,19458.41,20036.12,7753.07
