Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,5011,3059,2995.05,3244.69
"Cash and Short Term Investments 3213 1719 1789.37 1834.78  Cash - - - -  Cash & Equivalents 3207 1670 1777.97 1830.52  Short Term Investments 6 49 11.39 4.27  Total Receivables, Net 1366 1189 1034.92 1294.12  Accounts Receivables - Trade, Net 1366 1189 1034.92 1294.12  Total Inventory 259 4 63.82 23.68  Prepaid Expenses 106 75 55.31 39.73  Other Current Assets, Total 67 72 51.63 52.38","Cash and Short Term Investments 3213 1719 1789.37 1834.78  Cash - - - -  Cash & Equivalents 3207 1670 1777.97 1830.52  Short Term Investments 6 49 11.39 4.27  Total Receivables, Net 1366 1189 1034.92 1294.12  Accounts Receivables - Trade, Net 1366 1189 1034.92 1294.12  Total Inventory 259 4 63.82 23.68  Prepaid Expenses 106 75 55.31 39.73  Other Current Assets, Total 67 72 51.63 52.38","Cash and Short Term Investments 3213 1719 1789.37 1834.78  Cash - - - -  Cash & Equivalents 3207 1670 1777.97 1830.52  Short Term Investments 6 49 11.39 4.27  Total Receivables, Net 1366 1189 1034.92 1294.12  Accounts Receivables - Trade, Net 1366 1189 1034.92 1294.12  Total Inventory 259 4 63.82 23.68  Prepaid Expenses 106 75 55.31 39.73  Other Current Assets, Total 67 72 51.63 52.38","Cash and Short Term Investments 3213 1719 1789.37 1834.78  Cash - - - -  Cash & Equivalents 3207 1670 1777.97 1830.52  Short Term Investments 6 49 11.39 4.27  Total Receivables, Net 1366 1189 1034.92 1294.12  Accounts Receivables - Trade, Net 1366 1189 1034.92 1294.12  Total Inventory 259 4 63.82 23.68  Prepaid Expenses 106 75 55.31 39.73  Other Current Assets, Total 67 72 51.63 52.38","Cash and Short Term Investments 3213 1719 1789.37 1834.78  Cash - - - -  Cash & Equivalents 3207 1670 1777.97 1830.52  Short Term Investments 6 49 11.39 4.27  Total Receivables, Net 1366 1189 1034.92 1294.12  Accounts Receivables - Trade, Net 1366 1189 1034.92 1294.12  Total Inventory 259 4 63.82 23.68  Prepaid Expenses 106 75 55.31 39.73  Other Current Assets, Total 67 72 51.63 52.38"
Cash and Short Term Investments,3213,1719,1789.37,1834.78
Cash,-,-,-,-
Cash & Equivalents,3207,1670,1777.97,1830.52
Short Term Investments,6,49,11.39,4.27
"Total Receivables, Net",1366,1189,1034.92,1294.12
"Accounts Receivables - Trade, Net",1366,1189,1034.92,1294.12
Total Inventory,259,4,63.82,23.68
Prepaid Expenses,106,75,55.31,39.73
"Other Current Assets, Total",67,72,51.63,52.38
Total Assets,7118,5030,4747.86,4489.75
"Property/Plant/Equipment, Total - Net 75 46 57.59 75.1  Property/Plant/Equipment, Total - Gross - 187.97 174.29 164.82  Accumulated Depreciation, Total - -141.02 -116.71 -89.72  Goodwill, Net 218 - 70.5 137.46  Intangibles, Net 56 91 83.75 83.79  Long Term Investments 1669 1741 1274.75 674.59  Note Receivable - Long Term - 7.37 7.37 7.37  Other Long Term Assets, Total 1 2 258.85 266.75  Other Assets, Total -946 -973 - -","Property/Plant/Equipment, Total - Net 75 46 57.59 75.1  Property/Plant/Equipment, Total - Gross - 187.97 174.29 164.82  Accumulated Depreciation, Total - -141.02 -116.71 -89.72  Goodwill, Net 218 - 70.5 137.46  Intangibles, Net 56 91 83.75 83.79  Long Term Investments 1669 1741 1274.75 674.59  Note Receivable - Long Term - 7.37 7.37 7.37  Other Long Term Assets, Total 1 2 258.85 266.75  Other Assets, Total -946 -973 - -","Property/Plant/Equipment, Total - Net 75 46 57.59 75.1  Property/Plant/Equipment, Total - Gross - 187.97 174.29 164.82  Accumulated Depreciation, Total - -141.02 -116.71 -89.72  Goodwill, Net 218 - 70.5 137.46  Intangibles, Net 56 91 83.75 83.79  Long Term Investments 1669 1741 1274.75 674.59  Note Receivable - Long Term - 7.37 7.37 7.37  Other Long Term Assets, Total 1 2 258.85 266.75  Other Assets, Total -946 -973 - -","Property/Plant/Equipment, Total - Net 75 46 57.59 75.1  Property/Plant/Equipment, Total - Gross - 187.97 174.29 164.82  Accumulated Depreciation, Total - -141.02 -116.71 -89.72  Goodwill, Net 218 - 70.5 137.46  Intangibles, Net 56 91 83.75 83.79  Long Term Investments 1669 1741 1274.75 674.59  Note Receivable - Long Term - 7.37 7.37 7.37  Other Long Term Assets, Total 1 2 258.85 266.75  Other Assets, Total -946 -973 - -","Property/Plant/Equipment, Total - Net 75 46 57.59 75.1  Property/Plant/Equipment, Total - Gross - 187.97 174.29 164.82  Accumulated Depreciation, Total - -141.02 -116.71 -89.72  Goodwill, Net 218 - 70.5 137.46  Intangibles, Net 56 91 83.75 83.79  Long Term Investments 1669 1741 1274.75 674.59  Note Receivable - Long Term - 7.37 7.37 7.37  Other Long Term Assets, Total 1 2 258.85 266.75  Other Assets, Total -946 -973 - -"
"Property/Plant/Equipment, Total - Net",75,46,57.59,75.1
"Property/Plant/Equipment, Total - Gross",-,187.97,174.29,164.82
"Accumulated Depreciation, Total",-,-141.02,-116.71,-89.72
"Goodwill, Net",218,-,70.5,137.46
"Intangibles, Net",56,91,83.75,83.79
Long Term Investments,1669,1741,1274.75,674.59
Note Receivable - Long Term,-,7.37,7.37,7.37
"Other Long Term Assets, Total",1,2,258.85,266.75
"Other Assets, Total",-946,-973,-,-
Total Current Liabilities,2217,1139,1236.46,1260.1
"Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 236 231 295.39 277.4  Notes Payable/Short Term Debt 650 100 200 219.99  Current Port. of LT Debt/Capital Leases 38 28 48.56 93.06  Other Current liabilities, Total 1293 780 692.51 669.65","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 236 231 295.39 277.4  Notes Payable/Short Term Debt 650 100 200 219.99  Current Port. of LT Debt/Capital Leases 38 28 48.56 93.06  Other Current liabilities, Total 1293 780 692.51 669.65","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 236 231 295.39 277.4  Notes Payable/Short Term Debt 650 100 200 219.99  Current Port. of LT Debt/Capital Leases 38 28 48.56 93.06  Other Current liabilities, Total 1293 780 692.51 669.65","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 236 231 295.39 277.4  Notes Payable/Short Term Debt 650 100 200 219.99  Current Port. of LT Debt/Capital Leases 38 28 48.56 93.06  Other Current liabilities, Total 1293 780 692.51 669.65","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 236 231 295.39 277.4  Notes Payable/Short Term Debt 650 100 200 219.99  Current Port. of LT Debt/Capital Leases 38 28 48.56 93.06  Other Current liabilities, Total 1293 780 692.51 669.65"
Accounts Payable,-,-,-,-
