Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Current Assets,1706,2271,2943.23,4650.99
"Cash and Short Term Investments 1087 1839.69 2190.38 2732.74  Cash - - - -  Cash & Equivalents 957 1742.39 2190.38 2116.95  Short Term Investments 130 97.3 - 615.79  Total Receivables, Net 543 369.08 694.15 813.71  Accounts Receivables - Trade, Net 543 362.48 362.42 721.83  Total Inventory 3 3.53 1.65 901.39  Prepaid Expenses 68 37.27 52.63 187.76  Other Current Assets, Total 5 23 4.42 15.39","Cash and Short Term Investments 1087 1839.69 2190.38 2732.74  Cash - - - -  Cash & Equivalents 957 1742.39 2190.38 2116.95  Short Term Investments 130 97.3 - 615.79  Total Receivables, Net 543 369.08 694.15 813.71  Accounts Receivables - Trade, Net 543 362.48 362.42 721.83  Total Inventory 3 3.53 1.65 901.39  Prepaid Expenses 68 37.27 52.63 187.76  Other Current Assets, Total 5 23 4.42 15.39","Cash and Short Term Investments 1087 1839.69 2190.38 2732.74  Cash - - - -  Cash & Equivalents 957 1742.39 2190.38 2116.95  Short Term Investments 130 97.3 - 615.79  Total Receivables, Net 543 369.08 694.15 813.71  Accounts Receivables - Trade, Net 543 362.48 362.42 721.83  Total Inventory 3 3.53 1.65 901.39  Prepaid Expenses 68 37.27 52.63 187.76  Other Current Assets, Total 5 23 4.42 15.39","Cash and Short Term Investments 1087 1839.69 2190.38 2732.74  Cash - - - -  Cash & Equivalents 957 1742.39 2190.38 2116.95  Short Term Investments 130 97.3 - 615.79  Total Receivables, Net 543 369.08 694.15 813.71  Accounts Receivables - Trade, Net 543 362.48 362.42 721.83  Total Inventory 3 3.53 1.65 901.39  Prepaid Expenses 68 37.27 52.63 187.76  Other Current Assets, Total 5 23 4.42 15.39","Cash and Short Term Investments 1087 1839.69 2190.38 2732.74  Cash - - - -  Cash & Equivalents 957 1742.39 2190.38 2116.95  Short Term Investments 130 97.3 - 615.79  Total Receivables, Net 543 369.08 694.15 813.71  Accounts Receivables - Trade, Net 543 362.48 362.42 721.83  Total Inventory 3 3.53 1.65 901.39  Prepaid Expenses 68 37.27 52.63 187.76  Other Current Assets, Total 5 23 4.42 15.39"
Cash and Short Term Investments,1087,1839.69,2190.38,2732.74
Cash,-,-,-,-
Cash & Equivalents,957,1742.39,2190.38,2116.95
Short Term Investments,130,97.3,-,615.79
"Total Receivables, Net",543,369.08,694.15,813.71
"Accounts Receivables - Trade, Net",543,362.48,362.42,721.83
Total Inventory,3,3.53,1.65,901.39
Prepaid Expenses,68,37.27,52.63,187.76
"Other Current Assets, Total",5,23,4.42,15.39
Total Assets,2328,3080.43,5776.14,8910.83
