Period Ending:,202231/05,202130/11,202030/11,201930/11
Total Current Assets,2265,2589.94,2392.68,2362.54
"Cash and Short Term Investments 2078 2475.52 2245.99 2228.61  Cash - - - -  Cash & Equivalents 2078 2475.52 2245.99 2228.61  Short Term Investments - - - -  Total Receivables, Net - - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - 107.62 140.14 126.98  Other Current Assets, Total 187 6.8 6.55 6.94","Cash and Short Term Investments 2078 2475.52 2245.99 2228.61  Cash - - - -  Cash & Equivalents 2078 2475.52 2245.99 2228.61  Short Term Investments - - - -  Total Receivables, Net - - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - 107.62 140.14 126.98  Other Current Assets, Total 187 6.8 6.55 6.94","Cash and Short Term Investments 2078 2475.52 2245.99 2228.61  Cash - - - -  Cash & Equivalents 2078 2475.52 2245.99 2228.61  Short Term Investments - - - -  Total Receivables, Net - - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - 107.62 140.14 126.98  Other Current Assets, Total 187 6.8 6.55 6.94","Cash and Short Term Investments 2078 2475.52 2245.99 2228.61  Cash - - - -  Cash & Equivalents 2078 2475.52 2245.99 2228.61  Short Term Investments - - - -  Total Receivables, Net - - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - 107.62 140.14 126.98  Other Current Assets, Total 187 6.8 6.55 6.94","Cash and Short Term Investments 2078 2475.52 2245.99 2228.61  Cash - - - -  Cash & Equivalents 2078 2475.52 2245.99 2228.61  Short Term Investments - - - -  Total Receivables, Net - - - -  Accounts Receivables - Trade, Net - - - -  Total Inventory - - - -  Prepaid Expenses - 107.62 140.14 126.98  Other Current Assets, Total 187 6.8 6.55 6.94"
Cash and Short Term Investments,2078,2475.52,2245.99,2228.61
Cash,-,-,-,-
Cash & Equivalents,2078,2475.52,2245.99,2228.61
Short Term Investments,-,-,-,-
"Total Receivables, Net",-,-,-,-
"Accounts Receivables - Trade, Net",-,-,-,-
Total Inventory,-,-,-,-
Prepaid Expenses,-,107.62,140.14,126.98
"Other Current Assets, Total",187,6.8,6.55,6.94
Total Assets,34760,36926.1,37428.39,38640.73
