Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,6074,4861.53,5649.48,5051.22
"Cash and Short Term Investments 2659 2166.16 2853.92 2693.43  Cash - - - -  Cash & Equivalents 2659 2166.16 2853.92 2693.43  Short Term Investments - - - -  Total Receivables, Net 2965 2599.84 2452.64 2218.35  Accounts Receivables - Trade, Net 2965 2590.6 2443.95 2211.79  Total Inventory 2 27.99 69.15 29.27  Prepaid Expenses - 64 69.54 104.64  Other Current Assets, Total 448 3.54 204.23 5.54","Cash and Short Term Investments 2659 2166.16 2853.92 2693.43  Cash - - - -  Cash & Equivalents 2659 2166.16 2853.92 2693.43  Short Term Investments - - - -  Total Receivables, Net 2965 2599.84 2452.64 2218.35  Accounts Receivables - Trade, Net 2965 2590.6 2443.95 2211.79  Total Inventory 2 27.99 69.15 29.27  Prepaid Expenses - 64 69.54 104.64  Other Current Assets, Total 448 3.54 204.23 5.54","Cash and Short Term Investments 2659 2166.16 2853.92 2693.43  Cash - - - -  Cash & Equivalents 2659 2166.16 2853.92 2693.43  Short Term Investments - - - -  Total Receivables, Net 2965 2599.84 2452.64 2218.35  Accounts Receivables - Trade, Net 2965 2590.6 2443.95 2211.79  Total Inventory 2 27.99 69.15 29.27  Prepaid Expenses - 64 69.54 104.64  Other Current Assets, Total 448 3.54 204.23 5.54","Cash and Short Term Investments 2659 2166.16 2853.92 2693.43  Cash - - - -  Cash & Equivalents 2659 2166.16 2853.92 2693.43  Short Term Investments - - - -  Total Receivables, Net 2965 2599.84 2452.64 2218.35  Accounts Receivables - Trade, Net 2965 2590.6 2443.95 2211.79  Total Inventory 2 27.99 69.15 29.27  Prepaid Expenses - 64 69.54 104.64  Other Current Assets, Total 448 3.54 204.23 5.54","Cash and Short Term Investments 2659 2166.16 2853.92 2693.43  Cash - - - -  Cash & Equivalents 2659 2166.16 2853.92 2693.43  Short Term Investments - - - -  Total Receivables, Net 2965 2599.84 2452.64 2218.35  Accounts Receivables - Trade, Net 2965 2590.6 2443.95 2211.79  Total Inventory 2 27.99 69.15 29.27  Prepaid Expenses - 64 69.54 104.64  Other Current Assets, Total 448 3.54 204.23 5.54"
Cash and Short Term Investments,2659,2166.16,2853.92,2693.43
Cash,-,-,-,-
Cash & Equivalents,2659,2166.16,2853.92,2693.43
Short Term Investments,-,-,-,-
"Total Receivables, Net",2965,2599.84,2452.64,2218.35
"Accounts Receivables - Trade, Net",2965,2590.6,2443.95,2211.79
Total Inventory,2,27.99,69.15,29.27
Prepaid Expenses,-,64,69.54,104.64
"Other Current Assets, Total",448,3.54,204.23,5.54
Total Assets,9042,7700.18,7233.72,6323.06
"Property/Plant/Equipment, Total - Net 207 45.18 51.92 63.03  Property/Plant/Equipment, Total - Gross - - 188.84 187.11  Accumulated Depreciation, Total - - -137.29 -124.45  Goodwill, Net 305 - - -  Intangibles, Net 519 13.84 17.7 23.79  Long Term Investments 1832 2275.88 1164.13 772.16  Note Receivable - Long Term - 2.4 4.8 7.2  Other Long Term Assets, Total 1 501.35 345.69 405.66  Other Assets, Total -2411 - - -","Property/Plant/Equipment, Total - Net 207 45.18 51.92 63.03  Property/Plant/Equipment, Total - Gross - - 188.84 187.11  Accumulated Depreciation, Total - - -137.29 -124.45  Goodwill, Net 305 - - -  Intangibles, Net 519 13.84 17.7 23.79  Long Term Investments 1832 2275.88 1164.13 772.16  Note Receivable - Long Term - 2.4 4.8 7.2  Other Long Term Assets, Total 1 501.35 345.69 405.66  Other Assets, Total -2411 - - -","Property/Plant/Equipment, Total - Net 207 45.18 51.92 63.03  Property/Plant/Equipment, Total - Gross - - 188.84 187.11  Accumulated Depreciation, Total - - -137.29 -124.45  Goodwill, Net 305 - - -  Intangibles, Net 519 13.84 17.7 23.79  Long Term Investments 1832 2275.88 1164.13 772.16  Note Receivable - Long Term - 2.4 4.8 7.2  Other Long Term Assets, Total 1 501.35 345.69 405.66  Other Assets, Total -2411 - - -","Property/Plant/Equipment, Total - Net 207 45.18 51.92 63.03  Property/Plant/Equipment, Total - Gross - - 188.84 187.11  Accumulated Depreciation, Total - - -137.29 -124.45  Goodwill, Net 305 - - -  Intangibles, Net 519 13.84 17.7 23.79  Long Term Investments 1832 2275.88 1164.13 772.16  Note Receivable - Long Term - 2.4 4.8 7.2  Other Long Term Assets, Total 1 501.35 345.69 405.66  Other Assets, Total -2411 - - -","Property/Plant/Equipment, Total - Net 207 45.18 51.92 63.03  Property/Plant/Equipment, Total - Gross - - 188.84 187.11  Accumulated Depreciation, Total - - -137.29 -124.45  Goodwill, Net 305 - - -  Intangibles, Net 519 13.84 17.7 23.79  Long Term Investments 1832 2275.88 1164.13 772.16  Note Receivable - Long Term - 2.4 4.8 7.2  Other Long Term Assets, Total 1 501.35 345.69 405.66  Other Assets, Total -2411 - - -"
"Property/Plant/Equipment, Total - Net",207,45.18,51.92,63.03
"Property/Plant/Equipment, Total - Gross",-,-,188.84,187.11
"Accumulated Depreciation, Total",-,-,-137.29,-124.45
"Goodwill, Net",305,-,-,-
"Intangibles, Net",519,13.84,17.7,23.79
Long Term Investments,1832,2275.88,1164.13,772.16
Note Receivable - Long Term,-,2.4,4.8,7.2
"Other Long Term Assets, Total",1,501.35,345.69,405.66
"Other Assets, Total",-2411,-,-,-
Total Current Liabilities,2315,1769.42,1778.89,1485.28
"Accounts Payable 462 373.62 366.37 309.31  Payable/Accrued - - - -  Accrued Expenses 728 1002.64 1013.81 940.54  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 3 3.63 3.48 3.33  Other Current liabilities, Total 1122 389.52 395.24 232.11","Accounts Payable 462 373.62 366.37 309.31  Payable/Accrued - - - -  Accrued Expenses 728 1002.64 1013.81 940.54  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 3 3.63 3.48 3.33  Other Current liabilities, Total 1122 389.52 395.24 232.11","Accounts Payable 462 373.62 366.37 309.31  Payable/Accrued - - - -  Accrued Expenses 728 1002.64 1013.81 940.54  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 3 3.63 3.48 3.33  Other Current liabilities, Total 1122 389.52 395.24 232.11","Accounts Payable 462 373.62 366.37 309.31  Payable/Accrued - - - -  Accrued Expenses 728 1002.64 1013.81 940.54  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 3 3.63 3.48 3.33  Other Current liabilities, Total 1122 389.52 395.24 232.11","Accounts Payable 462 373.62 366.37 309.31  Payable/Accrued - - - -  Accrued Expenses 728 1002.64 1013.81 940.54  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 3 3.63 3.48 3.33  Other Current liabilities, Total 1122 389.52 395.24 232.11"
Accounts Payable,462,373.62,366.37,309.31
Payable/Accrued,-,-,-,-
Accrued Expenses,728,1002.64,1013.81,940.54
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,3,3.63,3.48,3.33
"Other Current liabilities, Total",1122,389.52,395.24,232.11
Total Liabilities,2777,2033.75,2035.53,1794.53
