Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Current Assets,662.63,687.45,395.95,653.7
"Cash and Short Term Investments 434.31 478.34 120.92 294.47  Cash - - - -  Cash & Equivalents 434.31 478.34 120.92 294.47  Short Term Investments - - - -  Total Receivables, Net 89.32 89.34 54.59 119.6  Accounts Receivables - Trade, Net 89.32 89.34 54.59 119.6  Total Inventory 91.51 81.16 100.57 108.43  Prepaid Expenses 11.63 10.79 15.98 16.41  Other Current Assets, Total 35.86 27.81 103.89 114.8","Cash and Short Term Investments 434.31 478.34 120.92 294.47  Cash - - - -  Cash & Equivalents 434.31 478.34 120.92 294.47  Short Term Investments - - - -  Total Receivables, Net 89.32 89.34 54.59 119.6  Accounts Receivables - Trade, Net 89.32 89.34 54.59 119.6  Total Inventory 91.51 81.16 100.57 108.43  Prepaid Expenses 11.63 10.79 15.98 16.41  Other Current Assets, Total 35.86 27.81 103.89 114.8","Cash and Short Term Investments 434.31 478.34 120.92 294.47  Cash - - - -  Cash & Equivalents 434.31 478.34 120.92 294.47  Short Term Investments - - - -  Total Receivables, Net 89.32 89.34 54.59 119.6  Accounts Receivables - Trade, Net 89.32 89.34 54.59 119.6  Total Inventory 91.51 81.16 100.57 108.43  Prepaid Expenses 11.63 10.79 15.98 16.41  Other Current Assets, Total 35.86 27.81 103.89 114.8","Cash and Short Term Investments 434.31 478.34 120.92 294.47  Cash - - - -  Cash & Equivalents 434.31 478.34 120.92 294.47  Short Term Investments - - - -  Total Receivables, Net 89.32 89.34 54.59 119.6  Accounts Receivables - Trade, Net 89.32 89.34 54.59 119.6  Total Inventory 91.51 81.16 100.57 108.43  Prepaid Expenses 11.63 10.79 15.98 16.41  Other Current Assets, Total 35.86 27.81 103.89 114.8","Cash and Short Term Investments 434.31 478.34 120.92 294.47  Cash - - - -  Cash & Equivalents 434.31 478.34 120.92 294.47  Short Term Investments - - - -  Total Receivables, Net 89.32 89.34 54.59 119.6  Accounts Receivables - Trade, Net 89.32 89.34 54.59 119.6  Total Inventory 91.51 81.16 100.57 108.43  Prepaid Expenses 11.63 10.79 15.98 16.41  Other Current Assets, Total 35.86 27.81 103.89 114.8"
Cash and Short Term Investments,434.31,478.34,120.92,294.47
Cash,-,-,-,-
Cash & Equivalents,434.31,478.34,120.92,294.47
Short Term Investments,-,-,-,-
"Total Receivables, Net",89.32,89.34,54.59,119.6
"Accounts Receivables - Trade, Net",89.32,89.34,54.59,119.6
Total Inventory,91.51,81.16,100.57,108.43
Prepaid Expenses,11.63,10.79,15.98,16.41
"Other Current Assets, Total",35.86,27.81,103.89,114.8
Total Assets,2716.31,2873.4,2720.2,3389.6
"Property/Plant/Equipment, Total - Net 1836.69 1907.14 2030.97 2288.41  Property/Plant/Equipment, Total - Gross - 2523.07 2597.95 1410.64  Accumulated Depreciation, Total - -1863.67 -1873.27 -  Goodwill, Net - - - -  Intangibles, Net 3.15 19.35 34.48 51.1  Long Term Investments 86.91 116.25 117.25 145.33  Note Receivable - Long Term 415.89 483.4 275.04 236.59  Other Long Term Assets, Total -288.96 -340.2 -133.49 14.46  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1836.69 1907.14 2030.97 2288.41  Property/Plant/Equipment, Total - Gross - 2523.07 2597.95 1410.64  Accumulated Depreciation, Total - -1863.67 -1873.27 -  Goodwill, Net - - - -  Intangibles, Net 3.15 19.35 34.48 51.1  Long Term Investments 86.91 116.25 117.25 145.33  Note Receivable - Long Term 415.89 483.4 275.04 236.59  Other Long Term Assets, Total -288.96 -340.2 -133.49 14.46  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1836.69 1907.14 2030.97 2288.41  Property/Plant/Equipment, Total - Gross - 2523.07 2597.95 1410.64  Accumulated Depreciation, Total - -1863.67 -1873.27 -  Goodwill, Net - - - -  Intangibles, Net 3.15 19.35 34.48 51.1  Long Term Investments 86.91 116.25 117.25 145.33  Note Receivable - Long Term 415.89 483.4 275.04 236.59  Other Long Term Assets, Total -288.96 -340.2 -133.49 14.46  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1836.69 1907.14 2030.97 2288.41  Property/Plant/Equipment, Total - Gross - 2523.07 2597.95 1410.64  Accumulated Depreciation, Total - -1863.67 -1873.27 -  Goodwill, Net - - - -  Intangibles, Net 3.15 19.35 34.48 51.1  Long Term Investments 86.91 116.25 117.25 145.33  Note Receivable - Long Term 415.89 483.4 275.04 236.59  Other Long Term Assets, Total -288.96 -340.2 -133.49 14.46  Other Assets, Total - - - -","Property/Plant/Equipment, Total - Net 1836.69 1907.14 2030.97 2288.41  Property/Plant/Equipment, Total - Gross - 2523.07 2597.95 1410.64  Accumulated Depreciation, Total - -1863.67 -1873.27 -  Goodwill, Net - - - -  Intangibles, Net 3.15 19.35 34.48 51.1  Long Term Investments 86.91 116.25 117.25 145.33  Note Receivable - Long Term 415.89 483.4 275.04 236.59  Other Long Term Assets, Total -288.96 -340.2 -133.49 14.46  Other Assets, Total - - - -"
"Property/Plant/Equipment, Total - Net",1836.69,1907.14,2030.97,2288.41
"Property/Plant/Equipment, Total - Gross",-,2523.07,2597.95,1410.64
"Accumulated Depreciation, Total",-,-1863.67,-1873.27,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",3.15,19.35,34.48,51.1
Long Term Investments,86.91,116.25,117.25,145.33
Note Receivable - Long Term,415.89,483.4,275.04,236.59
"Other Long Term Assets, Total",-288.96,-340.2,-133.49,14.46
"Other Assets, Total",-,-,-,-
Total Current Liabilities,598.99,572.94,857.22,1010.95
"Accounts Payable 59.28 53.75 76.97 66  Payable/Accrued - - - -  Accrued Expenses 41.59 27.79 30.71 58.35  Notes Payable/Short Term Debt 100 100 300 300  Current Port. of LT Debt/Capital Leases 210.7 179.69 299.11 417.3  Other Current liabilities, Total 187.43 211.71 150.43 169.3","Accounts Payable 59.28 53.75 76.97 66  Payable/Accrued - - - -  Accrued Expenses 41.59 27.79 30.71 58.35  Notes Payable/Short Term Debt 100 100 300 300  Current Port. of LT Debt/Capital Leases 210.7 179.69 299.11 417.3  Other Current liabilities, Total 187.43 211.71 150.43 169.3","Accounts Payable 59.28 53.75 76.97 66  Payable/Accrued - - - -  Accrued Expenses 41.59 27.79 30.71 58.35  Notes Payable/Short Term Debt 100 100 300 300  Current Port. of LT Debt/Capital Leases 210.7 179.69 299.11 417.3  Other Current liabilities, Total 187.43 211.71 150.43 169.3","Accounts Payable 59.28 53.75 76.97 66  Payable/Accrued - - - -  Accrued Expenses 41.59 27.79 30.71 58.35  Notes Payable/Short Term Debt 100 100 300 300  Current Port. of LT Debt/Capital Leases 210.7 179.69 299.11 417.3  Other Current liabilities, Total 187.43 211.71 150.43 169.3","Accounts Payable 59.28 53.75 76.97 66  Payable/Accrued - - - -  Accrued Expenses 41.59 27.79 30.71 58.35  Notes Payable/Short Term Debt 100 100 300 300  Current Port. of LT Debt/Capital Leases 210.7 179.69 299.11 417.3  Other Current liabilities, Total 187.43 211.71 150.43 169.3"
Accounts Payable,59.28,53.75,76.97,66
Payable/Accrued,-,-,-,-
Accrued Expenses,41.59,27.79,30.71,58.35
Notes Payable/Short Term Debt,100,100,300,300
Current Port. of LT Debt/Capital Leases,210.7,179.69,299.11,417.3
"Other Current liabilities, Total",187.43,211.71,150.43,169.3
Total Liabilities,1327.05,1393.97,1598.09,1895.57
"Total Long Term Debt 469.45 570.27 475.36 624.33  Long Term Debt 469.45 570.27 475.36 624.33  Capital Lease Obligations - - - -  Deferred Income Tax - - 1.95 3.01  Minority Interest - - - -  Other Liabilities, Total 258.6 250.77 263.56 257.28","Total Long Term Debt 469.45 570.27 475.36 624.33  Long Term Debt 469.45 570.27 475.36 624.33  Capital Lease Obligations - - - -  Deferred Income Tax - - 1.95 3.01  Minority Interest - - - -  Other Liabilities, Total 258.6 250.77 263.56 257.28","Total Long Term Debt 469.45 570.27 475.36 624.33  Long Term Debt 469.45 570.27 475.36 624.33  Capital Lease Obligations - - - -  Deferred Income Tax - - 1.95 3.01  Minority Interest - - - -  Other Liabilities, Total 258.6 250.77 263.56 257.28","Total Long Term Debt 469.45 570.27 475.36 624.33  Long Term Debt 469.45 570.27 475.36 624.33  Capital Lease Obligations - - - -  Deferred Income Tax - - 1.95 3.01  Minority Interest - - - -  Other Liabilities, Total 258.6 250.77 263.56 257.28","Total Long Term Debt 469.45 570.27 475.36 624.33  Long Term Debt 469.45 570.27 475.36 624.33  Capital Lease Obligations - - - -  Deferred Income Tax - - 1.95 3.01  Minority Interest - - - -  Other Liabilities, Total 258.6 250.77 263.56 257.28"
Total Long Term Debt,469.45,570.27,475.36,624.33
Long Term Debt,469.45,570.27,475.36,624.33
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,1.95,3.01
Minority Interest,-,-,-,-
"Other Liabilities, Total",258.6,250.77,263.56,257.28
Total Equity,1389.26,1479.42,1122.11,1494.04
