Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Current Assets,8441,8553.53,8463.39,8501.5
"Cash and Short Term Investments 2809 2870.41 2631.19 2389.65  Cash - - - -  Cash & Equivalents 2809 2870.41 2631.19 2389.65  Short Term Investments - - - -  Total Receivables, Net 5348 5373.48 5530.1 5748.75  Accounts Receivables - Trade, Net 5045 5073.21 5199.53 5408.55  Total Inventory 113 144.91 163.32 159.58  Prepaid Expenses 109 113.11 104.77 168.56  Other Current Assets, Total 62 51.63 34.02 34.97","Cash and Short Term Investments 2809 2870.41 2631.19 2389.65  Cash - - - -  Cash & Equivalents 2809 2870.41 2631.19 2389.65  Short Term Investments - - - -  Total Receivables, Net 5348 5373.48 5530.1 5748.75  Accounts Receivables - Trade, Net 5045 5073.21 5199.53 5408.55  Total Inventory 113 144.91 163.32 159.58  Prepaid Expenses 109 113.11 104.77 168.56  Other Current Assets, Total 62 51.63 34.02 34.97","Cash and Short Term Investments 2809 2870.41 2631.19 2389.65  Cash - - - -  Cash & Equivalents 2809 2870.41 2631.19 2389.65  Short Term Investments - - - -  Total Receivables, Net 5348 5373.48 5530.1 5748.75  Accounts Receivables - Trade, Net 5045 5073.21 5199.53 5408.55  Total Inventory 113 144.91 163.32 159.58  Prepaid Expenses 109 113.11 104.77 168.56  Other Current Assets, Total 62 51.63 34.02 34.97","Cash and Short Term Investments 2809 2870.41 2631.19 2389.65  Cash - - - -  Cash & Equivalents 2809 2870.41 2631.19 2389.65  Short Term Investments - - - -  Total Receivables, Net 5348 5373.48 5530.1 5748.75  Accounts Receivables - Trade, Net 5045 5073.21 5199.53 5408.55  Total Inventory 113 144.91 163.32 159.58  Prepaid Expenses 109 113.11 104.77 168.56  Other Current Assets, Total 62 51.63 34.02 34.97","Cash and Short Term Investments 2809 2870.41 2631.19 2389.65  Cash - - - -  Cash & Equivalents 2809 2870.41 2631.19 2389.65  Short Term Investments - - - -  Total Receivables, Net 5348 5373.48 5530.1 5748.75  Accounts Receivables - Trade, Net 5045 5073.21 5199.53 5408.55  Total Inventory 113 144.91 163.32 159.58  Prepaid Expenses 109 113.11 104.77 168.56  Other Current Assets, Total 62 51.63 34.02 34.97"
Cash and Short Term Investments,2809,2870.41,2631.19,2389.65
Cash,-,-,-,-
Cash & Equivalents,2809,2870.41,2631.19,2389.65
Short Term Investments,-,-,-,-
"Total Receivables, Net",5348,5373.48,5530.1,5748.75
"Accounts Receivables - Trade, Net",5045,5073.21,5199.53,5408.55
Total Inventory,113,144.91,163.32,159.58
Prepaid Expenses,109,113.11,104.77,168.56
"Other Current Assets, Total",62,51.63,34.02,34.97
Total Assets,8803,8958.41,8905.84,9016.36
