Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Current Assets,24721,25185.37,-,21715.17
"Cash and Short Term Investments 17057 16841.8 - 13731.68  Cash - - - -  Cash & Equivalents 17057 16841.8 - 13731.68  Short Term Investments - - - -  Total Receivables, Net 15 17.12 - 33.72  Accounts Receivables - Trade, Net 15 17.12 - 33.72  Total Inventory - - - -  Prepaid Expenses - - - 64.5  Other Current Assets, Total 7649 8326.45 - 7885.27","Cash and Short Term Investments 17057 16841.8 - 13731.68  Cash - - - -  Cash & Equivalents 17057 16841.8 - 13731.68  Short Term Investments - - - -  Total Receivables, Net 15 17.12 - 33.72  Accounts Receivables - Trade, Net 15 17.12 - 33.72  Total Inventory - - - -  Prepaid Expenses - - - 64.5  Other Current Assets, Total 7649 8326.45 - 7885.27","Cash and Short Term Investments 17057 16841.8 - 13731.68  Cash - - - -  Cash & Equivalents 17057 16841.8 - 13731.68  Short Term Investments - - - -  Total Receivables, Net 15 17.12 - 33.72  Accounts Receivables - Trade, Net 15 17.12 - 33.72  Total Inventory - - - -  Prepaid Expenses - - - 64.5  Other Current Assets, Total 7649 8326.45 - 7885.27","Cash and Short Term Investments 17057 16841.8 - 13731.68  Cash - - - -  Cash & Equivalents 17057 16841.8 - 13731.68  Short Term Investments - - - -  Total Receivables, Net 15 17.12 - 33.72  Accounts Receivables - Trade, Net 15 17.12 - 33.72  Total Inventory - - - -  Prepaid Expenses - - - 64.5  Other Current Assets, Total 7649 8326.45 - 7885.27","Cash and Short Term Investments 17057 16841.8 - 13731.68  Cash - - - -  Cash & Equivalents 17057 16841.8 - 13731.68  Short Term Investments - - - -  Total Receivables, Net 15 17.12 - 33.72  Accounts Receivables - Trade, Net 15 17.12 - 33.72  Total Inventory - - - -  Prepaid Expenses - - - 64.5  Other Current Assets, Total 7649 8326.45 - 7885.27"
Cash and Short Term Investments,17057,16841.8,-,13731.68
Cash,-,-,-,-
Cash & Equivalents,17057,16841.8,-,13731.68
Short Term Investments,-,-,-,-
"Total Receivables, Net",15,17.12,-,33.72
"Accounts Receivables - Trade, Net",15,17.12,-,33.72
Total Inventory,-,-,-,-
Prepaid Expenses,-,-,-,64.5
"Other Current Assets, Total",7649,8326.45,-,7885.27
Total Assets,400524,400230.72,-,369358.55
"Property/Plant/Equipment, Total - Net 375703 367618.26 - 2847.43  Property/Plant/Equipment, Total - Gross - 381666.02 - 3158.6  Accumulated Depreciation, Total - -14047.75 - -311.17  Goodwill, Net - - - -  Intangibles, Net - 5877.24 - 7320.82  Long Term Investments - - - 336017.12  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 100 1432.22 - 1458.01  Other Assets, Total 7634 8426.94 - -","Property/Plant/Equipment, Total - Net 375703 367618.26 - 2847.43  Property/Plant/Equipment, Total - Gross - 381666.02 - 3158.6  Accumulated Depreciation, Total - -14047.75 - -311.17  Goodwill, Net - - - -  Intangibles, Net - 5877.24 - 7320.82  Long Term Investments - - - 336017.12  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 100 1432.22 - 1458.01  Other Assets, Total 7634 8426.94 - -","Property/Plant/Equipment, Total - Net 375703 367618.26 - 2847.43  Property/Plant/Equipment, Total - Gross - 381666.02 - 3158.6  Accumulated Depreciation, Total - -14047.75 - -311.17  Goodwill, Net - - - -  Intangibles, Net - 5877.24 - 7320.82  Long Term Investments - - - 336017.12  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 100 1432.22 - 1458.01  Other Assets, Total 7634 8426.94 - -","Property/Plant/Equipment, Total - Net 375703 367618.26 - 2847.43  Property/Plant/Equipment, Total - Gross - 381666.02 - 3158.6  Accumulated Depreciation, Total - -14047.75 - -311.17  Goodwill, Net - - - -  Intangibles, Net - 5877.24 - 7320.82  Long Term Investments - - - 336017.12  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 100 1432.22 - 1458.01  Other Assets, Total 7634 8426.94 - -","Property/Plant/Equipment, Total - Net 375703 367618.26 - 2847.43  Property/Plant/Equipment, Total - Gross - 381666.02 - 3158.6  Accumulated Depreciation, Total - -14047.75 - -311.17  Goodwill, Net - - - -  Intangibles, Net - 5877.24 - 7320.82  Long Term Investments - - - 336017.12  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 100 1432.22 - 1458.01  Other Assets, Total 7634 8426.94 - -"
"Property/Plant/Equipment, Total - Net",375703,367618.26,-,2847.43
"Property/Plant/Equipment, Total - Gross",-,381666.02,-,3158.6
"Accumulated Depreciation, Total",-,-14047.75,-,-311.17
"Goodwill, Net",-,-,-,-
"Intangibles, Net",-,5877.24,-,7320.82
Long Term Investments,-,-,-,336017.12
