Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Current Assets,2432,2822.62,2787.38,2949.6
"Cash and Short Term Investments 2153 2191.91 2451.43 2477.32  Cash - - - -  Cash & Equivalents 1743 1816.11 2451.43 2477.32  Short Term Investments 410 375.8 - -  Total Receivables, Net 182 391.6 297.03 411.46  Accounts Receivables - Trade, Net 182 391.6 250.61 330.63  Total Inventory 4 4.21 - 20.62  Prepaid Expenses - - 34.54 34.57  Other Current Assets, Total 93 234.9 4.38 5.63","Cash and Short Term Investments 2153 2191.91 2451.43 2477.32  Cash - - - -  Cash & Equivalents 1743 1816.11 2451.43 2477.32  Short Term Investments 410 375.8 - -  Total Receivables, Net 182 391.6 297.03 411.46  Accounts Receivables - Trade, Net 182 391.6 250.61 330.63  Total Inventory 4 4.21 - 20.62  Prepaid Expenses - - 34.54 34.57  Other Current Assets, Total 93 234.9 4.38 5.63","Cash and Short Term Investments 2153 2191.91 2451.43 2477.32  Cash - - - -  Cash & Equivalents 1743 1816.11 2451.43 2477.32  Short Term Investments 410 375.8 - -  Total Receivables, Net 182 391.6 297.03 411.46  Accounts Receivables - Trade, Net 182 391.6 250.61 330.63  Total Inventory 4 4.21 - 20.62  Prepaid Expenses - - 34.54 34.57  Other Current Assets, Total 93 234.9 4.38 5.63","Cash and Short Term Investments 2153 2191.91 2451.43 2477.32  Cash - - - -  Cash & Equivalents 1743 1816.11 2451.43 2477.32  Short Term Investments 410 375.8 - -  Total Receivables, Net 182 391.6 297.03 411.46  Accounts Receivables - Trade, Net 182 391.6 250.61 330.63  Total Inventory 4 4.21 - 20.62  Prepaid Expenses - - 34.54 34.57  Other Current Assets, Total 93 234.9 4.38 5.63","Cash and Short Term Investments 2153 2191.91 2451.43 2477.32  Cash - - - -  Cash & Equivalents 1743 1816.11 2451.43 2477.32  Short Term Investments 410 375.8 - -  Total Receivables, Net 182 391.6 297.03 411.46  Accounts Receivables - Trade, Net 182 391.6 250.61 330.63  Total Inventory 4 4.21 - 20.62  Prepaid Expenses - - 34.54 34.57  Other Current Assets, Total 93 234.9 4.38 5.63"
Cash and Short Term Investments,2153,2191.91,2451.43,2477.32
Cash,-,-,-,-
Cash & Equivalents,1743,1816.11,2451.43,2477.32
Short Term Investments,410,375.8,-,-
"Total Receivables, Net",182,391.6,297.03,411.46
"Accounts Receivables - Trade, Net",182,391.6,250.61,330.63
Total Inventory,4,4.21,-,20.62
Prepaid Expenses,-,-,34.54,34.57
"Other Current Assets, Total",93,234.9,4.38,5.63
Total Assets,10617,12594.72,7907.44,8061.01
"Property/Plant/Equipment, Total - Net 812 503.16 180.93 1082.51  Property/Plant/Equipment, Total - Gross - - 387.99 1254.72  Accumulated Depreciation, Total - - -207.06 -172.21  Goodwill, Net - 449.86 1014.56 889.87  Intangibles, Net 151 94.12 69.09 75.99  Long Term Investments 7221 8569.74 3712.69 2930.91  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 155.22 142.8 132.12  Other Assets, Total 325 - - -","Property/Plant/Equipment, Total - Net 812 503.16 180.93 1082.51  Property/Plant/Equipment, Total - Gross - - 387.99 1254.72  Accumulated Depreciation, Total - - -207.06 -172.21  Goodwill, Net - 449.86 1014.56 889.87  Intangibles, Net 151 94.12 69.09 75.99  Long Term Investments 7221 8569.74 3712.69 2930.91  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 155.22 142.8 132.12  Other Assets, Total 325 - - -","Property/Plant/Equipment, Total - Net 812 503.16 180.93 1082.51  Property/Plant/Equipment, Total - Gross - - 387.99 1254.72  Accumulated Depreciation, Total - - -207.06 -172.21  Goodwill, Net - 449.86 1014.56 889.87  Intangibles, Net 151 94.12 69.09 75.99  Long Term Investments 7221 8569.74 3712.69 2930.91  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 155.22 142.8 132.12  Other Assets, Total 325 - - -","Property/Plant/Equipment, Total - Net 812 503.16 180.93 1082.51  Property/Plant/Equipment, Total - Gross - - 387.99 1254.72  Accumulated Depreciation, Total - - -207.06 -172.21  Goodwill, Net - 449.86 1014.56 889.87  Intangibles, Net 151 94.12 69.09 75.99  Long Term Investments 7221 8569.74 3712.69 2930.91  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 155.22 142.8 132.12  Other Assets, Total 325 - - -","Property/Plant/Equipment, Total - Net 812 503.16 180.93 1082.51  Property/Plant/Equipment, Total - Gross - - 387.99 1254.72  Accumulated Depreciation, Total - - -207.06 -172.21  Goodwill, Net - 449.86 1014.56 889.87  Intangibles, Net 151 94.12 69.09 75.99  Long Term Investments 7221 8569.74 3712.69 2930.91  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 155.22 142.8 132.12  Other Assets, Total 325 - - -"
"Property/Plant/Equipment, Total - Net",812,503.16,180.93,1082.51
"Property/Plant/Equipment, Total - Gross",-,-,387.99,1254.72
"Accumulated Depreciation, Total",-,-,-207.06,-172.21
"Goodwill, Net",-,449.86,1014.56,889.87
"Intangibles, Net",151,94.12,69.09,75.99
Long Term Investments,7221,8569.74,3712.69,2930.91
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,155.22,142.8,132.12
"Other Assets, Total",325,-,-,-
Total Current Liabilities,1424,1472.71,1213.38,1308.37
