Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Current Assets,15047,14909,8508,11618.12
"Cash and Short Term Investments 12310 8510 4456 8094.59  Cash - - - -  Cash & Equivalents 12039 8353 4260 8094.59  Short Term Investments 271 157 196 -  Total Receivables, Net 1210 4850 2377 1223.02  Accounts Receivables - Trade, Net 953 472 322 922.82  Total Inventory 758 781 715 797.27  Prepaid Expenses 623 589 755 976.67  Other Current Assets, Total 146 179 205 526.57","Cash and Short Term Investments 12310 8510 4456 8094.59  Cash - - - -  Cash & Equivalents 12039 8353 4260 8094.59  Short Term Investments 271 157 196 -  Total Receivables, Net 1210 4850 2377 1223.02  Accounts Receivables - Trade, Net 953 472 322 922.82  Total Inventory 758 781 715 797.27  Prepaid Expenses 623 589 755 976.67  Other Current Assets, Total 146 179 205 526.57","Cash and Short Term Investments 12310 8510 4456 8094.59  Cash - - - -  Cash & Equivalents 12039 8353 4260 8094.59  Short Term Investments 271 157 196 -  Total Receivables, Net 1210 4850 2377 1223.02  Accounts Receivables - Trade, Net 953 472 322 922.82  Total Inventory 758 781 715 797.27  Prepaid Expenses 623 589 755 976.67  Other Current Assets, Total 146 179 205 526.57","Cash and Short Term Investments 12310 8510 4456 8094.59  Cash - - - -  Cash & Equivalents 12039 8353 4260 8094.59  Short Term Investments 271 157 196 -  Total Receivables, Net 1210 4850 2377 1223.02  Accounts Receivables - Trade, Net 953 472 322 922.82  Total Inventory 758 781 715 797.27  Prepaid Expenses 623 589 755 976.67  Other Current Assets, Total 146 179 205 526.57","Cash and Short Term Investments 12310 8510 4456 8094.59  Cash - - - -  Cash & Equivalents 12039 8353 4260 8094.59  Short Term Investments 271 157 196 -  Total Receivables, Net 1210 4850 2377 1223.02  Accounts Receivables - Trade, Net 953 472 322 922.82  Total Inventory 758 781 715 797.27  Prepaid Expenses 623 589 755 976.67  Other Current Assets, Total 146 179 205 526.57"
Cash and Short Term Investments,12310,8510,4456,8094.59
Cash,-,-,-,-
Cash & Equivalents,12039,8353,4260,8094.59
Short Term Investments,271,157,196,-
"Total Receivables, Net",1210,4850,2377,1223.02
"Accounts Receivables - Trade, Net",953,472,322,922.82
Total Inventory,758,781,715,797.27
Prepaid Expenses,623,589,755,976.67
"Other Current Assets, Total",146,179,205,526.57
Total Assets,35248,35736,31309,38579.87
"Property/Plant/Equipment, Total - Net 9970 10294 10956 14411.23  Property/Plant/Equipment, Total - Gross - 25394 27626.06 33038.85  Accumulated Depreciation, Total - -15100 -16670.04 -18627.62  Goodwill, Net 2761 2942 3122 4526.72  Intangibles, Net 55 56 102 180.38  Long Term Investments 5616 5688 6691 183.81  Note Receivable - Long Term 178 4378 1455 -  Other Long Term Assets, Total 2 2 2 7659.61  Other Assets, Total 1841 -1888 1267 -","Property/Plant/Equipment, Total - Net 9970 10294 10956 14411.23  Property/Plant/Equipment, Total - Gross - 25394 27626.06 33038.85  Accumulated Depreciation, Total - -15100 -16670.04 -18627.62  Goodwill, Net 2761 2942 3122 4526.72  Intangibles, Net 55 56 102 180.38  Long Term Investments 5616 5688 6691 183.81  Note Receivable - Long Term 178 4378 1455 -  Other Long Term Assets, Total 2 2 2 7659.61  Other Assets, Total 1841 -1888 1267 -","Property/Plant/Equipment, Total - Net 9970 10294 10956 14411.23  Property/Plant/Equipment, Total - Gross - 25394 27626.06 33038.85  Accumulated Depreciation, Total - -15100 -16670.04 -18627.62  Goodwill, Net 2761 2942 3122 4526.72  Intangibles, Net 55 56 102 180.38  Long Term Investments 5616 5688 6691 183.81  Note Receivable - Long Term 178 4378 1455 -  Other Long Term Assets, Total 2 2 2 7659.61  Other Assets, Total 1841 -1888 1267 -","Property/Plant/Equipment, Total - Net 9970 10294 10956 14411.23  Property/Plant/Equipment, Total - Gross - 25394 27626.06 33038.85  Accumulated Depreciation, Total - -15100 -16670.04 -18627.62  Goodwill, Net 2761 2942 3122 4526.72  Intangibles, Net 55 56 102 180.38  Long Term Investments 5616 5688 6691 183.81  Note Receivable - Long Term 178 4378 1455 -  Other Long Term Assets, Total 2 2 2 7659.61  Other Assets, Total 1841 -1888 1267 -","Property/Plant/Equipment, Total - Net 9970 10294 10956 14411.23  Property/Plant/Equipment, Total - Gross - 25394 27626.06 33038.85  Accumulated Depreciation, Total - -15100 -16670.04 -18627.62  Goodwill, Net 2761 2942 3122 4526.72  Intangibles, Net 55 56 102 180.38  Long Term Investments 5616 5688 6691 183.81  Note Receivable - Long Term 178 4378 1455 -  Other Long Term Assets, Total 2 2 2 7659.61  Other Assets, Total 1841 -1888 1267 -"
